ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
002878.SZ,ิชยกัลอผ,20180928,39.3671,39.0928,39.9672,39.0928,39.7786,622670,14423923,0.4115,1.0453,23.1646,1.7222,838830637.6,,3021313032,36156493,0,130229010,36.122,5.5789,3.6879,28.2247,
002878.SZ,ิชยกัลอผ,20181008,39.7786,39.2642,39.2642,37.0353,37.3953,833410,18556953,-2.3833,-5.9914,22.2663,2.305,788573112.33,,2840294708.1,36156493,0,130229010,33.9578,5.2446,3.4669,26.5337,
002878.SZ,ิชยกัลอผ,20181009,37.3953,38.0126,38.2183,37.3953,37.5839,337370,7426903,0.1886,0.5044,22.0141,0.9331,792550326.56,,2854619899.2,36156493,0,130229010,34.1291,5.2711,3.4844,26.6675,
002878.SZ,ิชยกัลอผ,20181010,37.5839,37.8583,38.1326,37.4296,37.9611,410468,9057010,0.3772,1.0036,22.0651,1.1353,800504755.02,,2883270281.4,36156493,0,130229010,34.4716,5.324,3.5194,26.9351,
002878.SZ,ิชยกัลอผ,20181011,37.9611,37.0353,37.0353,34.1719,34.2748,1093606,22380661,-3.6864,-9.7109,20.465,3.0246,722768295.07,,2603277909.9,36156493,0,130229010,31.1241,4.807,3.1776,24.3195,
002878.SZ,ิชยกัลอผ,20181012,34.2748,33.6232,36.1608,33.6061,35.9722,977472,20100811,1.6974,4.9525,20.5641,2.7034,758563223.14,,2732204629.8,36156493,0,130229010,32.6655,5.045,3.335,25.5239,
002878.SZ,ิชยกัลอผ,20181015,35.9722,35.835,37.1381,35.6807,36.1265,625780,13354176,0.1543,0.429,21.34,1.7308,761817307.51,,2743925240.7,36156493,0,130229010,32.8057,5.0667,3.3493,25.6334,
002878.SZ,ิชยกัลอผ,20181016,36.1265,36.0065,36.8466,34.9777,35.3035,542209,11310546,-0.823,-2.2781,20.8601,1.4996,744462190.87,,2681415315.9,36156493,0,130229010,32.0583,4.9512,3.273,25.0494,
002878.SZ,ิชยกัลอผ,20181017,35.3035,35.9893,36.5209,34.1204,35.1663,763489,15708970,-0.1372,-0.3885,20.5752,2.1116,741569671.43,,2670996995.1,36156493,0,130229010,31.9337,4.932,3.2603,24.9521,
002878.SZ,ิชยกัลอผ,20181018,35.1663,34.8063,35.4578,33.6918,34.0004,822800,16494891,-1.1659,-3.3155,20.0473,2.2757,716983256.19,,2582441268.3,36156493,0,130229010,30.875,4.7685,3.1522,24.1248,
002878.SZ,ิชยกัลอผ,20181019,34.0004,34.0004,35.6636,33.3489,35.5436,1092653,22205953,1.5431,4.5386,20.323,3.022,749524099.89,,2699647377.3,36156493,0,130229010,32.2763,4.9849,3.2952,25.2198,
002878.SZ,ิชยกัลอผ,20181022,35.5436,35.715,38.5955,35.715,37.5496,1683646,36612963,2.0061,5.644,21.7462,4.6566,791827196.7,,2852015319,36156493,0,130229010,34.098,5.2663,3.4812,26.6432,
002878.SZ,ิชยกัลอผ,20181023,37.5496,38.5612,39.4014,37.5496,37.7211,1468641,32995803,0.1715,0.4566,22.4669,4.0619,795442846,,2865038220,36156493,0,130229010,32.7472,5.0943,3.4971,26.7648,
002878.SZ,ิชยกัลอผ,20181024,37.7211,39.2299,41.3217,38.9213,39.1271,2367496,55171948,1.406,3.7273,23.3039,6.5479,825091170.26,,2971826008.2,36156493,0,130229010,33.9678,5.2842,3.6275,27.7624,
002878.SZ,ิชยกัลอผ,20181025,39.1271,37.1381,40.2415,36.4866,39.5729,1978429,44649261,0.4458,1.1394,22.568,5.4718,834491858.44,,3005685550.8,36156493,0,130229010,34.3548,5.3444,3.6688,28.0787,
002878.SZ,ิชยกัลอผ,20181026,39.5729,39.59,39.9158,38.5955,38.7841,1267753,28991693,-0.7887,-1.9931,22.8686,3.5063,817859871.66,,2945780206.2,36156493,0,130229010,33.6701,5.2379,3.5957,27.5191,
002878.SZ,ิชยกัลอผ,20181029,38.7841,38.4412,40.293,38.0812,39.4185,1570615,36363067,0.6344,1.6357,23.1521,4.3439,831237774.07,,2993964939.9,36156493,0,130229010,34.2209,5.3236,3.6545,27.9692,
002878.SZ,ิชยกัลอผ,20181030,39.4185,39.4185,40.293,39.2299,39.6929,1176223,27285228,0.2743,0.696,23.1973,3.2531,837022812.95,,3014801581.5,36156493,0,130229010,34.459,5.3606,3.6799,28.1639,
002878.SZ,ิชยกัลอผ,20181031,39.6929,39.4014,39.9844,39.2299,39.3842,1140706,26304599,-0.3086,-0.7775,23.0599,3.1549,830514644.21,,2991360359.7,36156493,0,130229010,34.1911,5.319,3.6513,27.9449,
002878.SZ,ิชยกัลอผ,20181101,39.3842,39.7786,40.0015,39.2985,39.3842,1511937,34986094,0,0,23.1399,4.1816,830514644.21,,2991360359.7,36156493,0,130229010,34.1911,5.319,3.6513,27.9449,
002878.SZ,ิชยกัลอผ,20181102,39.3842,39.8986,40.7045,39.7786,40.3959,2002599,47048345,1.0116,2.5686,23.4936,5.5387,851846975.08,,3068195475.6,36156493,0,130229010,35.0693,5.4556,3.7451,28.6627,
002878.SZ,ิชยกัลอผ,20181105,40.3959,40.6359,42.6591,40.5502,42.1447,2861811,69614193,1.7489,4.3294,24.3252,7.9151,888726597.94,,3201029065.8,36156493,0,130229010,36.5876,5.6918,3.9072,29.9036,
002878.SZ,ิชยกัลอผ,20181106,42.1447,40.4644,40.6016,39.0585,39.6071,2014143,46774546,-2.5376,-6.0212,23.2231,5.5706,835214988.3,,3008290131,36156493,0,130229010,34.3846,5.3491,3.672,28.1031,
002878.SZ,ิชยกัลอผ,20181107,39.6071,39.59,41.0646,39.4528,40.2244,1618045,37894018,0.6173,1.5584,23.4196,4.4751,848231325.78,,3055172574.6,36156493,0,130229010,34.9205,5.4324,3.7292,28.541,
002878.SZ,ิชยกัลอผ,20181108,40.2244,40.2758,40.5502,39.6586,39.7272,643470,15036170,-0.4972,-1.2361,23.3673,1.7797,837745942.81,,3017406161.7,36156493,0,130229010,34.4888,5.3653,3.6831,28.1882,
002878.SZ,ิชยกัลอผ,20181109,39.7272,39.6929,40.0872,39.0413,39.8129,655140,15169633,0.0857,0.2158,23.1548,1.812,839553767.46,,3023917612.2,36156493,0,130229010,34.5632,5.3769,3.691,28.249,
002878.SZ,ิชยกัลอผ,20181112,39.8129,39.9158,40.5502,39.4357,40.4473,803420,18792908,0.6344,1.5935,23.3911,2.2221,852931669.87,,3072102345.9,36156493,0,130229010,35.114,5.4625,3.7499,28.6992,
002878.SZ,ิชยกัลอผ,20181113,40.4473,39.8643,41.4932,39.5043,41.2189,1808241,43225113,0.7716,1.9076,23.9045,5.0012,869202091.72,,3130705400.4,36156493,0,130229010,35.7838,5.5667,3.8214,29.2466,
002878.SZ,ิชยกัลอผ,20181114,41.2189,41.1503,41.4589,40.5845,41.236,963890,23012301,0.0171,0.0416,23.8744,2.6659,869563656.65,,3132007690.5,36156493,0,130229010,35.7987,5.569,3.823,29.2588,
002878.SZ,ิชยกัลอผ,20181115,41.236,41.0131,42.6077,40.8588,42.2305,1848231,45124812,0.9945,2.4116,24.4151,5.1118,890534422.59,,3207540516.3,36156493,0,130229010,36.662,5.7034,3.9152,29.9644,
002878.SZ,ิชยกัลอผ,20181116,42.2305,42.0419,42.8477,41.6647,42.4534,1636982,40423533,0.2229,0.5278,24.6939,4.5486,891074467.68,,3224470287.6,35988468,0,130229010,36.8555,5.7335,3.9358,30.1226,
002878.SZ,ิชยกัลอผ,20181119,42.4534,42.4362,42.9678,42.0762,42.7449,1056900,26209598,0.2915,0.6866,24.7986,2.9368,897192507.24,,3246609219.3,35988468,0,130229010,37.1086,5.7728,3.9629,30.3294,
002878.SZ,ิชยกัลอผ,20181120,42.7449,42.522,42.522,41.1503,41.4589,970509,23641090,-1.2859,-3.0084,24.3595,2.6515,885040011.18,,3148937461.8,36602151,0,130229010,35.9922,5.5992,3.8436,29.417,
002878.SZ,ิชยกัลอผ,20181121,41.4589,40.8074,41.9047,40.7559,41.7504,583424,14131242,0.2915,0.7031,24.2212,1.594,891262376.85,,3171076393.5,36602151,0,130229010,36.2452,5.6385,3.8707,29.6238,
002878.SZ,ิชยกัลอผ,20181122,41.7504,41.7504,43.2592,41.7504,43.1049,1684176,42064856,1.3545,3.2444,24.9765,4.6013,920178076.14,,3273957311.4,36602151,0,130229010,37.4212,5.8214,3.9962,30.5849,
002878.SZ,ิชยกัลอผ,20181123,43.1049,42.8649,43.705,41.8361,41.8876,1286041,31963351,-1.2174,-2.8242,24.8541,3.5136,894190548.93,,3181494714.3,36602151,0,130229010,36.3643,5.657,3.8834,29.7211,
002878.SZ,ิชยกัลอผ,20181126,41.8876,41.4932,42.3505,41.3217,41.8533,778824,18963968,-0.0343,-0.0819,24.3495,2.1278,893458505.91,,3178890134.1,36602151,0,130229010,36.3345,5.6524,3.8802,29.6968,
002878.SZ,ิชยกัลอผ,20181127,41.8533,42.0076,42.2819,41.4589,41.6818,678539,16557584,-0.1715,-0.4097,24.4018,1.8854,874879657.08,,3165867233.1,35988468,0,130229010,36.1857,5.6293,3.8643,29.5751,
002878.SZ,ิชยกัลอผ,20181128,41.6818,41.8361,42.8992,41.3217,42.8992,1040683,25652931,1.2174,2.9206,24.6501,2.8917,900431469.36,,3264554806.2,35988468,0,130477810,37.3137,5.8047,3.9848,30.497,
002878.SZ,ิชยกัลอผ,20181129,42.8992,43.2421,43.9279,42.0076,42.1276,1332763,33338581,-0.7716,-1.7986,25.0146,3.7033,884236658.76,,3205839791.7,35988468,0,130477810,36.6426,5.7003,3.9131,29.9485,
002878.SZ,ิชยกัลอผ,20181130,42.1276,42.0247,42.4362,41.4932,42.2991,726876,17816029,0.1715,0.407,24.5104,2.0197,887835505.56,,3218887572.7,35988468,0,130477810,36.7917,5.7235,3.929,30.0704,
002878.SZ,ิชยกัลอผ,20181203,42.2991,43.0535,44.3051,42.3848,43.8079,1681150,42680449,1.5088,3.5671,25.3877,4.6714,919505357.4,,3333708045.5,35988468,0,130477810,38.1041,5.9277,4.0692,31.1431,
002878.SZ,ิชยกัลอผ,20181204,43.8079,43.7908,44.1337,43.3964,43.8936,872430,22260736,0.0857,0.1957,25.5158,2.4242,921304780.8,,3340231936,35988468,0,130477810,38.1787,5.9393,4.0771,31.204,
002878.SZ,ิชยกัลอผ,20181205,43.8936,42.8649,46.4484,42.5391,45.8483,2553196,66909768,1.9546,4.4531,26.2063,7.0945,962331634.32,,3488976639.4,35988468,0,130477810,39.8788,6.2038,4.2587,32.5936,
002878.SZ,ิชยกัลอผ,20181206,45.8483,45.1967,45.4368,44.2537,44.408,1370629,35745330,-1.4403,-3.1414,26.0795,3.8085,932101321.2,,3379375279,35988468,0,130477810,38.6261,6.0089,4.1249,31.5697,
002878.SZ,ิชยกัลอผ,20181207,44.408,44.6652,46.1226,44.4252,45.5396,1570413,41610990,1.1316,2.5483,26.4968,4.3637,955853710.08,,3465490633.6,35988468,0,130477810,39.6104,6.162,4.23,32.3742,
002878.SZ,ิชยกัลอผ,20181210,45.5396,45.4025,45.4025,43.8593,44.408,1129840,29329259,-1.1316,-2.4849,25.9588,3.1395,932101321.2,,3379375279,35988468,0,130477810,38.6261,6.0089,4.1249,31.5697,
002878.SZ,ิชยกัลอผ,20181211,44.408,44.408,44.8367,42.1962,43.1392,2261981,57043861,-1.2688,-2.8571,25.2185,6.2853,905469854.88,,3282821699.6,35988468,0,130477810,37.5225,5.8372,4.0071,30.6677,
002878.SZ,ิชยกัลอผ,20181212,43.1392,42.8649,43.5336,42.3676,42.8649,1062634,26579171,-0.2743,-0.6359,25.0125,2.9527,899711700,,3261945250,35988468,0,130477810,37.2839,5.8001,3.9816,30.4727,
002878.SZ,ิชยกัลอผ,20181213,42.8649,42.6591,43.8079,42.4705,43.2592,947364,23935142,0.3944,0.92,25.265,2.5955,920898809.73,,3291955146.3,36500151,0,130477810,37.6269,5.8535,4.0182,30.753,
002878.SZ,ิชยกัลอผ,20181214,43.2592,43.0535,43.2078,41.6818,41.8704,996405,24622814,-1.3888,-3.2105,24.7117,2.7299,891333687.42,,3184524532.2,36500151,0,130406410,36.4189,5.6655,3.8871,29.7494,
002878.SZ,ิชยกัลอผ,20181217,41.8704,41.9733,42.6591,41.8018,42.5734,690038,17020382,0.703,1.679,24.6659,1.8905,906298749.33,,3237991160.3,36500151,0,130406410,37.0303,5.7606,3.9523,30.2489,
002878.SZ,ิชยกัลอผ,20181218,42.5734,42.5048,42.522,41.6475,42.059,593498,14516709,-0.5144,-1.2082,24.4596,1.626,895348704.03,,3198869237.3,36500151,0,130406410,36.5629,5.6879,3.9046,29.8834,
002878.SZ,ิชยกัลอผ,20181219,42.059,42.059,42.2476,40.8417,41.0817,594090,14355665,-0.9773,-2.3237,24.1641,1.6276,874543617.96,,3124537583.6,36500151,0,130406410,35.7133,5.5558,3.8139,29.189,
002878.SZ,ิชยกัลอผ,20181220,41.0817,41.2189,41.699,40.653,41.116,725810,17407805,0.0343,0.0835,23.984,1.9885,875273620.98,,3127145711.8,36500151,0,130406410,35.7431,5.5604,3.817,29.2134,
002878.SZ,ิชยกัลอผ,20181221,41.116,41.236,41.6647,40.8245,41.5789,568216,13693550,0.4629,1.1259,24.0992,1.5567,885128661.75,,3162355442.5,36500151,0,130406410,36.1456,5.623,3.86,29.5423,
002878.SZ,ิชยกัลอผ,20181224,41.5789,41.5789,43.3964,41.4761,42.8649,871674,21518913,1.2859,3.0928,24.6869,2.3881,912503775,,3260160250,36500151,0,130406410,37.2635,5.7969,3.9794,30.456,
002878.SZ,ิชยกัลอผ,20181225,42.8649,42.522,42.522,41.1503,42.0933,764850,18607442,-0.7716,-1.8,24.3282,2.0955,896078707.05,,3201477365.5,36500151,0,130406410,36.5927,5.6926,3.9078,29.9078,
002878.SZ,ิชยกัลอผ,20181226,42.0933,41.8361,42.8477,41.699,42.1447,645490,15982515,0.0514,0.1222,24.7603,1.7685,897173711.58,,3205389557.8,36500151,0,130406410,36.6374,5.6995,3.9126,29.9443,
002878.SZ,ิชยกัลอผ,20181227,42.1447,42.6591,43.2421,41.1503,41.4418,853258,21097965,-0.703,-1.668,24.7264,2.3377,882208649.67,,3151922929.7,36500151,0,130406410,36.0263,5.6045,3.8473,29.4449,
002878.SZ,ิชยกัลอผ,20181228,41.4418,41.6818,43.5164,41.5275,43.5164,1043180,25984740,2.0747,5.0062,24.9092,2.858,926373832.38,,3309714685.8,36500151,0,130406410,37.8299,5.885,4.0399,30.9189,
002878.SZ,ิชยกัลอผ,20190102,43.5164,43.4993,44.7338,43.0363,44.7166,1692896,43503879,1.2002,2.7581,25.6979,4.6381,951921043.2,,3400999172.8,36500040,0,130406410,38.8732,6.0473,3.2342,-58.2979,
002878.SZ,ิชยกัลอผ,20190103,44.7166,44.408,45.231,43.7393,44.2708,1623841,42121566,-0.4458,-0.9969,25.9395,4.4489,942431032.8,,3367093506.2,36500040,0,130406410,38.4857,5.9871,3.202,-57.7167,
002878.SZ,ิชยกัลอผ,20190104,44.2708,44.0308,44.7509,43.7222,44.6481,1148346,29716860,0.3772,0.8521,25.878,3.1461,950461041.6,,3395782916.4,36500040,0,130406410,38.8136,6.0381,3.2292,-58.2085,
002878.SZ,ิชยกัลอผ,20190107,44.6481,45.231,45.2825,43.9279,44.2366,1333504,34456720,-0.4115,-0.9217,25.8392,3.6534,941701032,,3364485378,36500040,0,130406410,38.4559,5.9824,3.1995,-57.672,
002878.SZ,ิชยกัลอผ,20190108,44.2366,44.2366,44.2366,43.4307,43.705,838460,21380745,-0.5315,-1.2016,25.5,2.2971,930386019.6,,3324059390.9,36500040,0,130406410,37.9938,5.9105,3.161,-56.9791,
002878.SZ,ิชยกัลอผ,20190109,43.705,43.7565,44.871,43.6022,43.6879,1260430,32515494,-0.0171,-0.0392,25.7971,3.4532,930021019.2,,3322755326.8,36500040,0,130406410,37.9789,5.9082,3.1598,-56.9567,
002878.SZ,ิชยกัลอผ,20190110,43.6879,43.6193,44.2194,43.1221,44.0994,934278,23801840,0.4115,0.9419,25.4762,2.5597,938781028.8,,3354052865.2,36500040,0,130406410,38.3366,5.9639,3.1896,-57.4932,
002878.SZ,ิชยกัลอผ,20190111,44.0994,44.1508,44.6481,43.6707,44.2708,871870,22529618,0.1715,0.3888,25.8406,2.3887,942431032.8,,3367093506.2,36500040,0,130406410,38.4857,5.9871,3.202,-57.7167,
002878.SZ,ิชยกัลอผ,20190114,44.2708,44.2708,44.7166,43.3107,43.6022,696773,17770197,-0.6687,-1.5105,25.5036,1.909,928196017.2,,3316235006.3,36500040,0,130406410,37.9044,5.8966,3.1536,-56.845,
002878.SZ,ิชยกัลอผ,20190115,43.6022,43.6879,43.8422,43.0878,43.8422,487060,12353877,0.24,0.5505,25.3642,1.3344,933306022.8,,3334491903.7,36500040,0,130406410,38.1131,5.9291,3.171,-57.1579,
002878.SZ,ิชยกัลอผ,20190116,43.8422,43.8593,44.7338,43.6364,44.288,1081985,28036138,0.4458,1.0168,25.9118,2.9643,942796033.2,,3368397570.3,36500040,0,130406410,38.5006,5.9894,3.2032,-57.7391,
002878.SZ,ิชยกัลอผ,20190117,44.288,44.3737,44.9224,43.5679,43.7222,982127,25361236,-0.5658,-1.2776,25.8228,2.6908,930751020,,3325363455,36500040,0,130406410,38.0087,5.9129,3.1623,-57.0014,
002878.SZ,ิชยกัลอผ,20190118,43.7222,43.6879,43.6879,42.0419,42.7106,1336184,33171632,-1.0116,-2.3137,24.8256,3.6608,909215996.4,,3248423673.1,36500040,0,130406410,37.1293,5.776,3.0891,-55.6826,
002878.SZ,ิชยกัลอผ,20190121,42.7106,42.7106,43.2249,42.2133,42.8649,534624,13315185,0.1543,0.3613,24.9057,1.4647,912501000,,3260160250,36500040,0,130406410,37.2635,5.7969,3.1003,-55.8838,
002878.SZ,ิชยกัลอผ,20190122,42.8649,42.642,43.0363,42.642,42.9849,399560,9979457,0.12,0.28,24.9761,1.0947,915056002.8,,3269288698.7,36500040,0,130406410,37.3678,5.8131,3.1089,-56.0402,
002878.SZ,ิชยกัลอผ,20190123,42.9849,42.882,43.1564,42.6934,42.9849,323340,8090178,0,0,25.0207,0.8859,915056002.8,,3269288698.7,36500040,0,130406410,37.3678,5.8131,3.1089,-56.0402,
002878.SZ,ิชยกัลอผ,20190124,42.9849,42.882,43.8079,42.882,43.585,561140,14224453,0.6001,1.3961,25.3492,1.5374,927831016.8,,3314930942.2,36500040,0,130406410,37.8895,5.8943,3.1524,-56.8226,
002878.SZ,ิชยกัลอผ,20190125,43.585,43.6022,44.0822,42.6934,42.7791,592910,15024183,-0.8059,-1.8489,25.3397,1.6244,910675998,,3253639929.5,36500040,0,130406410,37.1889,5.7853,3.0941,-55.772,
002878.SZ,ิชยกัลอผ,20190128,42.7791,42.9163,43.3107,42.7277,42.7963,330520,8289316,0.0171,0.0401,25.0796,0.9055,911040998.4,,3254943993.6,36500040,0,130406410,37.2038,5.7876,3.0953,-55.7943,
002878.SZ,ิชยกัลอผ,20190129,42.7963,42.7963,43.1564,41.939,42.4534,389760,9633129,-0.3429,-0.8013,24.7155,1.0678,903740990.4,,3228862711.6,36500040,0,130406410,36.9057,5.7413,3.0705,-55.3473,
002878.SZ,ิชยกัลอผ,20190130,42.4534,42.0933,43.1221,42.0933,42.4019,268750,6709759,-0.0514,-0.1212,24.9665,0.7363,902645989.2,,3224950519.3,36500040,0,130406410,36.861,5.7343,3.0668,-55.2802,
002878.SZ,ิชยกัลอผ,20190131,42.4019,42.8306,43.0706,41.6647,42.0419,484894,12010294,-0.3601,-0.8492,24.7689,1.3285,894980980.8,,3197565173.2,36500040,0,130406410,36.548,5.6856,3.0407,-54.8108,
002878.SZ,ิชยกัลอผ,20190201,42.0419,42.0933,43.1906,42.0933,43.1906,537434,13441723,1.1488,2.7325,25.0109,1.4724,919436007.6,,3284937467.9,36500040,0,130406410,37.5467,5.841,3.1238,-56.3085,
002878.SZ,ิชยกัลอผ,20190211,43.1906,43.2078,44.6652,43.1906,44.2537,944030,24308319,1.063,2.4613,25.7495,2.5864,942066032.4,,3365789442.1,36500040,0,130406410,38.4708,5.9847,3.2007,-57.6944,
002878.SZ,ิชยกัลอผ,20190212,44.2537,44.4594,44.7852,44.2366,44.408,618718,16036455,0.1543,0.3487,25.9188,1.6951,945351036,,3377526019,36500040,0,130406410,38.6049,6.0056,3.2119,-57.8956,
002878.SZ,ิชยกัลอผ,20190213,44.408,44.4766,45.0596,44.3394,44.8538,923952,24107021,0.4458,1.0039,26.0912,2.5314,954841046.4,,3411431685.6,36500040,0,130406410,38.9925,6.0659,3.2441,-58.4768,
002878.SZ,ิชยกัลอผ,20190214,44.8538,44.9052,45.231,44.408,44.9224,846169,22115913,0.0686,0.1529,26.1365,2.3183,956301048,,3416647942,36500040,0,130406410,39.0521,6.0752,3.2491,-58.5662,
002878.SZ,ิชยกัลอผ,20190215,44.9224,44.9738,45.3167,44.0651,44.2366,723010,18815757,-0.6858,-1.5267,26.0242,1.9808,941701032,,3364485378,36500040,0,130406410,38.4559,5.9824,3.1995,-57.672,
002878.SZ,ิชยกัลอผ,20190218,44.2366,44.6309,45.7111,44.3909,45.4368,1120880,29489203,1.2002,2.7132,26.309,3.0709,967251060,,3455769865,36500040,0,130406410,39.4993,6.1447,3.2863,-59.2368,
002878.SZ,ิชยกัลอผ,20190219,45.4368,46.1398,46.7742,44.2023,44.9567,1216206,32040315,-0.4801,-1.0566,26.3445,3.3321,957031048.8,,3419256070.2,36500040,0,130406410,37.7214,6.0798,3.2516,-58.6109,
002878.SZ,ิชยกัลอผ,20190220,44.9567,44.9224,45.1281,41.7504,43.4135,2171484,55218889,-1.5431,-3.4325,25.4291,5.9493,924181012.8,,3301890301.2,36500040,0,130406410,36.4266,5.8711,3.14,-56.5991,
002878.SZ,ิชยกัลอผ,20190221,43.4135,43.1564,44.1337,42.8306,42.9849,2158801,54736656,-0.4286,-0.9874,25.3551,5.9145,915056002.8,,3269288698.7,36500040,0,130406410,36.067,5.8131,3.1089,-56.0402,
002878.SZ,ิชยกัลอผ,20190222,42.9849,42.9506,43.8765,42.6591,43.8422,1144472,28994864,0.8573,1.9944,25.3347,3.1355,933306022.8,,3334491903.7,36500040,0,130406410,36.7863,5.9291,3.171,-57.1579,
002878.SZ,ิชยกัลอผ,20190225,43.8422,44.408,46.7227,44.408,46.5855,2507062,66596697,2.7434,6.2573,26.5636,6.8687,991706086.8,,3543142159.7,36500040,0,130406410,39.0881,6.3001,3.3694,-60.7345,
002878.SZ,ิชยกัลอผ,20190226,46.5855,45.6597,48.3516,45.4711,46.637,2648185,72049224,0.0514,0.1104,27.207,7.2553,992801088,,3547054352,36500040,0,130406410,39.1313,6.307,3.3731,-60.8015,
002878.SZ,ิชยกัลอผ,20190227,46.637,46.5513,49.689,46.0026,48.3859,3142728,88566237,1.7489,3.75,28.1813,8.6102,1030031128.8,,3680068890.2,36500040,0,130406410,40.5987,6.5436,3.4996,-63.0816,
002878.SZ,ิชยกัลอผ,20190228,48.3859,48.403,49.5175,47.58,48.163,1607902,45369509,-0.2229,-0.4607,28.2166,4.4052,1025286123.6,,3663116056.9,36500040,0,130406410,40.4117,6.5134,3.4835,-62.791,
002878.SZ,ิชยกัลอผ,20190301,48.163,48.5059,48.6602,47.6314,47.8543,1280798,35923257,-0.3086,-0.6408,28.0476,3.509,1018716116.4,,3639642903.1,36500040,0,130406410,40.1527,6.4717,3.4611,-62.3886,
002878.SZ,ิชยกัลอผ,20190304,47.8543,48.3516,50.2033,48.0087,48.2144,2741375,78767951,0.3601,0.7524,28.733,7.5106,1026381124.8,,3667028249.2,36500040,0,130406410,40.4548,6.5204,3.4872,-62.858,
002878.SZ,ิชยกัลอผ,20190305,48.2144,48.2144,50.0319,48.163,49.689,2074654,59499347,1.4746,3.0583,28.6792,5.684,1057771159.2,,3779177761.8,36500040,0,130406410,41.6921,6.7198,3.5938,-64.7804,
002878.SZ,ิชยกัลอผ,20190306,49.689,49.8261,50.3919,48.3516,49.3632,1988596,57048118,-0.3258,-0.6556,28.6876,5.4482,1050836151.6,,3754400543.9,36500040,0,130406410,41.4187,6.6757,3.5703,-64.3557,
002878.SZ,ิชยกัลอผ,20190307,49.3632,49.346,49.809,48.4887,49.0889,1729740,49607055,-0.2743,-0.5557,28.6789,4.739,1044996145.2,,3733535518.3,36500040,0,130406410,41.1885,6.6386,3.5504,-63.9981,
002878.SZ,ิชยกัลอผ,20190308,49.0889,48.6259,50.3577,47.8372,48.523,1563884,44864416,-0.5658,-1.1526,28.6878,4.2846,1032951132,,3690501403,36500040,0,130406410,40.7138,6.5621,3.5095,-63.2604,
002878.SZ,ิชยกัลอผ,20190311,48.523,48.4887,50.7692,48.3687,50.7692,2043519,59475203,2.2461,4.629,29.1043,5.5987,1080766184.4,,3861333800.1,36500040,0,130406410,42.5984,6.8659,3.672,-66.1887,
002878.SZ,ิชยกัลอผ,20190312,50.7692,51.1121,53.9755,50.2376,52.4666,3372899,102099904,1.6974,3.3435,30.2707,9.2408,1116901224,,3990436146,36500040,0,130406410,44.0227,7.0954,3.7947,-68.4017,
002878.SZ,ิชยกัลอผ,20190313,52.4666,52.2609,52.2609,49.4146,49.4489,2100077,62131253,-3.0177,-5.7516,29.5852,5.7536,1052661153.6,,3760920864.4,36500040,0,130406410,41.4907,6.6873,3.5765,-64.4675,
002878.SZ,ิชยกัลอผ,20190314,49.4489,50.2033,50.3062,47.6657,48.2658,1313610,37135495,-1.1831,-2.3925,28.2698,3.5989,1027476126,,3670940441.5,36500040,0,130406410,40.498,6.5273,3.4909,-62.9251,
002878.SZ,ิชยกัลอผ,20190315,48.2658,48.4887,49.3118,47.8029,48.2487,965058,27225446,-0.0171,-0.0355,28.2112,2.644,1027111125.6,,3669636377.4,36500040,0,130406410,40.4836,6.525,3.4897,-62.9028,
002878.SZ,ิชยกัลอผ,20190318,48.2487,48.2316,49.1403,48.0601,49.0374,965332,27339724,0.7887,1.6347,28.3216,2.6447,1043901144,,3729623326,36500040,0,130406410,41.1454,6.6317,3.5467,-63.931,
002878.SZ,ิชยกัลอผ,20190319,49.0374,49.0546,49.809,48.866,49.1231,961008,27643390,0.0857,0.1748,28.765,2.6329,1045726146,,3736143646.5,36500040,0,130406410,41.2173,6.6433,3.5529,-64.0428,
002878.SZ,ิชยกัลอผ,20190320,49.1231,49.1231,49.7061,48.4887,49.2946,915648,26197590,0.1715,0.349,28.611,2.5086,1049376150,,3749184287.5,36500040,0,130406410,41.3612,6.6665,3.5653,-64.2663,
002878.SZ,ิชยกัลอผ,20190321,49.2946,49.689,50.0319,48.9517,49.0374,1302057,37470312,-0.2572,-0.5217,28.7778,3.5673,1043901144,,3729623326,36500040,0,130406410,41.1454,6.6317,3.5467,-63.931,
002878.SZ,ิชยกัลอผ,20190322,49.0374,49.106,49.7233,47.9572,49.3803,1245830,35274204,0.3429,0.6993,28.3138,3.4132,1051201152,,3755704608,36500040,0,130406410,41.4331,6.678,3.5715,-64.3781,
002878.SZ,ิชยกัลอผ,20190325,49.3803,48.866,50.5806,48.1801,50.5634,1728142,50035482,1.1831,2.3958,28.9533,4.7346,1076386179.6,,3845685030.9,36500040,0,130406410,42.4258,6.838,3.6571,-65.9205,
