����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
688037.SH,оԴ΢,20200320,129.54,129.69,130.89,115.2,115.2,4429484,548029269,-14.34,-11.0699,123.723,25.0483,2037167424,,9676800000,17683745,0,84000000,330.6251,43.8268,45.3976,36.0139,
688037.SH,оԴ΢,20200323,115.2,108,109.8,99.07,102.3,4709750,490241889,-12.9,-11.1979,104.0909,26.6332,1809047113.5,,8593200000,17683745,0,84000000,293.6019,38.9192,40.314,31.9811,
688037.SH,оԴ΢,20200324,102.3,106.1,116.7,102.55,116.7,5446348,589225412,14.4,14.0762,108.1872,30.7986,2063693041.5,,9802800000,17683745,0,84000000,334.9301,44.3975,45.9887,36.4828,
688037.SH,оԴ΢,20200325,116.7,121,129.9,116.6,118.6,5748048,708702307,1.9,1.6281,123.2944,32.5047,2097292157,,9962400000,17683745,0,84000000,340.3831,45.1204,46.7375,37.0768,
688037.SH,оԴ΢,20200326,118.6,114.98,127.55,114.3,124.13,4413488,541922512,5.53,4.6627,122.7878,24.9579,2195083266.85,,10426920000,17683745,0,84000000,356.2542,47.2242,48.9167,38.8056,
688037.SH,оԴ΢,20200327,124.13,126.5,128.8,115.6,117.26,3840147,464278049,-6.87,-5.5345,120.9011,21.7157,2073595938.7,,9849840000,17683745,0,84000000,336.5373,44.6106,46.2094,36.6579,
688037.SH,оԴ΢,20200330,117.26,112,124.88,106,121.82,5014960,594757926,4.56,3.8888,118.5967,28.3592,2154233815.9,,10232880000,17683745,0,84000000,349.6245,46.3454,48.0064,38.0834,
688037.SH,оԴ΢,20200331,121.82,124.12,128.7,117.28,121,4172562,513973275,-0.82,-0.6731,123.1793,23.5955,2139733145,,10164000000,17683745,0,84000000,347.2711,46.0334,47.6832,37.8271,
688037.SH,оԴ΢,20200401,121,119.6,127.32,119.6,122.6,4097869,508157074,1.6,1.3223,124.0052,23.1731,2168027137,,10298400000,17683745,0,84000000,351.8631,46.6421,48.3138,38.3273,
688037.SH,оԴ΢,20200402,122.6,122.79,142.79,118.1,136.41,6043383,768137523,13.81,11.2643,127.1039,34.1748,2412239655.45,,11458440000,17683745,0,84000000,391.4979,51.896,53.756,42.6445,
688037.SH,оԴ΢,20200403,136.41,131.61,137.84,129.15,131,4572622,608519041,-5.41,-3.966,133.0788,25.8578,2316570595,,11004000000,17683745,0,84000000,375.9712,49.8378,51.624,40.9533,
688037.SH,оԴ΢,20200407,131,137.09,138.28,129.5,130.83,4213623,563678942,-0.17,-0.1298,133.7754,23.8277,2313564358.35,,10989720000,17683745,0,84000000,375.4833,49.7731,51.557,40.9001,
688037.SH,оԴ΢,20200408,130.83,129,135,127,130.22,3596212,471381628,-0.61,-0.4663,131.0773,20.3363,2302777273.9,,10938480000,17683745,0,84000000,373.7326,49.5411,51.3166,40.7094,
688037.SH,оԴ΢,20200409,130.22,130.86,131.45,122.81,123.1,3866104,484928550,-7.12,-5.4677,125.4308,21.8625,2176869009.5,,10340400000,17683745,0,84000000,353.2981,46.8323,48.5108,38.4836,
688037.SH,оԴ΢,20200410,123.1,123.1,125.88,113.18,115.7,3831710,454880155,-7.4,-6.0114,118.7147,21.668,2046009296.5,,9718800000,17683745,0,84000000,332.0601,44.0171,45.5946,36.1702,
688037.SH,оԴ΢,20200413,115.7,113.5,121,111.99,117.65,2509841,294772375,1.95,1.6854,117.4466,14.1929,2080492599.25,,9882600000,17683745,0,84000000,337.6566,44.7589,46.3631,36.7798,
688037.SH,оԴ΢,20200414,117.65,118.98,122.5,117.47,121.86,2874684,346419722,4.21,3.5784,120.5071,16.2561,2154941165.7,,10236240000,17683745,0,84000000,349.7393,46.3606,48.0221,38.0959,
688037.SH,оԴ΢,20200415,121.86,120.6,126.85,119.7,120.98,3298468,405959105,-0.88,-0.7221,123.075,18.6525,2139379470.1,,10162320000,17683745,0,84000000,347.2137,46.0258,47.6754,37.8208,
688037.SH,оԴ΢,20200416,120.98,117,123.3,116.2,118.74,2746019,327197569,-2.24,-1.8515,119.1534,15.5285,2099767881.3,,9974160000,17683745,0,84000000,340.7849,45.1736,46.7926,37.1205,
688037.SH,оԴ΢,20200417,118.74,120.5,127.68,118.8,121.42,4171099,514010200,2.68,2.257,123.2314,23.5872,2147160317.9,,10199280000,17683745,0,84000000,348.4765,46.1932,47.8488,37.9584,
688037.SH,оԴ΢,20200420,121.42,120.11,122.52,116.57,118.58,2702111,320360507,-2.84,-2.339,118.5593,15.2802,2096938482.1,,9960720000,17683745,0,84000000,340.3257,45.1127,46.7296,37.0705,
688037.SH,оԴ΢,20200421,118.58,117.11,118.11,111.11,113.1,2853899,325069354,-5.48,-4.6214,113.9036,16.1385,2000031559.5,,9500400000,17683745,0,84000000,324.598,43.0279,44.57,35.3574,
688037.SH,оԴ΢,20200422,113.1,111.5,118.58,111,116.93,2979467,346832730,3.83,3.3864,116.4076,16.8486,2067760302.85,,9822120000,17683745,0,84000000,335.5901,44.485,46.0793,36.5547,
688037.SH,оԴ΢,20200423,116.93,116.5,118.5,113.1,113.49,2538860,292421656,-3.44,-2.9419,115.1783,14.357,2006928220.05,,9533160000,17683745,0,84000000,325.7173,43.1763,44.7237,35.4793,
688037.SH,оԴ΢,20200424,113.49,113.52,118.6,112.52,115.45,2872089,333344836,1.96,1.727,116.0635,16.2414,2041588360.25,,9697800000,17683745,0,84000000,331.3426,43.922,45.4961,36.092,
688037.SH,оԴ΢,20200427,115.45,113,113,104,105.4,3106584,332852504,-10.05,-8.7051,107.1442,17.5675,1863866723,,8853600000,17683745,0,84000000,290.9328,11.8518,41.5356,32.9502,
688037.SH,оԴ΢,20200428,105.4,102.98,106.88,92.11,102.7,2636579,267109146,-2.7,-2.5617,101.309,14.9096,1816120611.5,,8626800000,17683745,0,84000000,283.48,11.5482,40.4716,32.1061,
688037.SH,оԴ΢,20200429,102.7,100.2,103.76,96.4,96.51,2080862,208234116,-6.19,-6.0273,100.0711,11.7671,1706658229.95,,8106840000,17683745,0,84000000,266.394,10.8521,38.0323,30.171,
688037.SH,оԴ΢,20200430,96.51,97.19,109.19,97.19,105.96,3483649,360664115,9.45,9.7917,103.5306,19.6997,1873769620.2,,8900640000,17683745,0,84000000,292.4785,11.9147,41.7563,33.1253,
688037.SH,оԴ΢,20200506,105.96,103.5,126.49,103.5,122.28,5465013,641735263,16.32,15.402,117.4261,30.9042,2162368338.6,,10271520000,17683745,0,84000000,337.5262,13.7499,48.1877,38.2272,
688037.SH,оԴ΢,20200507,122.28,121.03,124.79,117.22,117.36,3252979,389782196,-4.92,-4.0236,119.8232,18.3953,2075364313.2,,9858240000,17683745,0,84000000,323.9456,13.1966,46.2488,36.6891,
688037.SH,оԴ΢,20200508,117.36,118.69,128.2,116.65,124.48,5061362,622162542,7.12,6.0668,122.9239,28.6216,2201272577.6,,10456320000,17683745,0,84000000,343.5988,13.9972,49.0546,38.915,
688037.SH,оԴ΢,20200511,124.48,123.2,131,121,124.5,3619041,452294545,0.02,0.0161,124.9764,20.4654,2201626252.5,,10458000000,17683745,0,84000000,343.654,13.9995,49.0625,38.9212,
688037.SH,оԴ΢,20200512,124.5,122.7,123.99,116.78,120.75,2859106,343390465,-3.75,-3.012,120.1041,16.168,2135312208.75,,10143000000,17683745,0,84000000,333.303,13.5778,47.5847,37.7489,
688037.SH,оԴ΢,20200513,120.75,122,126.75,121.28,122.2,2875530,356744477,1.45,1.2008,124.0622,16.2609,2160953639,,10264800000,17683745,0,84000000,337.3054,13.7409,48.1561,38.2022,
688037.SH,оԴ΢,20200514,122.2,120,128,119.1,122.45,3745665,465947454,0.25,0.2046,124.3965,21.1814,2165374575.25,,10285800000,17683745,0,84000000,337.9955,13.769,48.2547,38.2804,
688037.SH,оԴ΢,20200515,122.45,125,142,124.1,134.5,7452840,992177902,12.05,9.8408,133.1275,42.1451,2378463702.5,,11298000000,17683745,0,84000000,371.2567,15.1239,53.0033,42.0474,
688037.SH,оԴ΢,20200518,134.5,140,143.33,133.01,137.66,6602260,914560319,3.16,2.3494,138.5223,37.3352,2434344336.7,,11563440000,17683745,0,84000000,379.9792,15.4793,54.2486,43.0353,
688037.SH,оԴ΢,20200519,137.66,136.33,159.01,134.96,153.2,7277784,1051450433,15.54,11.2887,144.474,41.1552,2709149734,,12868800000,17683745,0,84000000,422.8738,17.2267,60.3725,47.8934,
688037.SH,оԴ΢,20200520,153.2,150,154.19,137.74,139.77,6177407,897501690,-13.43,-8.7663,145.2878,34.9327,2471657038.65,,11740680000,17683745,0,84000000,385.8034,15.7165,55.0801,43.695,
688037.SH,оԴ΢,20200521,139.77,137.68,140.51,127.9,129.19,4475730,595838940,-10.58,-7.5696,133.1266,25.3099,2284563016.55,,10851960000,17683745,0,84000000,356.5997,14.5269,50.9107,40.3874,
688037.SH,оԴ΢,20200522,129.19,128.03,133.6,123.3,131.33,3679311,476875877,2.14,1.6565,129.6101,20.8062,2322406230.85,,11031720000,17683745,0,84000000,362.5067,14.7675,51.7541,41.0564,
688037.SH,оԴ΢,20200525,131.33,130,134.91,127.6,128.97,2645779,346884492,-2.36,-1.797,131.1086,14.9616,2280672592.65,,10833480000,17683745,0,84000000,355.9924,14.5021,50.824,40.3186,
688037.SH,оԴ΢,20200526,128.97,130.5,134.43,129.5,132.9,3215763,425444729,3.93,3.0472,132.2998,18.1849,2350169710.5,,11163600000,17683745,0,84000000,366.8403,14.944,52.3727,41.5472,
688037.SH,оԴ΢,20200527,132.9,131.79,134.3,126.5,126.67,3302550,429503593,-6.23,-4.6877,130.0521,18.6756,2239999979.15,,10640280000,17683745,0,84000000,349.6438,14.2435,49.9177,39.5996,
688037.SH,оԴ΢,20200528,126.67,126,128.4,117.67,120.99,3381065,411816143,-5.68,-4.4841,121.8007,19.1196,2139556307.55,,10163160000,17683745,0,84000000,333.9655,13.6048,47.6793,37.8239,
688037.SH,оԴ΢,20200529,120.99,118.97,125.6,118.01,121.41,2769417,339725238,0.42,0.3471,122.6703,15.6608,2146983480.45,,10198440000,17683745,0,84000000,335.1248,13.652,47.8448,37.9552,
688037.SH,оԴ΢,20200601,121.41,123.65,131.45,122.5,129.96,3696081,471616901,8.55,7.0423,127.5992,20.901,2298179500.2,,10916640000,17683745,0,84000000,358.7251,14.6134,51.2142,40.6281,
688037.SH,оԴ΢,20200602,129.96,130.48,135,127.51,132.75,4246741,558582711,2.79,2.1468,131.5321,24.0149,2347517148.75,,11151000000,17683745,0,84000000,366.4263,14.9272,52.3136,41.5004,
688037.SH,оԴ΢,20200603,132.75,132.8,135.99,128.64,128.8,3849334,508869090,-3.95,-2.9755,132.1967,21.7676,2277666356,,10819200000,17683745,0,84000000,355.5232,14.483,50.757,40.2655,
688037.SH,оԴ΢,20200604,128.8,129.04,130.9,121.6,123.21,3099689,387538656,-5.59,-4.3401,125.025,17.5285,2178814221.45,,10349640000,17683745,0,84000000,340.0933,13.8544,48.5541,38.518,
688037.SH,оԴ΢,20200605,123.21,123.21,126.9,122.6,124.73,1941692,242050028,1.52,1.2337,124.6593,10.9801,2205693513.85,,10477320000,17683745,0,84000000,344.2889,14.0253,49.1531,38.9931,
688037.SH,оԴ΢,20200608,124.73,126,127.2,119.6,119.7,2353900,290783016,-5.03,-4.0327,123.5324,13.3111,2116744276.5,,10054800000,17683745,0,84000000,330.4047,13.4597,47.1709,37.4207,
688037.SH,оԴ΢,20200609,119.7,118.8,119,115.62,117.6,2204964,258776874,-2.1,-1.7544,117.361,12.4689,2079608412,,9878400000,17683745,0,84000000,324.6081,13.2236,46.3434,36.7642,
688037.SH,оԴ΢,20200610,117.6,117.23,119.88,116.05,117.82,1685408,198823727,0.22,0.1871,117.9677,9.5308,2083498835.9,,9896880000,17683745,0,84000000,325.2154,13.2483,46.4301,36.8329,
688037.SH,оԴ΢,20200611,117.82,119,127.47,118.6,123,3600997,447566257,5.18,4.3965,124.2895,20.3633,2175100635,,10332000000,17683745,0,84000000,339.5136,13.8308,48.4714,38.4523,
688037.SH,оԴ΢,20200612,123,118.02,121.48,118,119.45,2187851,261253665,-3.55,-2.8862,119.4111,12.3721,2112323340.25,,10033800000,17683745,0,84000000,329.7146,13.4316,47.0724,37.3425,
688037.SH,оԴ΢,20200615,119.45,117.87,118.98,111.01,111.97,2770448,316623900,-7.48,-6.262,114.2862,15.6666,1980048927.65,,9405480000,17683745,0,84000000,309.0678,12.5905,44.1247,35.0041,
688037.SH,оԴ΢,20200616,111.97,113.38,115.79,112.4,114.76,1896190,216317851,2.79,2.4917,114.0803,10.264,2120104930,,9639840000,18474250,0,84000000,316.769,12.9043,45.2242,35.8763,
688037.SH,оԴ΢,20200617,114.76,114.09,115.85,111.5,113.52,1517481,171881716,-1.24,-1.0805,113.2678,8.214,2097196860,,9535680000,18474250,0,84000000,313.3462,12.7648,44.7355,35.4887,
688037.SH,оԴ΢,20200618,113.52,113.31,117.92,113.22,116.27,2367536,275481141,2.75,2.4225,116.3577,12.8153,2148001047.5,,9766680000,18474250,0,84000000,320.937,13.0741,45.8193,36.3484,
688037.SH,оԴ΢,20200619,116.27,116.82,119.88,113.38,116.6,2268310,264321141,0.33,0.2838,116.5278,12.2782,2154097550,,9794400000,18474250,0,84000000,321.8478,13.1112,45.9493,36.4515,
688037.SH,оԴ΢,20200622,116.6,118.88,126.17,118.58,122.3,3535190,435667734,5.7,4.8885,123.2374,19.1358,2259400775,,10273200000,18474250,0,84000000,337.5814,13.7521,48.1955,38.2335,
688037.SH,оԴ΢,20200623,122.3,125.6,125.89,120,121.4,2440016,299631353,-0.9,-0.7359,122.7989,13.2077,2242773950,,10197600000,18474250,0,84000000,335.0972,13.6509,47.8409,37.9521,
688037.SH,оԴ΢,20200624,121.4,122.45,130.68,121.01,128.3,3950735,499579549,6.9,5.6837,126.4523,21.3851,2370246275,,10777200000,18474250,0,84000000,354.143,14.4268,50.56,40.1092,
