ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
605259.SH,ยฬฬ๏ป๚ะต,20211203,34.62,34.59,35.07,33.71,33.9,1226859,41866378,-0.72,-2.0797,34.1248,5.5766,745800000,,2983200000,22000000,0,88000000,22.209,2.2872,2.435,38.129,
605259.SH,ยฬฬ๏ป๚ะต,20211206,33.9,33.68,34.19,32.1,32.29,1955254,64251763,-1.61,-4.7493,32.8611,8.8875,710380000,,2841520000,22000000,0,88000000,21.1542,2.1786,2.3194,36.3182,
605259.SH,ยฬฬ๏ป๚ะต,20211207,32.29,32.15,32.75,31.73,32.38,1055432,33938232,0.09,0.2787,32.1558,4.7974,712360000,,2849440000,22000000,0,88000000,21.2132,2.1847,2.3258,36.4194,
605259.SH,ยฬฬ๏ป๚ะต,20211208,32.38,32.23,32.86,32,32.34,1597290,51738499,-0.04,-0.1235,32.3914,7.2604,711480000,,2845920000,22000000,0,88000000,21.187,2.182,2.3229,36.3744,
605259.SH,ยฬฬ๏ป๚ะต,20211209,32.34,32.34,33.36,32.09,32.72,1387461,45450844,0.38,1.175,32.7583,6.3066,719840000,,2879360000,22000000,0,88000000,21.4359,2.2076,2.3502,36.8018,
605259.SH,ยฬฬ๏ป๚ะต,20211210,32.72,32.63,33.74,32.53,33.55,1505982,50207569,0.83,2.5367,33.3388,6.8454,738100000,,2952400000,22000000,0,88000000,21.9797,2.2636,2.4099,37.7354,
605259.SH,ยฬฬ๏ป๚ะต,20211213,33.55,33.87,33.9,32.95,33.3,1105034,36911763,-0.25,-0.7452,33.4033,5.0229,732600000,,2930400000,22000000,0,88000000,21.8159,2.2468,2.3919,37.4542,
605259.SH,ยฬฬ๏ป๚ะต,20211214,33.3,33.35,33.72,33,33.59,913490,30452323,0.29,0.8709,33.3362,4.1522,738980000,,2955920000,22000000,0,88000000,22.0059,2.2663,2.4127,37.7804,
605259.SH,ยฬฬ๏ป๚ะต,20211215,33.59,33.26,33.77,33.01,33.01,971600,32292190,-0.58,-1.7267,33.2361,4.4164,726220000,,2904880000,22000000,0,88000000,21.6259,2.2272,2.3711,37.128,
605259.SH,ยฬฬ๏ป๚ะต,20211216,33.01,32.9,34.57,32.89,34.41,1867509,63655270,1.4,4.2411,34.0857,8.4887,757020000,,3028080000,22000000,0,88000000,22.5431,2.3216,2.4716,38.7027,
605259.SH,ยฬฬ๏ป๚ะต,20211217,34.41,34.67,34.67,33.38,33.71,1246190,42146083,-0.7,-2.0343,33.8199,5.6645,741620000,,2966480000,22000000,0,88000000,22.0845,2.2744,2.4214,37.9153,
605259.SH,ยฬฬ๏ป๚ะต,20211220,33.71,33.4,33.75,33.06,33.32,584600,19485035,-0.39,-1.1569,33.3305,2.6573,733040000,,2932160000,22000000,0,88000000,21.829,2.2481,2.3933,37.4767,
605259.SH,ยฬฬ๏ป๚ะต,20211221,33.32,33.32,33.54,33.07,33.48,526265,17543358,0.16,0.4802,33.3356,2.3921,736560000,,2946240000,22000000,0,88000000,21.9339,2.2589,2.4048,37.6566,
605259.SH,ยฬฬ๏ป๚ะต,20211222,33.48,33.55,33.72,32.77,32.78,977298,32398467,-0.7,-2.0908,33.1511,4.4423,721160000,,2884640000,22000000,0,88000000,21.4753,2.2117,2.3546,36.8693,
605259.SH,ยฬฬ๏ป๚ะต,20211223,32.78,32.78,33.16,32.3,33.09,600106,19671291,0.31,0.9457,32.7797,2.7278,727980000,,2911920000,22000000,0,88000000,21.6783,2.2326,2.3768,37.218,
605259.SH,ยฬฬ๏ป๚ะต,20211224,33.09,33.09,33.09,31.78,31.81,832188,26917599,-1.28,-3.8682,32.3456,3.7827,699820000,,2799280000,22000000,0,88000000,20.8398,2.1462,2.2849,35.7783,
605259.SH,ยฬฬ๏ป๚ะต,20211227,31.81,31.81,32.38,31.7,32.29,408673,13128485,0.48,1.509,32.1247,1.8576,710380000,,2841520000,22000000,0,88000000,21.1542,2.1786,2.3194,36.3182,
605259.SH,ยฬฬ๏ป๚ะต,20211228,32.29,32.38,32.55,32.16,32.34,413572,13382511,0.05,0.1548,32.3584,1.8799,711480000,,2845920000,22000000,0,88000000,21.187,2.182,2.3229,36.3744,
605259.SH,ยฬฬ๏ป๚ะต,20211229,32.34,32.33,32.79,32.13,32.57,562890,18266937,0.23,0.7112,32.4521,2.5586,716540000,,2866160000,22000000,0,88000000,21.3377,2.1975,2.3395,36.6331,
605259.SH,ยฬฬ๏ป๚ะต,20211230,32.57,32.57,32.88,32.23,32.36,626226,20349729,-0.21,-0.6448,32.4958,2.8465,711920000,,2847680000,22000000,0,88000000,21.2001,2.1833,2.3244,36.3969,
605259.SH,ยฬฬ๏ป๚ะต,20211231,32.36,32.36,33.81,32.31,33.35,1189634,39607211,0.99,3.0593,33.2936,5.4074,733700000,,2934800000,22000000,0,88000000,21.8487,2.2501,2.3955,37.5104,
605259.SH,ยฬฬ๏ป๚ะต,20220104,33.35,33.45,36.69,33.35,36.69,2152632,77191574,3.34,10.015,35.8592,9.7847,807180000,,3228720000,22000000,0,88000000,24.0368,2.4755,2.0111,5.9293,
605259.SH,ยฬฬ๏ป๚ะต,20220105,36.69,36.88,37.68,35.5,36.77,4607570,168875989,0.08,0.218,36.6519,20.9435,808940000,,3235760000,22000000,0,88000000,24.0892,2.4809,2.0155,5.9422,
605259.SH,ยฬฬ๏ป๚ะต,20220106,36.77,36.27,37.25,35.67,37.21,2735090,100014243,0.44,1.1966,36.5671,12.4322,818620000,,3274480000,22000000,0,88000000,24.3775,2.5106,2.0396,6.0134,
605259.SH,ยฬฬ๏ป๚ะต,20220107,37.21,36.75,37.07,35.96,36.5,1786473,65012892,-0.71,-1.9081,36.3918,8.1203,803000000,,3212000000,22000000,0,88000000,23.9124,2.4627,2.0007,5.8986,
605259.SH,ยฬฬ๏ป๚ะต,20220110,36.5,36.58,36.85,35.3,36.6,1197464,43350451,0.1,0.274,36.2019,5.443,805200000,,3220800000,22000000,0,88000000,23.9779,2.4694,2.0062,5.9148,
605259.SH,ยฬฬ๏ป๚ะต,20220111,36.6,36.14,36.83,35.8,36,990590,35848241,-0.6,-1.6393,36.1888,4.5027,792000000,,3168000000,22000000,0,88000000,23.5848,2.4289,1.9733,5.8178,
605259.SH,ยฬฬ๏ป๚ะต,20220112,36,36.08,37.3,35.82,37.14,1626790,59986511,1.14,3.1667,36.8742,7.3945,817080000,,3268320000,22000000,0,88000000,24.3316,2.5058,2.0358,6.002,
605259.SH,ยฬฬ๏ป๚ะต,20220113,37.14,37.1,37.3,36.62,36.8,1475700,54484643,-0.34,-0.9155,36.9212,6.7077,809600000,,3238400000,22000000,0,88000000,24.1089,2.4829,2.0171,5.9471,
605259.SH,ยฬฬ๏ป๚ะต,20220114,36.8,36.88,37.11,35.19,35.26,1689652,60831409,-1.54,-4.1848,36.0023,7.6802,775720000,,3102880000,22000000,0,88000000,23.1,2.379,1.9327,5.6982,
605259.SH,ยฬฬ๏ป๚ะต,20220117,35.26,35,36.92,34.92,36.02,1037590,37492427,0.76,2.1554,36.1341,4.7163,792440000,,3169760000,22000000,0,88000000,23.5979,2.4303,1.9744,5.821,
605259.SH,ยฬฬ๏ป๚ะต,20220118,36.02,35.92,36.44,34.88,34.95,948114,33458372,-1.07,-2.9706,35.2894,4.3096,768900000,,3075600000,22000000,0,88000000,22.8969,2.3581,1.9157,5.6481,
605259.SH,ยฬฬ๏ป๚ะต,20220119,34.95,34.98,35.11,34.38,34.65,935710,32468426,-0.3,-0.8584,34.6992,4.2532,762300000,,3049200000,22000000,0,88000000,22.7004,2.3378,1.8993,5.5996,
605259.SH,ยฬฬ๏ป๚ะต,20220120,34.65,34.63,34.66,32.85,32.88,1112700,37192513,-1.77,-5.1082,33.4255,5.0577,723360000,,2893440000,22000000,0,88000000,21.5408,2.2184,1.8023,5.3136,
605259.SH,ยฬฬ๏ป๚ะต,20220121,32.88,32.96,33.59,32.53,32.88,713100,23516435,0,0,32.9778,3.2414,723360000,,2893440000,22000000,0,88000000,21.5408,2.2184,1.8023,5.3136,
605259.SH,ยฬฬ๏ป๚ะต,20220124,32.88,32.88,33.33,32.59,32.89,492100,16226694,0.01,0.0304,32.9744,2.2368,723580000,,2894320000,22000000,0,88000000,21.5473,2.2191,1.8028,5.3152,
605259.SH,ยฬฬ๏ป๚ะต,20220125,32.89,32.9,33.28,31.22,31.25,1001200,32106683,-1.64,-4.9863,32.0682,4.5509,687500000,,2750000000,22000000,0,88000000,20.4729,2.1084,1.7129,5.0502,
605259.SH,ยฬฬ๏ป๚ะต,20220126,31.25,31.25,31.74,30.86,31.34,411200,12850898,0.09,0.288,31.2522,1.8691,689480000,,2757920000,22000000,0,88000000,20.5319,2.1145,1.7178,5.0647,
605259.SH,ยฬฬ๏ป๚ะต,20220127,31.34,31.67,31.73,30.01,30.14,810000,24601706,-1.2,-3.829,30.3725,3.6818,663080000,,2652320000,22000000,0,88000000,19.7457,2.0335,1.6521,4.8708,
605259.SH,ยฬฬ๏ป๚ะต,20220128,30.14,30.42,31.29,30.24,30.95,460347,14217676,0.81,2.6875,30.8847,2.0925,680900000,,2723600000,22000000,0,88000000,20.2764,2.0882,1.6965,5.0017,
605259.SH,ยฬฬ๏ป๚ะต,20220207,30.95,30.99,31.77,30.81,31.59,434582,13645486,0.64,2.0679,31.3991,1.9754,694980000,,2779920000,22000000,0,88000000,20.6957,2.1314,1.7316,5.1051,
605259.SH,ยฬฬ๏ป๚ะต,20220208,31.59,31.21,32.1,30.92,31.63,627467,19734482,0.04,0.1266,31.451,2.8521,695860000,,2783440000,22000000,0,88000000,20.7219,2.1341,1.7337,5.1116,
605259.SH,ยฬฬ๏ป๚ะต,20220209,31.63,31.63,31.63,31.04,31.6,555272,17393550,-0.03,-0.0948,31.3244,2.524,695200000,,2780800000,22000000,0,88000000,20.7022,2.1321,1.7321,5.1067,
605259.SH,ยฬฬ๏ป๚ะต,20220210,31.6,31.45,32.39,31.32,31.84,941400,30007698,0.24,0.7595,31.8756,4.2791,700480000,,2801920000,22000000,0,88000000,20.8594,2.1482,1.7453,5.1455,
605259.SH,ยฬฬ๏ป๚ะต,20220211,31.84,31.61,31.97,30.8,31.01,1063098,32958189,-0.83,-2.6068,31.002,4.8323,682220000,,2728880000,22000000,0,88000000,20.3157,2.0922,1.6998,5.0114,
605259.SH,ยฬฬ๏ป๚ะต,20220214,31.01,31,31.22,30.54,30.63,440598,13587292,-0.38,-1.2254,30.8383,2.0027,673860000,,2695440000,22000000,0,88000000,20.0667,2.0666,1.6789,4.95,
605259.SH,ยฬฬ๏ป๚ะต,20220215,30.63,30.72,30.85,30.33,30.75,410600,12579459,0.12,0.3918,30.6368,1.8664,676500000,,2706000000,22000000,0,88000000,20.1453,2.0747,1.6855,4.9694,
605259.SH,ยฬฬ๏ป๚ะต,20220216,30.75,30.76,31.6,30.75,31.35,580882,18151777,0.6,1.9512,31.2486,2.6404,689700000,,2758800000,22000000,0,88000000,20.5384,2.1152,1.7184,5.0663,
605259.SH,ยฬฬ๏ป๚ะต,20220217,31.35,31.35,31.87,31.13,31.25,567000,17874425,-0.1,-0.319,31.5246,2.5773,687500000,,2750000000,22000000,0,88000000,20.4729,2.1084,1.7129,5.0502,
605259.SH,ยฬฬ๏ป๚ะต,20220218,31.25,31.23,31.6,30.92,31.35,420482,13133908,0.1,0.32,31.2354,1.9113,689700000,,2758800000,22000000,0,88000000,20.5384,2.1152,1.7184,5.0663,
605259.SH,ยฬฬ๏ป๚ะต,20220221,31.35,31.36,31.79,30.82,31.65,505477,15921955,0.3,0.9569,31.4989,2.2976,696300000,,2785200000,22000000,0,88000000,20.735,2.1354,1.7348,5.1148,
605259.SH,ยฬฬ๏ป๚ะต,20220222,31.65,31.33,31.79,31.03,31.35,496200,15514685,-0.3,-0.9479,31.267,2.2555,689700000,,2758800000,22000000,0,88000000,20.5384,2.1152,1.7184,5.0663,
605259.SH,ยฬฬ๏ป๚ะต,20220223,31.35,31.75,34.49,31.75,33.1,2150995,71341763,1.75,5.5821,33.1669,9.7773,728200000,,2912800000,22000000,0,88000000,21.6849,2.2333,1.8143,5.3492,
605259.SH,ยฬฬ๏ป๚ะต,20220224,33.1,32.5,34.49,31.78,32.01,2366890,78688623,-1.09,-3.2931,33.2456,10.7586,704220000,,2816880000,22000000,0,88000000,20.9708,2.1597,1.7546,5.173,
605259.SH,ยฬฬ๏ป๚ะต,20220225,32.01,32.1,32.52,30.61,30.83,2265934,70992664,-1.18,-3.6863,31.3304,10.2997,678260000,,2713040000,22000000,0,88000000,20.1977,2.0801,1.6899,4.9823,
605259.SH,ยฬฬ๏ป๚ะต,20220228,30.83,30.96,31.06,29.51,30.45,1932695,58402144,-0.38,-1.2326,30.218,8.785,669900000,,2679600000,22000000,0,88000000,19.9488,2.0545,1.6691,4.9209,
605259.SH,ยฬฬ๏ป๚ะต,20220301,30.45,30.12,30.76,30.06,30.43,754700,22915870,-0.02,-0.0657,30.3642,3.4305,669460000,,2677840000,22000000,0,88000000,19.9357,2.0531,1.668,4.9177,
605259.SH,ยฬฬ๏ป๚ะต,20220302,30.43,30.37,30.62,30.16,30.62,559295,17012623,0.19,0.6244,30.418,2.5423,673640000,,2694560000,22000000,0,88000000,20.0602,2.0659,1.6784,4.9484,
605259.SH,ยฬฬ๏ป๚ะต,20220303,30.62,30.66,30.68,30.05,30.18,694682,21016781,-0.44,-1.437,30.2538,3.1576,663960000,,2655840000,22000000,0,88000000,19.7719,2.0362,1.6543,4.8773,
605259.SH,ยฬฬ๏ป๚ะต,20220304,30.18,30.06,30.27,29.8,30,585077,17557105,-0.18,-0.5964,30.0082,2.6594,660000000,,2640000000,22000000,0,88000000,19.654,2.0241,1.6444,4.8482,
605259.SH,ยฬฬ๏ป๚ะต,20220307,30,30.16,30.27,29.63,30.05,634672,19012521,0.05,0.1667,29.9565,2.8849,661100000,,2644400000,22000000,0,88000000,19.6867,2.0275,1.6471,4.8563,
605259.SH,ยฬฬ๏ป๚ะต,20220308,30.05,30.01,30.01,28,28.47,1254047,36329090,-1.58,-5.2579,28.9695,5.7002,626340000,,2505360000,22000000,0,88000000,18.6516,1.9209,1.5605,4.6009,
605259.SH,ยฬฬ๏ป๚ะต,20220309,28.47,28.5,28.89,27.24,27.97,840500,23632822,-0.5,-1.7562,28.1176,3.8205,615340000,,2461360000,22000000,0,88000000,18.3241,1.8871,1.5331,4.5201,
605259.SH,ยฬฬ๏ป๚ะต,20220310,27.97,28.31,28.9,28.17,28.22,765700,21809180,0.25,0.8938,28.4827,3.4805,620840000,,2483360000,22000000,0,88000000,18.4879,1.904,1.5468,4.5605,
605259.SH,ยฬฬ๏ป๚ะต,20220311,28.22,29.15,30.56,28.89,29.83,1542395,45777752,1.61,5.7052,29.6797,7.0109,656260000,,2625040000,22000000,0,88000000,16.9032,2.0126,1.6351,4.8207,
605259.SH,ยฬฬ๏ป๚ะต,20220314,29.83,29.93,30.18,29.11,29.61,1035282,30675611,-0.22,-0.7375,29.6302,4.7058,651420000,,2605680000,22000000,0,88000000,16.7786,1.9978,1.623,4.7852,
605259.SH,ยฬฬ๏ป๚ะต,20220315,29.61,29.5,29.98,28.4,28.45,975000,28525233,-1.16,-3.9176,29.2566,4.4318,625900000,,2503600000,22000000,0,88000000,16.1212,1.9195,1.5594,4.5977,
605259.SH,ยฬฬ๏ป๚ะต,20220316,28.45,28.85,29.41,27.49,28.86,1164799,32926949,0.41,1.4411,28.2684,5.2945,634920000,,2539680000,22000000,0,88000000,16.3536,1.9472,1.5819,4.6639,
605259.SH,ยฬฬ๏ป๚ะต,20220317,28.86,28.86,29.77,28.86,29.26,1023792,30029292,0.4,1.386,29.3314,4.6536,643720000,,2574880000,22000000,0,88000000,16.5802,1.9742,1.6038,4.7286,
605259.SH,ยฬฬ๏ป๚ะต,20220318,29.26,29.01,29.75,29.01,29.58,742471,21933295,0.32,1.0936,29.5409,3.3749,650760000,,2603040000,22000000,0,88000000,16.7616,1.9958,1.6214,4.7803,
605259.SH,ยฬฬ๏ป๚ะต,20220321,29.58,29.6,30.33,29.6,30.23,906772,27238735,0.65,2.1974,30.0392,4.1217,665060000,,2660240000,22000000,0,88000000,17.1299,2.0396,1.657,4.8853,
605259.SH,ยฬฬ๏ป๚ะต,20220322,30.23,29.91,30.4,29.73,30.26,665986,20059524,0.03,0.0992,30.12,3.0272,665720000,,2662880000,22000000,0,88000000,17.1469,2.0416,1.6587,4.8902,
605259.SH,ยฬฬ๏ป๚ะต,20220323,30.26,30.05,30.35,29.93,30.1,443429,13366912,-0.16,-0.5288,30.1444,2.0156,662200000,,2648800000,22000000,0,88000000,17.0562,2.0308,1.6499,4.8643,
605259.SH,ยฬฬ๏ป๚ะต,20220324,30.1,30.03,30.03,29.02,29.56,674772,20016393,-0.54,-1.794,29.6639,3.0671,650320000,,2601280000,22000000,0,88000000,16.7502,1.9944,1.6203,4.7771,
605259.SH,ยฬฬ๏ป๚ะต,20220325,29.56,29.42,30.08,29.4,29.65,458504,13644856,0.09,0.3045,29.7595,2.0841,652300000,,2609200000,22000000,0,88000000,16.8012,2.0005,1.6252,4.7916,
605259.SH,ยฬฬ๏ป๚ะต,20220328,29.65,29.28,29.64,28.66,29.19,511800,14917326,-0.46,-1.5514,29.1468,2.3264,642180000,,2568720000,22000000,0,88000000,16.5406,1.9694,1.6,4.7173,
605259.SH,ยฬฬ๏ป๚ะต,20220329,29.19,29.49,29.49,28.28,28.69,867264,24845771,-0.5,-1.7129,28.6485,3.9421,631180000,,2524720000,22000000,0,88000000,16.2572,1.9357,1.5726,4.6365,
605259.SH,ยฬฬ๏ป๚ะต,20220330,28.69,28.67,29.47,28.52,29.4,687782,20044124,0.71,2.4747,29.1431,3.1263,646800000,,2587200000,22000000,0,88000000,16.6596,1.9836,1.6115,4.7512,
605259.SH,ยฬฬ๏ป๚ะต,20220331,29.4,29.17,29.96,29,29.65,699201,20709800,0.25,0.8503,29.6192,3.1782,652300000,,2609200000,22000000,0,88000000,16.8012,2.0005,1.6252,4.7916,
605259.SH,ยฬฬ๏ป๚ะต,20220401,29.65,29.41,29.75,29.22,29.65,455842,13406442,0,0,29.4103,2.072,652300000,,2609200000,22000000,0,88000000,16.8012,2.0005,1.6252,4.7916,
605259.SH,ยฬฬ๏ป๚ะต,20220406,29.65,29.6,30.18,29.41,29.98,618660,18517115,0.33,1.113,29.931,2.8121,659560000,,2638240000,22000000,0,88000000,16.9882,2.0228,1.6433,4.8449,
605259.SH,ยฬฬ๏ป๚ะต,20220407,29.98,30,30,29.37,29.45,456390,13483920,-0.53,-1.7678,29.5447,2.0745,647900000,,2591600000,22000000,0,88000000,16.6879,1.987,1.6143,4.7593,
605259.SH,ยฬฬ๏ป๚ะต,20220408,29.45,29.63,29.63,28.87,29.4,392082,11478551,-0.05,-0.1698,29.2759,1.7822,646800000,,2587200000,22000000,0,88000000,16.6596,1.9836,1.6115,4.7512,
605259.SH,ยฬฬ๏ป๚ะต,20220411,29.4,29.4,29.53,28.52,28.77,502900,14508938,-0.63,-2.1429,28.8505,2.2859,632940000,,2531760000,22000000,0,88000000,16.3026,1.9411,1.577,4.6494,
605259.SH,ยฬฬ๏ป๚ะต,20220412,28.77,28.75,29.16,28.45,29.11,375100,10811607,0.34,1.1818,28.8233,1.705,640420000,,2561680000,22000000,0,88000000,16.4952,1.9641,1.5956,4.7043,
605259.SH,ยฬฬ๏ป๚ะต,20220413,29.11,28.92,29.24,28.5,28.88,347295,10010218,-0.23,-0.7901,28.8234,1.5786,635360000,,2541440000,22000000,0,88000000,16.3649,1.9485,1.583,4.6672,
605259.SH,ยฬฬ๏ป๚ะต,20220414,28.88,29.13,29.25,28.65,28.69,323605,9319365,-0.19,-0.6579,28.7986,1.4709,631180000,,2524720000,22000000,0,88000000,16.2572,1.9357,1.5726,4.6365,
605259.SH,ยฬฬ๏ป๚ะต,20220415,28.69,28.68,28.68,27.71,28,635640,17834596,-0.69,-2.405,28.0577,2.8893,616000000,,2464000000,22000000,0,88000000,15.8662,1.8892,1.5348,4.525,
605259.SH,ยฬฬ๏ป๚ะต,20220418,28,28.01,28.48,27.5,28.23,365877,10267313,0.23,0.8214,28.0622,1.6631,621060000,,2484240000,22000000,0,88000000,15.9966,1.9047,1.5474,4.5621,
605259.SH,ยฬฬ๏ป๚ะต,20220419,28.23,28.23,28.59,28,28.2,300890,8493652,-0.03,-0.1063,28.2284,1.3677,620400000,,2481600000,22000000,0,88000000,15.9796,1.9027,1.5457,4.5573,
605259.SH,ยฬฬ๏ป๚ะต,20220420,28.2,28.32,28.85,28,28.16,491177,13937889,-0.04,-0.1418,28.3765,2.2326,619520000,,2478080000,22000000,0,88000000,15.9569,1.9,1.5435,4.5508,
605259.SH,ยฬฬ๏ป๚ะต,20220421,28.16,28.16,28.48,27.33,27.4,598682,16643257,-0.76,-2.6989,27.7998,2.7213,602800000,,2411200000,22000000,0,88000000,15.5263,1.8487,1.5019,4.428,
605259.SH,ยฬฬ๏ป๚ะต,20220422,27.4,27.42,28.33,26.81,27.86,645077,17653531,0.46,1.6788,27.3665,2.9322,612920000,,2451680000,22000000,0,88000000,15.7869,1.8797,1.5271,4.5023,
605259.SH,ยฬฬ๏ป๚ะต,20220425,27.86,27.6,27.6,26.3,26.32,975609,26143558,-1.54,-5.5276,26.7972,4.4346,579040000,,2316160000,22000000,0,88000000,14.9143,1.7758,1.4427,4.2535,
605259.SH,ยฬฬ๏ป๚ะต,20220426,26.32,26.66,26.76,24.06,24.4,759347,19382583,-1.92,-7.2948,25.5253,3.4516,536800000,,2147200000,22000000,0,88000000,13.8263,1.6463,1.3374,3.9432,
605259.SH,ยฬฬ๏ป๚ะต,20220427,24.4,24.11,25.02,23.24,25.02,810898,19553702,0.62,2.541,24.1136,3.6859,550440000,,2201760000,22000000,0,88000000,14.1776,1.6881,1.3714,4.0434,
605259.SH,ยฬฬ๏ป๚ะต,20220428,25.02,25.4,26.19,24.89,25.5,790593,20124689,0.48,1.9185,25.4552,3.5936,561000000,,2244000000,22000000,0,88000000,13.4134,1.6163,1.3977,4.121,
605259.SH,ยฬฬ๏ป๚ะต,20220429,25.5,25.4,26.12,25.36,26.07,885374,22793705,0.57,2.2353,25.7447,4.0244,573540000,,2294160000,22000000,0,88000000,13.7133,1.6524,1.429,4.2131,
605259.SH,ยฬฬ๏ป๚ะต,20220505,26.07,25.74,27.15,25.74,26.35,713150,18958059,0.28,1.074,26.5836,3.2416,579700000,,2318800000,22000000,0,88000000,13.8606,1.6701,1.4443,4.2583,
605259.SH,ยฬฬ๏ป๚ะต,20220506,26.35,26.1,26.54,25.82,26.28,445982,11712157,-0.07,-0.2657,26.2615,2.0272,578160000,,2312640000,22000000,0,88000000,13.8237,1.6657,1.4405,4.247,
605259.SH,ยฬฬ๏ป๚ะต,20220509,26.28,26.3,26.75,26.29,26.47,341350,9065218,0.19,0.723,26.557,1.5516,582340000,,2329360000,22000000,0,88000000,13.9237,1.6777,1.4509,4.2777,
605259.SH,ยฬฬ๏ป๚ะต,20220510,26.47,26.18,26.85,26.18,26.72,357895,9523301,0.25,0.9445,26.6092,1.6268,587840000,,2351360000,22000000,0,88000000,14.0552,1.6936,1.4646,4.3181,
605259.SH,ยฬฬ๏ป๚ะต,20220511,26.72,26.68,27.29,26.59,26.7,504950,13628615,-0.02,-0.0749,26.99,2.2952,587400000,,2349600000,22000000,0,88000000,14.0447,1.6923,1.4635,4.3149,
605259.SH,ยฬฬ๏ป๚ะต,20220512,26.7,26.8,27.03,26.4,26.77,400800,10701313,0.07,0.2622,26.6999,1.8218,588940000,,2355760000,22000000,0,88000000,14.0815,1.6968,1.4674,4.3262,
605259.SH,ยฬฬ๏ป๚ะต,20220513,26.77,26.89,27.37,26.62,26.84,363300,9785769,0.07,0.2615,26.9358,1.6514,590480000,,2361920000,22000000,0,88000000,14.1183,1.7012,1.4712,4.3375,
605259.SH,ยฬฬ๏ป๚ะต,20220516,26.84,26.88,27.18,26.54,26.67,291550,7797835,-0.17,-0.6334,26.7461,1.3252,586740000,,2346960000,22000000,0,88000000,14.0289,1.6904,1.4619,4.31,
605259.SH,ยฬฬ๏ป๚ะต,20220517,26.67,26.73,26.88,26.15,26.3,361100,9509730,-0.37,-1.3873,26.3354,1.6414,578600000,,2314400000,22000000,0,88000000,13.8343,1.667,1.4416,4.2502,
605259.SH,ยฬฬ๏ป๚ะต,20220518,26.3,26.5,27.1,26.28,26.8,562482,15109475,0.5,1.9011,26.8621,2.5567,589600000,,2358400000,22000000,0,88000000,14.0973,1.6987,1.469,4.331,
605259.SH,ยฬฬ๏ป๚ะต,20220519,26.8,26.7,27.05,26.35,26.86,313182,8394800,0.06,0.2239,26.8049,1.4236,590920000,,2363680000,22000000,0,88000000,14.1288,1.7025,1.4723,4.3407,
605259.SH,ยฬฬ๏ป๚ะต,20220520,26.86,27.06,27.2,26.82,26.96,453200,12234258,0.1,0.3723,26.9953,2.06,593120000,,2372480000,22000000,0,88000000,14.1814,1.7088,1.4778,4.3569,
605259.SH,ยฬฬ๏ป๚ะต,20220523,26.96,26.9,27.57,26.83,27.45,517300,14111335,0.49,1.8175,27.2788,2.3514,603900000,,2415600000,22000000,0,88000000,14.4392,1.7399,1.5046,4.4361,
605259.SH,ยฬฬ๏ป๚ะต,20220524,27.45,27.28,27.66,26.15,26.22,799539,21436005,-1.23,-4.4809,26.8105,3.6343,576840000,,2307360000,22000000,0,88000000,13.7922,1.6619,1.4372,4.2373,
605259.SH,ยฬฬ๏ป๚ะต,20220525,26.22,26.52,26.8,26.26,26.75,311000,8271404,0.53,2.0214,26.5962,1.4136,588500000,,2354000000,22000000,0,88000000,14.071,1.6955,1.4663,4.323,
605259.SH,ยฬฬ๏ป๚ะต,20220526,26.75,26.75,26.97,26.08,26.79,419000,11130344,0.04,0.1495,26.5641,1.9045,589380000,,2357520000,22000000,0,88000000,14.092,1.698,1.4684,4.3294,
605259.SH,ยฬฬ๏ป๚ะต,20220527,26.79,26.81,27.23,26.57,26.84,464404,12533400,0.05,0.1866,26.9881,2.1109,590480000,,2361920000,22000000,0,88000000,14.1183,1.7012,1.4712,4.3375,
605259.SH,ยฬฬ๏ป๚ะต,20220530,26.84,26.82,27.15,26.64,26.97,388185,10445939,0.13,0.4844,26.9097,1.7645,593340000,,2373360000,22000000,0,88000000,14.1867,1.7094,1.4783,4.3585,
605259.SH,ยฬฬ๏ป๚ะต,20220531,26.97,26.71,27.18,26.71,27.17,381538,10324373,0.2,0.7416,27.0599,1.7343,597740000,,2390960000,22000000,0,88000000,14.2919,1.7221,1.4893,4.3908,
605259.SH,ยฬฬ๏ป๚ะต,20220601,27.17,27.16,27.62,27.03,27.42,439500,12023485,0.25,0.9201,27.3572,1.9977,603240000,,2412960000,22000000,0,88000000,14.4234,1.738,1.503,4.4312,
605259.SH,ยฬฬ๏ป๚ะต,20220602,27.42,27.42,28.03,27.24,27.91,839900,23292591,0.49,1.787,27.7326,3.8177,614020000,,2456080000,22000000,0,88000000,14.6811,1.769,1.5298,4.5104,
