╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
002922.SZ,ра╦Й╤Ш,20181228,18.425,18.5156,18.6062,17.4584,17.4584,6724123,120035682,-0.9666,-5.2459,17.8515,20.3761,572220000,,2288756452.5,33000000,0,131992875,41.3338,2.5803,1.9922,5.6254,
002922.SZ,ра╦Й╤Ш,20190102,17.4584,17.4785,17.7,17.1463,17.4584,4442446,76996124,0,0,17.3319,13.462,572220000,,2288756452.5,33000000,0,131992875,41.3338,2.5803,2.1031,-6.0115,
002922.SZ,ра╦Й╤Ш,20190103,17.4584,17.4081,17.4081,16.522,16.6328,4740320,79464386,-0.8256,-4.729,16.7635,14.3646,545160000,,2180522295,33000000,0,131992875,39.3792,2.4582,2.0037,-5.7272,
002922.SZ,ра╦Й╤Ш,20190104,16.6328,16.6127,17.257,16.3509,17.1161,4106999,68996318,0.4833,2.9056,16.7997,12.4455,561000000,,2243878875,33000000,0,131992875,40.5233,2.5297,2.0619,-5.8936,
002922.SZ,ра╦Й╤Ш,20190107,17.1161,17.1463,17.841,16.8644,17.5087,5308078,91905352,0.3927,2.2941,17.3142,16.0851,573870000,,2295356096.25,33000000,0,131992875,41.453,2.5877,2.1092,-6.0288,
002922.SZ,ра╦Й╤Ш,20190108,17.5087,17.4886,18.0021,17.1261,17.8108,5993200,104574368,0.302,1.7251,17.4488,18.1612,583770000,,2334953958.75,33000000,0,131992875,42.1681,2.6323,2.1456,-6.1328,
002922.SZ,ра╦Й╤Ш,20190109,17.8108,17.6497,17.9819,17.4483,17.4987,5481410,96422807,-0.3121,-1.7524,17.5909,16.6103,573540000,,2294036167.5,33000000,0,131992875,41.4292,2.5862,2.108,-6.0253,
002922.SZ,ра╦Й╤Ш,20190110,17.4987,17.3275,17.7907,17.3275,17.6195,4157069,72625399,0.1208,0.6904,17.4703,12.5972,577500000,,2309875312.5,33000000,0,131992875,41.7152,2.6041,2.1225,-6.0669,
002922.SZ,ра╦Й╤Ш,20190111,17.6195,17.5691,18.7069,17.3174,18.4854,7833642,140404883,0.8659,4.9143,17.9233,23.7383,605880000,,2423389185,33000000,0,131992875,43.7652,2.732,2.2268,-6.3651,
002922.SZ,ра╦Й╤Ш,20190114,18.4854,18.3041,18.3041,17.8813,18.0122,4733274,84907733,-0.4732,-2.5599,17.9385,14.3433,590370000,,2361352533.75,33000000,0,131992875,42.6449,2.6621,2.1698,-6.2022,
002922.SZ,ра╦Й╤Ш,20190115,18.0122,17.9417,18.5156,17.9014,18.4149,4345685,78817898,0.4027,2.2359,18.137,13.1687,603570000,,2414149683.75,33000000,0,131992875,43.5984,2.7216,2.2183,-6.3408,
002922.SZ,ра╦Й╤Ш,20190116,18.4149,18.2739,18.3243,17.9719,18.0625,2771300,49927626,-0.3524,-1.9136,18.016,8.3979,592020000,,2367952177.5,33000000,0,131992875,42.7641,2.6695,2.1759,-6.2195,
002922.SZ,ра╦Й╤Ш,20190117,18.0625,17.8007,18.1531,17.1966,17.3174,3278005,57518273,-0.7451,-4.1249,17.5467,9.9333,567600000,,2270277450,33000000,0,131992875,41.0001,2.5594,2.0861,-5.9629,
002922.SZ,ра╦Й╤Ш,20190118,17.3174,17.4785,17.5792,17.0255,17.3074,2327900,39955911,-0.0101,-0.0581,17.1639,7.0542,567270000,,2268957521.25,33000000,0,131992875,40.9763,2.5579,2.0849,-5.9595,
002922.SZ,ра╦Й╤Ш,20190121,17.3074,17.7202,18.1028,17.3174,17.5087,2431705,42807978,0.2014,1.1635,17.6041,7.3688,573870000,,2295356096.25,33000000,0,131992875,41.453,2.5877,2.1092,-6.0288,
002922.SZ,ра╦Й╤Ш,20190122,17.5087,17.1966,17.7,17.1966,17.6094,2046185,35494175,0.1007,0.575,17.3465,6.2006,577170000,,2308555383.75,33000000,0,131992875,41.6914,2.6026,2.1213,-6.0635,
002922.SZ,ра╦Й╤Ш,20190123,17.6094,17.4081,17.6598,17.2772,17.4886,1815313,31441016,-0.1208,-0.6861,17.3199,5.5009,573210000,,2292716238.75,33000000,0,131992875,41.4053,2.5847,2.1068,-6.0219,
002922.SZ,ра╦Й╤Ш,20190124,17.4886,17.4886,17.5691,17.2772,17.4886,1664464,28850552,0,0,17.3332,5.0438,573210000,,2292716238.75,33000000,0,131992875,41.4053,2.5847,2.1068,-6.0219,
002922.SZ,ра╦Й╤Ш,20190125,17.4886,17.3376,17.5893,17.1261,17.1563,1571590,27120336,-0.3323,-1.8998,17.2566,4.7624,562320000,,2249158590,33000000,0,131992875,40.6187,2.5356,2.0667,-5.9075,
002922.SZ,ра╦Й╤Ш,20190128,17.1563,17.2168,17.3476,16.6127,16.6529,1834349,30848535,-0.5034,-2.9343,16.8172,5.5586,545820000,,2183162152.5,33000000,0,131992875,39.4268,2.4612,2.0061,-5.7341,
002922.SZ,ра╦Й╤Ш,20190129,16.6529,16.1092,16.1999,15.0621,15.1024,3441998,52543929,-1.5505,-9.3108,15.2655,10.4303,495000000,,1979893125,33000000,0,131992875,35.7559,2.2321,1.8193,-5.2002,
002922.SZ,ра╦Й╤Ш,20190130,15.1024,14.7098,15.1226,14.599,14.8104,1576184,23333452,-0.292,-1.9333,14.8038,2.1921,1057694968.75,,1941615191.25,71903125,0,131992875,35.0646,2.1889,1.7841,-5.0997,
002922.SZ,ра╦Й╤Ш,20190131,14.8104,14.7802,15.0823,13.7432,13.9848,1701179,24450736,-0.8256,-5.5744,14.3728,2.3659,998734406.25,,1833381033.75,71903125,0,131992875,33.11,2.0669,1.6847,-4.8154,
002922.SZ,ра╦Й╤Ш,20190201,13.9848,14.0453,14.9313,14.0453,14.8708,1640384,23847393,0.886,6.3355,14.5377,2.2814,1062009156.25,,1949534763.75,71903125,0,131992875,35.2076,2.1978,1.7914,-5.1205,
002922.SZ,ра╦Й╤Ш,20190211,14.8708,15.0017,15.4649,15.0017,15.3239,1225500,18606264,0.4531,3.0467,15.1826,1.7044,1094365562.5,,2008931557.5,71903125,0,131992875,36.2803,2.2648,1.846,-5.2765,
002922.SZ,ра╦Й╤Ш,20190212,15.3239,15.3441,15.5857,15.2635,15.4447,1394479,21400841,0.1208,0.7884,15.3468,1.9394,1102993937.5,,2024770702.5,71903125,0,131992875,36.5664,2.2827,1.8605,-5.3181,
002922.SZ,ра╦Й╤Ш,20190213,15.4447,15.4447,15.7971,15.334,15.6964,1764158,27455652,0.2517,1.6297,15.563,2.4535,1120969718.75,,2057768921.25,71903125,0,131992875,37.1623,2.3199,1.8909,-5.4048,
002922.SZ,ра╦Й╤Ш,20190214,15.6964,15.6562,16.2603,15.6159,16.069,2216148,35190138,0.3725,2.3733,15.879,3.0821,1147573875,,2106606285,71903125,0,131992875,38.0443,2.3749,1.9357,-5.5331,
002922.SZ,ра╦Й╤Ш,20190215,16.069,15.9381,16.8946,15.777,16.1596,2465913,39797740,0.0906,0.5639,16.1392,3.4295,1154045156.25,,2118485643.75,71903125,0,131992875,38.2588,2.3883,1.9467,-5.5643,
002922.SZ,ра╦Й╤Ш,20190218,16.1596,16.1596,16.663,16.1092,16.5724,2252997,36756082,0.4128,2.5545,16.3143,3.1334,1183525437.5,,2172602722.5,71903125,0,131992875,39.2361,2.4493,1.9964,-5.7064,
002922.SZ,ра╦Й╤Ш,20190219,16.5724,16.7738,16.8543,16.2099,16.4516,2598842,42692535,-0.1208,-0.729,16.4275,3.6144,1174897062.5,,2156763577.5,71903125,0,131992875,38.9501,2.4315,1.9818,-5.6648,
002922.SZ,ра╦Й╤Ш,20190220,16.4516,16.512,16.7637,16.3408,16.6932,2363024,38984197,0.2416,1.4688,16.4976,3.2864,1192153812.5,,2188441867.5,71903125,0,131992875,39.5222,2.4672,2.0109,-5.748,
002922.SZ,ра╦Й╤Ш,20190221,16.6932,16.7335,16.9046,16.3106,16.5623,2671294,44083749,-0.1309,-0.7841,16.5028,3.7151,1182806406.25,,2171282793.75,71903125,0,131992875,39.2123,2.4478,1.9952,-5.7029,
002922.SZ,ра╦Й╤Ш,20190222,16.5623,16.5925,16.7637,16.3005,16.7435,2452558,40339078,0.1812,1.0942,16.4478,3.4109,1195748968.75,,2195041511.25,71903125,0,131992875,39.6414,2.4746,2.017,-5.7653,
002922.SZ,ра╦Й╤Ш,20190225,16.7435,17.0959,17.5893,16.814,17.4584,3608369,61698118,0.7148,4.2694,17.0986,5.0184,1246800187.5,,2288756452.5,71903125,0,131992875,41.3338,2.5803,2.1031,-6.0115,
002922.SZ,ра╦Й╤Ш,20190226,17.4584,17.4383,17.8209,16.9651,17.2973,4167500,71917492,-0.1611,-0.9227,17.2567,5.796,1235295687.5,,2267637592.5,71903125,0,131992875,40.9524,2.5565,2.0837,-5.956,
002922.SZ,ра╦Й╤Ш,20190227,17.2973,17.3577,17.6195,17.0053,17.1261,2661179,45680098,-0.1712,-0.9895,17.1654,3.7011,1223072156.25,,2245198803.75,71903125,0,131992875,40.5472,2.5312,2.0631,-5.8971,
002922.SZ,ра╦Й╤Ш,20190228,17.1261,17.1866,17.398,17.0859,17.1866,1980179,33888942,0.0604,0.3527,17.1141,2.754,1227386343.75,,2253118376.25,71903125,0,131992875,53.2927,2.5401,2.0704,-5.9179,
002922.SZ,ра╦Й╤Ш,20190301,17.1866,17.3074,17.69,17.1866,17.3879,2341658,40460393,0.2014,1.1716,17.2785,3.2567,1241766968.75,,2279516951.25,71903125,0,131992875,53.9171,2.5698,2.0946,-5.9872,
002922.SZ,ра╦Й╤Ш,20190304,17.3879,17.5188,17.7604,17.3476,17.7101,3514667,61336377,0.3222,1.8529,17.4515,4.8881,1264775968.75,,2321754671.25,71903125,0,131992875,54.9162,2.6175,2.1334,-6.0981,
002922.SZ,ра╦Й╤Ш,20190305,17.7101,17.5389,17.9215,17.4181,17.9215,3556046,62472754,0.2114,1.1939,17.568,4.9456,1279875625,,2349473175,71903125,0,131992875,55.5718,2.6487,2.1589,-6.1709,
002922.SZ,ра╦Й╤Ш,20190306,17.9215,18.1028,18.4048,17.6094,18.3847,4563727,81626919,0.4631,2.5843,17.886,6.347,1312951062.5,,2410189897.5,71903125,0,131992875,57.0079,2.7172,2.2147,-6.3304,
002922.SZ,ра╦Й╤Ш,20190307,18.3847,18.2035,18.9284,18.0222,18.7572,5480689,101099661,0.3725,2.0263,18.4465,7.6223,1339555218.75,,2459027261.25,71903125,0,131992875,58.163,2.7722,2.2596,-6.4587,
002922.SZ,ра╦Й╤Ш,20190308,18.7572,18.586,18.586,16.9147,16.9147,4942679,87716680,-1.8425,-9.8229,17.7468,6.8741,1207972500,,2217480300,71903125,0,131992875,52.4498,2.4999,2.0376,-5.8243,
002922.SZ,ра╦Й╤Ш,20190311,16.9147,17.1161,18.6062,17.1161,18.6062,5773884,103951332,1.6915,10,18.0037,8.0301,1328769750,,2439228330,71903125,0,131992875,57.6947,2.7499,2.2414,-6.4067,
002922.SZ,ра╦Й╤Ш,20190312,18.6062,19.1499,19.7338,18.425,18.5357,8762586,166029267,-0.0705,-0.3788,18.9475,12.1867,1323736531.25,,2429988828.75,71903125,0,131992875,57.4762,2.7395,2.2329,-6.3824,
002922.SZ,ра╦Й╤Ш,20190313,18.5357,19.0391,19.1297,18.0826,18.8075,5712081,107002158,0.2718,1.4666,18.7326,7.9441,1343150375,,2465626905,71903125,0,131992875,58.3191,2.7797,2.2656,-6.476,
002922.SZ,ра╦Й╤Ш,20190314,18.8075,18.3444,18.9284,17.8913,18.0222,4078869,74358207,-0.7853,-4.1756,18.2301,5.6727,1287065937.5,,2362672462.5,71903125,0,131992875,55.884,2.6636,2.171,-6.2056,
002922.SZ,ра╦Й╤Ш,20190315,18.0222,18.0826,18.4854,17.7202,18.2135,2621694,47321832,0.1913,1.0615,18.0501,3.6461,1300727531.25,,2387751108.75,71903125,0,131992875,56.4772,2.6919,2.1941,-6.2715,
002922.SZ,ра╦Й╤Ш,20190318,18.2135,18.4652,18.6062,18.0021,18.5458,2845149,51722587,0.3323,1.8242,18.1792,3.9569,1324455562.5,,2431308757.5,71903125,0,131992875,57.5074,2.741,2.2341,-6.3859,
002922.SZ,ра╦Й╤Ш,20190319,18.5458,18.5458,18.8378,18.284,18.435,2915349,53769902,-0.1108,-0.5972,18.4437,4.0546,1316546218.75,,2416789541.25,71903125,0,131992875,57.164,2.7246,2.2208,-6.3478,
002922.SZ,ра╦Й╤Ш,20190320,18.435,18.4552,18.5357,17.9215,18.284,2607721,47042199,-0.151,-0.8192,18.0396,3.6267,1305760750,,2396990610,71903125,0,131992875,56.6957,2.7023,2.2026,-6.2958,
002922.SZ,ра╦Й╤Ш,20190321,18.284,18.5055,18.9888,18.4854,18.7069,5312392,98684763,0.4229,2.3128,18.5763,7.3883,1335960062.5,,2452427617.5,71903125,0,131992875,58.0069,2.7648,2.2535,-6.4414,
002922.SZ,ра╦Й╤Ш,20190322,18.7069,18.3746,18.5357,18.0726,18.3243,2799986,50782101,-0.3826,-2.0452,18.1366,3.8941,1308636875,,2402270325,71903125,0,131992875,56.8206,2.7082,2.2074,-6.3096,
002922.SZ,ра╦Й╤Ш,20190325,18.3243,17.8913,18.2437,17.69,18.0726,1962091,35139963,-0.2517,-1.3736,17.9094,2.7288,1290661093.75,,2369272106.25,71903125,0,131992875,56.0401,2.671,2.1771,-6.223,
002922.SZ,ра╦Й╤Ш,20190326,18.0726,18.1531,18.3847,17.4987,17.5994,2489974,44347710,-0.4732,-2.6184,17.8105,3.463,1256866625,,2307235455,71903125,0,131992875,54.5727,2.6011,2.1201,-6.06,
002922.SZ,ра╦Й╤Ш,20190327,17.5994,17.8611,17.9316,16.955,17.257,2285078,39283190,-0.3423,-1.9451,17.1912,3.178,1232419562.5,,2262357877.5,71903125,0,131992875,53.5112,2.5505,2.0789,-5.9421,
002922.SZ,ра╦Й╤Ш,20190328,17.257,17.2168,17.398,16.8241,16.9248,1749056,29734023,-0.3323,-1.9253,17,2.4325,1208691531.25,,2218800228.75,71903125,0,131992875,52.481,2.5014,2.0388,-5.8277,
002922.SZ,ра╦Й╤Ш,20190329,16.9248,16.7435,17.4181,16.7435,17.3174,1964660,33372788,0.3927,2.32,16.9865,2.7324,1236733750,,2270277450,71903125,0,131992875,53.6986,2.5594,2.0861,-5.9629,
002922.SZ,ра╦Й╤Ш,20190401,17.3174,17.3476,18.6062,17.3476,18.3243,3493683,62670914,1.0068,5.814,17.9384,4.8589,1308636875,,2402270325,71903125,0,131992875,56.8206,2.7082,2.2074,-6.3096,
002922.SZ,ра╦Й╤Ш,20190402,18.3243,18.4149,18.4149,18.0826,18.2035,3168109,57433218,-0.1208,-0.6593,18.1285,4.4061,1300008500,,2386431180,71903125,0,131992875,56.4459,2.6904,2.1929,-6.268,
002922.SZ,ра╦Й╤Ш,20190403,18.2035,18.3545,19.0895,18.0021,18.6465,5540609,101850572,0.443,2.4336,18.3826,7.7057,1331645875,,2444508045,71903125,0,131992875,57.8196,2.7559,2.2462,-6.4206,
002922.SZ,ра╦Й╤Ш,20190404,18.6465,18.576,18.8982,18.3243,18.435,4046339,74367044,-0.2114,-1.1339,18.3788,5.6275,1316546218.75,,2416789541.25,71903125,0,131992875,57.164,2.7246,2.2208,-6.3478,
002922.SZ,ра╦Й╤Ш,20190408,18.435,18.576,18.576,17.7,17.9719,2928284,52767017,-0.4631,-2.5123,18.0198,4.0725,1283470781.25,,2356072818.75,71903125,0,131992875,55.7279,2.6562,2.165,-6.1883,
002922.SZ,ра╦Й╤Ш,20190409,17.9719,17.9819,18.284,17.7504,18.2135,1934281,34771136,0.2416,1.3445,17.9763,2.6901,1300727531.25,,2387751108.75,71903125,0,131992875,56.4772,2.6919,2.1941,-6.2715,
002922.SZ,ра╦Й╤Ш,20190410,18.2135,18.1229,18.576,17.7202,18.5156,4257235,77214349,0.302,1.6584,18.1372,5.9208,1322298468.75,,2427348971.25,71903125,0,131992875,57.4138,2.7365,2.2305,-6.3755,
002922.SZ,ра╦Й╤Ш,20190411,18.5156,19.1398,19.5828,18.5156,18.7169,7683021,144669916,0.2014,1.0875,18.8298,10.6852,1336679093.75,,2453747546.25,71903125,0,131992875,58.0382,2.7663,2.2547,-6.4448,
002922.SZ,ра╦Й╤Ш,20190412,18.7169,17.3376,17.7705,17.3376,17.4081,5057427,87888736,-1.3089,-6.993,17.3782,7.0337,1243205031.25,,2282156808.75,71903125,0,131992875,54.8778,2.55,2.0971,-5.9941,
002922.SZ,ра╦Й╤Ш,20190415,17.4081,17.4181,17.69,16.9953,17.0154,2567203,44457019,-0.3927,-2.2556,17.3173,3.5704,1215162812.5,,2230679587.5,71903125,0,131992875,53.64,2.4925,2.0497,-5.8589,
002922.SZ,ра╦Й╤Ш,20190416,17.0154,16.9147,17.4282,16.1898,17.4081,2948226,49119414,0.3927,2.3077,16.6607,4.1003,1243205031.25,,2282156808.75,71903125,0,131992875,54.8778,2.55,2.0971,-5.9941,
002922.SZ,ра╦Й╤Ш,20190417,17.4081,17.2772,17.5691,17.1966,17.4483,2270203,39172605,0.0403,0.2313,17.2551,3.1573,1246081156.25,,2287436523.75,71903125,0,131992875,55.0048,2.5559,2.1019,-6.008,
002922.SZ,ра╦Й╤Ш,20190418,17.4483,17.2973,17.398,16.9449,16.9953,1930000,32777732,-0.4531,-2.5967,16.9833,2.6842,1213724750,,2228039730,71903125,0,131992875,53.5765,2.4895,2.0473,-5.852,
002922.SZ,ра╦Й╤Ш,20190419,16.9953,16.9953,17.4685,16.9348,17.3476,1532079,26131745,0.3524,2.0735,17.0564,2.1308,1238890843.75,,2274237236.25,71903125,0,131992875,54.6874,2.5411,2.0898,-5.9733,
002922.SZ,ра╦Й╤Ш,20190422,17.3476,17.5893,17.5893,16.9147,17.0758,1383724,23705836,-0.2718,-1.567,17.1319,1.9244,1219477000,,2238599160,71903125,0,131992875,53.8304,2.5013,2.057,-5.8797,
002922.SZ,ра╦Й╤Ш,20190423,17.0758,17.0758,17.4685,16.814,17.106,1362373,23106798,0.0302,0.1769,16.9607,1.8947,1221634093.75,,2242558946.25,71903125,0,131992875,53.9256,2.5057,2.0607,-5.8901,
002922.SZ,ра╦Й╤Ш,20190424,17.106,17.2168,17.2168,16.7838,17.0255,1147600,19383411,-0.0805,-0.4709,16.8904,1.596,1215881843.75,,2231999516.25,71903125,0,131992875,53.6717,2.4939,2.051,-5.8624,
002922.SZ,ра╦Й╤Ш,20190425,17.0255,17.1161,17.1161,16.2099,16.2401,1691879,27994279,-0.7853,-4.6127,16.5463,2.353,1159797406.25,,2129045073.75,71903125,0,131992875,50.4673,2.3743,1.9564,-5.592,
002922.SZ,ра╦Й╤Ш,20190426,16.2401,16.1898,16.22,15.9079,15.9482,1283400,20457609,-0.292,-1.7979,15.9402,1.7849,1138945500,,2090767140,71903125,0,131992875,49.5599,2.3316,1.9212,-5.4915,
002922.SZ,ра╦Й╤Ш,20190429,15.9482,15.918,16.0992,15.1125,15.1528,1534400,23685433,-0.7954,-4.9874,15.4363,2.134,1082142031.25,,1986492768.75,71903125,0,131992875,47.0882,2.2153,1.8254,-5.2176,
002922.SZ,ра╦Й╤Ш,20190430,15.1528,15.2534,15.5555,15.1528,15.5152,998979,15325678,0.3625,2.392,15.3413,1.3893,1108027156.25,,2034010203.75,71903125,0,131992875,48.2146,2.2683,1.869,-5.3424,
002922.SZ,ра╦Й╤Ш,20190506,15.5152,15.1024,15.1628,13.9748,14.6796,1596428,23326280,-0.8357,-5.3861,14.6115,2.2202,1048347562.5,,1924456117.5,71903125,0,131992875,45.6177,2.1461,1.7684,-5.0546,
002922.SZ,ра╦Й╤Ш,20190507,14.6796,14.7702,15.0621,14.6493,14.9514,1115779,16483318,0.2718,1.8519,14.7729,1.5518,1067761406.25,,1960094193.75,71903125,0,131992875,46.4624,2.1858,1.8011,-5.1482,
002922.SZ,ра╦Й╤Ш,20190508,14.9514,14.3473,14.9917,14.3473,14.8406,982700,14435377,-0.1108,-0.7407,14.6895,1.3667,1059852062.5,,1945574977.5,71903125,0,131992875,46.1183,2.1697,1.7878,-5.1101,
002922.SZ,ра╦Й╤Ш,20190509,14.8406,14.6997,14.9514,14.5487,14.8104,691500,10161701,-0.0302,-0.2035,14.6952,0.9617,1057694968.75,,1941615191.25,71903125,0,131992875,46.0244,2.1652,1.7841,-5.0997,
002922.SZ,ра╦Й╤Ш,20190510,14.8104,14.9615,15.2736,14.6191,15.2635,1337673,20024433,0.4531,3.0591,14.9696,1.8604,1090051375,,2001011985,71903125,0,131992875,47.4324,2.2315,1.8387,-5.2557,
002922.SZ,ра╦Й╤Ш,20190513,15.2635,15.2031,15.3541,14.9715,15.0924,1274700,19149737,-0.1712,-1.1214,15.0229,1.7728,1077827843.75,,1978573196.25,71903125,0,131992875,46.9005,2.2065,1.8181,-5.1968,
002922.SZ,ра╦Й╤Ш,20190514,15.0924,14.8507,15.1024,14.7702,14.8306,1111700,16457904,-0.2618,-1.7345,14.8043,1.5461,1059133031.25,,1944255048.75,71903125,0,131992875,46.087,2.1682,1.7866,-5.1066,
002922.SZ,ра╦Й╤Ш,20190515,14.8306,14.9011,15.0924,14.8708,15.0118,1463400,21767097,0.1812,1.222,14.8743,2.0352,1072075593.75,,1968013766.25,71903125,0,131992875,46.6502,2.1947,1.8084,-5.169,
002922.SZ,ра╦Й╤Ш,20190516,15.0118,15.0219,15.2836,14.9615,15.1528,1460479,21897690,0.141,0.939,14.9935,2.0312,1082142031.25,,1986492768.75,71903125,0,131992875,47.0882,2.2153,1.8254,-5.2176,
002922.SZ,ра╦Й╤Ш,20190517,15.1528,15.1427,15.2434,14.1963,14.4681,1701446,24730781,-0.6846,-4.5183,14.5352,2.3663,1033247906.25,,1896737613.75,71903125,0,131992875,44.9606,2.1152,1.7429,-4.9818,
002922.SZ,ра╦Й╤Ш,20190520,14.4681,14.5185,15.6662,14.3473,15.1024,2191870,32601682,0.6343,4.3841,14.8739,3.0484,1078546875,,1979893125,71903125,0,131992875,46.9318,2.2079,1.8193,-5.2002,
002922.SZ,ра╦Й╤Ш,20190521,15.1024,15.1528,15.1528,14.8809,15.0118,1872727,27940533,-0.0906,-0.6,14.9197,2.6045,1072075593.75,,1968013766.25,71903125,0,131992875,46.6502,2.1947,1.8084,-5.169,
002922.SZ,ра╦Й╤Ш,20190522,15.0118,15.0621,15.0722,14.599,14.6997,1224800,18039090,-0.3121,-2.0791,14.7282,1.7034,1049785625,,1927095975,71903125,0,131992875,45.6802,2.149,1.7708,-5.0616,
002922.SZ,ра╦Й╤Ш,20190523,14.6997,14.6191,14.8205,14.3976,14.4782,955679,13817041,-0.2215,-1.5068,14.4578,1.3291,1033966937.5,,1898057542.5,71903125,0,131992875,44.9919,2.1167,1.7441,-4.9853,
002922.SZ,ра╦Й╤Ш,20190524,14.4782,14.4077,14.5587,13.9748,14.2466,1295601,18258971,-0.2316,-1.5994,14.0931,1.8019,1017429218.75,,1867699181.25,71903125,0,131992875,44.2723,2.0828,1.7162,-4.9056,
002922.SZ,ра╦Й╤Ш,20190527,14.2466,14.156,14.6896,14.0956,14.6594,1047363,15040942,0.4128,2.8975,14.3608,1.4566,1046909500,,1921816260,71903125,0,131992875,45.5551,2.1432,1.7659,-5.0477,
002922.SZ,ра╦Й╤Ш,20190528,14.6594,14.6594,14.9341,14.5577,14.7205,1306020,19007067,0.061,0.4164,14.5534,1.8164,1040438218.75,,1909936901.25,71903125,0,131992875,45.2735,2.1299,1.755,-5.0165,
002922.SZ,ра╦Й╤Ш,20190529,14.7205,14.9748,14.9748,14.6086,14.7917,1029927,14994784,0.0712,0.4838,14.5591,1.4324,1045471437.5,,1919176402.5,71903125,0,131992875,45.4925,2.1402,1.7635,-5.0408,
002922.SZ,ра╦Й╤Ш,20190530,14.7917,14.8832,14.8832,14.6086,14.7917,979077,14167234,0,0,14.47,1.3617,1045471437.5,,1919176402.5,71903125,0,131992875,45.4925,2.1402,1.7635,-5.0408,
002922.SZ,ра╦Й╤Ш,20190531,14.7917,14.8425,15.514,14.7408,15.3207,2519843,37602074,0.529,3.5763,14.9224,3.5045,1082861062.5,,1987812697.5,71903125,0,131992875,47.1195,2.2168,1.8266,-5.221,
002922.SZ,ра╦Й╤Ш,20190603,15.3207,15.3105,15.3105,14.751,14.8527,1990148,29274563,-0.468,-3.0544,14.7097,2.7678,1049785625,,1927095975,71903125,0,131992875,45.6802,2.149,1.7708,-5.0616,
002922.SZ,ра╦Й╤Ш,20190604,14.8527,14.8527,14.9748,14.2728,14.5984,1397500,20123683,-0.2543,-1.7123,14.3998,1.9436,1031809843.75,,1894097756.25,71903125,0,131992875,44.898,2.1122,1.7405,-4.9749,
002922.SZ,ра╦Й╤Ш,20190605,14.5984,14.9137,14.9137,14.5272,14.6798,1277600,18457907,0.0814,0.5575,14.4473,1.7768,1037562093.75,,1904657186.25,71903125,0,131992875,45.1484,2.124,1.7502,-5.0026,
002922.SZ,ра╦Й╤Ш,20190606,14.6798,14.6798,14.7306,14.0185,14.1406,1418959,19862762,-0.5392,-3.6729,13.9981,1.9734,999453437.5,,1834700962.5,71903125,0,131992875,43.4901,2.046,1.6859,-4.8189,
002922.SZ,ра╦Й╤Ш,20190610,14.1406,14.3441,14.4458,14.1508,14.4051,1058200,14921704,0.2645,1.8705,14.101,1.4717,1018148250,,1869019110,71903125,0,131992875,44.3036,2.0843,1.7174,-4.909,
002922.SZ,ра╦Й╤Ш,20190611,14.4051,14.5068,15.0053,14.3746,14.9036,2095712,30340243,0.4985,3.4605,14.4773,2.9146,1053380781.25,,1933695618.75,71903125,0,131992875,45.8367,2.1564,1.7769,-5.0789,
002922.SZ,ра╦Й╤Ш,20190612,14.9036,15.2596,16.1345,15.0358,15.1274,4663832,71217294,0.2238,1.5017,15.2701,6.4863,1069199468.75,,1962734051.25,71903125,0,131992875,46.525,2.1888,1.8035,-5.1552,
002922.SZ,ра╦Й╤Ш,20190613,15.1274,14.7713,15.1884,14.751,15.0257,2375300,34897203,-0.1017,-0.6725,14.6917,3.3035,1062009156.25,,1949534763.75,71903125,0,131992875,46.2121,2.1741,1.7914,-5.1205,
002922.SZ,ра╦Й╤Ш,20190614,15.0257,14.9544,15.1579,14.7103,14.8934,1925928,28349005,-0.1323,-0.8802,14.7197,2.6785,1052661750,,1932375690,71903125,0,131992875,45.8054,2.1549,1.7756,-5.0754,
002922.SZ,ра╦Й╤Ш,20190617,14.8934,14.8934,14.8934,14.4458,14.6492,1465858,21105000,-0.2442,-1.6393,14.3977,2.0387,1035405000,,1900697400,71903125,0,131992875,45.0545,2.1196,1.7465,-4.9922,
002922.SZ,ра╦Й╤Ш,20190618,14.6492,14.6492,14.8018,14.517,14.5984,909100,13073361,-0.0509,-0.3472,14.3806,1.2643,1031809843.75,,1894097756.25,71903125,0,131992875,44.898,2.1122,1.7405,-4.9749,
002922.SZ,ра╦Й╤Ш,20190619,14.5984,14.8018,15.2495,14.8018,14.9341,1970228,28990146,0.3357,2.2997,14.7141,2.7401,1055537875,,1937655405,71903125,0,131992875,45.9305,2.1608,1.7805,-5.0893,
002922.SZ,ра╦Й╤Ш,20190620,14.9341,14.6492,15.1274,14.6492,15.0969,1917500,28267243,0.1628,1.0899,14.7417,2.6668,1067042375,,1958774265,71903125,0,131992875,46.4312,2.1844,1.7999,-5.1448,
