ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
603848.SH,บรฬซฬซ,20200715,15.2001,15.3459,15.3563,14.7628,14.867,2284749,33081111,-0.3332,-2.1918,14.4791,3.2132,1015379400,,5726280000,71105000,0,401000000,23.053,3.855,4.5437,-15.5289,
603848.SH,บรฬซฬซ,20200716,14.867,14.9711,15.0439,14.159,14.1694,1833900,25760714,-0.6975,-4.6919,14.047,2.5791,967739050,,5457610000,71105000,0,401000000,21.9713,3.6741,4.3305,-14.8003,
603848.SH,บรฬซฬซ,20200717,14.1694,14.3672,14.3672,13.8467,13.982,1506925,20356716,-0.1874,-1.3226,13.5088,2.1193,954940150,,5385430000,71105000,0,401000000,21.6808,3.6255,4.2732,-14.6046,
603848.SH,บรฬซฬซ,20200720,13.982,14.0549,14.4713,14.0549,14.4505,1646419,22690774,0.4685,3.3507,13.7819,2.3155,986937400,,5565880000,71105000,0,401000000,22.4072,3.747,4.4164,-15.094,
603848.SH,บรฬซฬซ,20200721,14.4505,14.4609,14.7524,14.2735,14.6379,2071400,29077176,0.1874,1.2968,14.0375,2.9132,999736300,,5638060000,71105000,0,401000000,22.6978,3.7956,4.4737,-15.2897,
603848.SH,บรฬซฬซ,20200722,14.6379,14.6587,14.8565,14.4193,14.6796,1811858,25614274,0.0416,0.2845,14.137,2.5481,1002580500,,5654100000,71105000,0,401000000,22.7624,3.8064,4.4864,-15.3332,
603848.SH,บรฬซฬซ,20200723,14.6796,14.5546,14.7733,14.2839,14.6587,2162000,30165047,-0.0208,-0.1418,13.9524,3.0406,1001158400,,5646080000,71105000,0,401000000,22.7301,3.801,4.48,-15.3115,
603848.SH,บรฬซฬซ,20200724,14.6587,14.3152,14.7733,13.9612,14.1278,2292449,31692648,-0.531,-3.6222,13.8248,3.224,964894850,,5441570000,71105000,0,401000000,21.9068,3.6633,4.3178,-14.7568,
603848.SH,บรฬซฬซ,20200727,14.1278,14.0028,14.1382,13.5656,13.7113,2343687,31015806,-0.4164,-2.9477,13.2338,3.2961,936452850,,5281170000,71105000,0,401000000,21.261,3.5553,4.1905,-14.3219,
603848.SH,บรฬซฬซ,20200728,13.7113,13.7634,13.8779,13.7009,13.7946,933041,12336195,0.0833,0.6074,13.2215,1.3122,942141250,,5313250000,71105000,0,401000000,21.3902,3.5769,4.216,-14.4089,
603848.SH,บรฬซฬซ,20200729,13.7946,13.7842,14.159,13.6176,14.1382,1342095,17988389,0.3436,2.4906,13.4032,1.8875,965605900,,5445580000,71105000,0,401000000,21.9229,3.666,4.321,-14.7677,
603848.SH,บรฬซฬซ,20200730,14.1382,14.2631,14.513,14.0341,14.0341,1466500,20049041,-0.1041,-0.7364,13.6714,2.0624,958495400,,5405480000,71105000,0,401000000,21.7615,3.639,4.2891,-14.659,
603848.SH,บรฬซฬซ,20200731,14.0341,14.0653,14.2631,13.8987,14.1694,1253177,16978676,0.1353,0.9644,13.5485,1.7624,967739050,,5457610000,71105000,0,401000000,21.9713,3.6741,4.3305,-14.8003,
603848.SH,บรฬซฬซ,20200803,14.1694,14.3672,14.5234,14.2215,14.4193,1369038,18943711,0.2499,1.7634,13.8372,1.9254,984804250,,5553850000,71105000,0,401000000,22.3588,3.7389,4.4069,-15.0613,
603848.SH,บรฬซฬซ,20200804,14.4193,14.4713,14.6275,14.2943,14.3568,1495032,20722033,-0.0625,-0.4332,13.8606,2.1026,980537950,,5529790000,71105000,0,401000000,22.2619,3.7227,4.3878,-14.9961,
603848.SH,บรฬซฬซ,20200805,14.3568,14.3568,14.6796,14.1174,14.5754,1763852,24473366,0.2186,1.5228,13.875,2.4806,995470000,,5614000000,71105000,0,401000000,22.6009,3.7794,4.4546,-15.2245,
603848.SH,บรฬซฬซ,20200806,14.5754,14.4922,14.7524,14.2735,14.5442,1347932,18748977,-0.0312,-0.2143,13.9094,1.8957,993336850,,5601970000,71105000,0,401000000,22.5525,3.7713,4.445,-15.1918,
603848.SH,บรฬซฬซ,20200807,14.5442,14.5546,14.8878,14.3776,14.867,3521707,49870121,0.3227,2.219,14.1608,4.9528,1015379400,,5726280000,71105000,0,401000000,23.053,3.855,4.5437,-15.5289,
603848.SH,บรฬซฬซ,20200810,14.867,14.867,15.8039,14.7004,15.502,6758031,99291105,0.6351,4.2717,14.6923,9.5043,1058753450,,5970890000,71105000,0,401000000,24.0377,4.0197,4.7378,-16.1923,
603848.SH,บรฬซฬซ,20200811,15.502,15.2522,15.5124,14.9502,15.0335,4993527,72757639,-0.4685,-3.0222,14.5704,7.0228,1026756200,,5790440000,71105000,0,401000000,23.3113,3.8982,4.5946,-15.7029,
603848.SH,บรฬซฬซ,20200812,15.0335,14.9711,15.4708,14.4297,15.3354,4700000,67662456,0.3019,2.0083,14.3963,6.6099,1047376650,,5906730000,71105000,0,401000000,23.7794,3.9765,4.6869,-16.0183,
603848.SH,บรฬซฬซ,20200813,15.3354,15.4187,15.5957,15.0335,15.3146,3599251,52924845,-0.0208,-0.1358,14.7044,5.0619,1045954550,,5898710000,71105000,0,401000000,23.7471,3.9711,4.6805,-15.9966,
603848.SH,บรฬซฬซ,20200814,15.3146,15.1793,15.8248,15.1168,15.4604,3544471,52736326,0.1458,0.9517,14.8785,4.9848,1055909250,,5954850000,71105000,0,401000000,23.9731,4.0089,4.725,-16.1488,
603848.SH,บรฬซฬซ,20200817,15.4604,15.4812,15.7207,15.148,15.3875,3391259,50007595,-0.0729,-0.4714,14.746,4.7694,1050931900,,5926780000,71105000,0,401000000,23.8601,3.99,4.7028,-16.0727,
603848.SH,บรฬซฬซ,20200818,15.3875,15.3875,15.4916,15.1793,15.2938,2313522,33919130,-0.0937,-0.6089,14.6613,3.2537,1044532450,,5890690000,71105000,0,401000000,23.7148,3.9657,4.6741,-15.9748,
603848.SH,บรฬซฬซ,20200819,15.2938,15.2626,15.2626,14.8253,14.867,2921687,42076617,-0.4269,-2.791,14.4015,4.109,1015379400,,5726280000,71105000,0,401000000,23.053,3.855,4.5437,-15.5289,
603848.SH,บรฬซฬซ,20200820,14.867,14.742,16.1059,14.6275,15.7831,6556246,97848372,0.9162,6.1625,14.9245,9.2205,1077951800,,6079160000,71105000,0,401000000,24.4736,4.0925,4.8237,-16.4859,
603848.SH,บรฬซฬซ,20200821,15.7831,15.6894,16.6576,15.6894,15.9601,5990432,92856391,0.177,1.1214,15.5008,8.4248,1090039650,,6147330000,71105000,0,401000000,24.748,4.1384,4.8778,-16.6708,
603848.SH,บรฬซฬซ,20200824,15.9601,16.262,16.262,15.4916,15.6582,4220954,63604586,-0.3019,-1.8917,15.0688,5.9362,1069419200,,6031040000,71105000,0,401000000,24.2799,4.0602,4.7855,-16.3554,
603848.SH,บรฬซฬซ,20200825,15.6582,15.8144,17.2198,15.6998,17.2198,7314428,117596929,1.5617,9.9734,16.0774,10.2868,1176076700,,6632540000,71105000,0,401000000,26.7014,4.4651,5.2628,-17.9866,
603848.SH,บรฬซฬซ,20200826,17.2198,17.2198,17.907,16.2412,16.5639,11131714,182304805,-0.6559,-3.8089,16.3771,15.6553,1131280550,,6379910000,71105000,0,401000000,25.6844,4.295,5.0623,-17.3015,
603848.SH,บรฬซฬซ,20200827,16.5639,16.5431,16.5535,15.3042,16.0538,6868931,103359895,-0.5101,-3.0798,15.0474,9.6603,1096439100,,6183420000,71105000,0,401000000,24.9936,4.277,4.9064,-16.7687,
603848.SH,บรฬซฬซ,20200828,16.0538,15.7623,16.0538,15.0543,15.8352,6021313,89875975,-0.2186,-1.3619,14.9263,8.4682,1081507050,,6099210000,71105000,0,401000000,24.6532,4.2187,4.8396,-16.5403,
603848.SH,บรฬซฬซ,20200831,15.8352,15.7207,16.2933,15.627,15.6998,3971566,60815621,-0.1353,-0.8547,15.3128,5.5855,1072263400,,6047080000,71105000,0,401000000,24.4425,4.1827,4.7982,-16.3989,
603848.SH,บรฬซฬซ,20200901,15.6998,15.6478,15.6478,15.3042,15.5333,2630875,39071518,-0.1666,-1.061,14.8511,3.7,1060886600,,5982920000,71105000,0,401000000,24.1832,4.1383,4.7473,-16.2249,
603848.SH,บรฬซฬซ,20200902,15.5333,15.5437,15.6894,15.3875,15.4708,2243516,33446962,-0.0625,-0.4021,14.9083,3.1552,1056620300,,5958860000,71105000,0,401000000,24.0859,4.1217,4.7282,-16.1597,
603848.SH,บรฬซฬซ,20200903,15.4708,15.502,15.502,15.1793,15.2209,2642029,38817859,-0.2499,-1.6151,14.6924,3.7157,1039555100,,5862620000,71105000,0,401000000,23.6969,4.0551,4.6519,-15.8987,
603848.SH,บรฬซฬซ,20200904,15.2209,15.096,15.3667,14.9711,15.3042,1635763,23842782,0.0833,0.5472,14.5759,2.3005,1045243500,,5894700000,71105000,0,401000000,23.8266,4.0773,4.6773,-15.9857,
603848.SH,บรฬซฬซ,20200907,15.3042,15.3042,15.856,15.2001,15.6165,5516337,82514991,0.3123,2.0408,14.9583,7.758,1066575000,,6015000000,71105000,0,401000000,24.3129,4.1605,4.7728,-16.3119,
603848.SH,บรฬซฬซ,20200908,15.6165,15.6165,15.627,15.1793,15.3771,2686200,39606455,-0.2395,-1.5333,14.7444,3.7778,1050220850,,5922770000,71105000,0,401000000,23.9401,4.0967,4.6996,-16.0618,
603848.SH,บรฬซฬซ,20200909,15.3771,15.148,15.1793,14.7108,14.7108,2643425,37915012,-0.6663,-4.3331,14.3431,3.7176,1004713650,,5666130000,71105000,0,401000000,22.9027,3.9192,4.496,-15.3658,
603848.SH,บรฬซฬซ,20200910,14.7108,14.8045,14.8982,14.336,14.5442,1599625,22386283,-0.1666,-1.1323,13.9947,2.2497,993336850,,5601970000,71105000,0,401000000,22.6434,3.8748,4.445,-15.1918,
603848.SH,บรฬซฬซ,20200911,14.5442,14.4817,14.7837,14.2319,14.7628,1092714,15337413,0.2186,1.5032,14.0361,1.5368,1008268900,,5686180000,71105000,0,401000000,22.9838,3.9331,4.5119,-15.4202,
603848.SH,บรฬซฬซ,20200914,14.7628,14.7733,15.0752,14.5963,14.8878,983844,14046564,0.1249,0.8463,14.2772,1.3836,1016801500,,5734300000,71105000,0,401000000,23.1783,3.9663,4.55,-15.5507,
603848.SH,บรฬซฬซ,20200915,14.8878,14.8878,15.1689,14.8357,15.0752,1260273,18167836,0.1874,1.2587,14.4158,1.7724,1029600400,,5806480000,71105000,0,401000000,23.47,4.0163,4.6073,-15.7464,
603848.SH,บรฬซฬซ,20200916,15.0752,15.2522,15.2522,14.7837,14.8461,885086,12663396,-0.229,-1.5193,14.3075,1.2448,1013957300,,5718260000,71105000,0,401000000,23.1134,3.9552,4.5373,-15.5072,
603848.SH,บรฬซฬซ,20200917,14.8461,15.0439,16.2204,14.8149,15.7415,7229690,109486586,0.8953,6.0309,15.144,10.1676,1075107600,,6063120000,71105000,0,401000000,24.5074,4.1938,4.811,-16.4424,
603848.SH,บรฬซฬซ,20200918,15.7415,15.7727,16.1371,15.5853,16.085,5182885,79522308,0.3436,2.1825,15.3433,7.2891,1098572250,,6195450000,71105000,0,401000000,25.0422,4.2853,4.916,-16.8013,
603848.SH,บรฬซฬซ,20200921,16.085,16.1371,16.97,15.9393,16.6264,5383144,85313393,0.5414,3.3657,15.8482,7.5707,1135546850,,6403970000,71105000,0,401000000,25.8851,4.4295,5.0814,-17.3668,
603848.SH,บรฬซฬซ,20200922,16.6264,16.616,16.616,16.0538,16.21,2601544,40756896,-0.4164,-2.5047,15.6664,3.6587,1107104850,,6243570000,71105000,0,401000000,25.2367,4.3186,4.9541,-16.9318,
603848.SH,บรฬซฬซ,20200923,16.21,16.2829,16.439,16.0226,16.3453,2821092,44181505,0.1353,0.8349,15.6611,3.9675,1116348500,,6295700000,71105000,0,401000000,25.4475,4.3547,4.9955,-17.0731,
603848.SH,บรฬซฬซ,20200924,16.3453,16.2933,16.3974,15.7831,15.9185,1900100,29252657,-0.4269,-2.6115,15.3953,2.6722,1087195450,,6131290000,71105000,0,401000000,24.7829,4.2409,4.8651,-16.6273,
603848.SH,บรฬซฬซ,20200925,15.9185,15.9705,16.7409,15.7623,16.2829,2366167,36951443,0.3644,2.2891,15.6166,3.3277,1112082200,,6271640000,71105000,0,401000000,25.3502,4.338,4.9764,-17.0079,
603848.SH,บรฬซฬซ,20200928,16.2829,16.2933,16.8138,16.033,16.5431,2957651,46983728,0.2603,1.5985,15.8855,4.1596,1129858450,,6371890000,71105000,0,401000000,25.7554,4.4074,5.056,-17.2798,
603848.SH,บรฬซฬซ,20200929,16.5431,16.6576,16.9075,16.2933,16.6889,2461271,39179209,0.1458,0.8811,15.9183,3.4615,1139813150,,6428030000,71105000,0,401000000,25.9823,4.4462,5.1005,-17.432,
603848.SH,บรฬซฬซ,20200930,16.6889,16.6785,16.9283,16.4494,16.8555,3138000,50450824,0.1666,0.9981,16.0774,4.4132,1151189950,,6492190000,71105000,0,401000000,26.2417,4.4906,5.1514,-17.606,
603848.SH,บรฬซฬซ,20201009,16.8555,16.8555,17.4905,16.2412,16.3661,7226898,115926137,-0.4893,-2.903,16.0409,10.1637,1117770600,,6303720000,71105000,0,401000000,25.4799,4.3602,5.0019,-17.0949,
603848.SH,บรฬซฬซ,20201012,16.3661,16.3349,17.6988,16.21,16.7618,8706889,141622743,0.3956,2.4173,16.2656,12.2451,1144790500,,6456100000,71105000,0,401000000,26.0958,4.4656,5.1228,-17.5081,
603848.SH,บรฬซฬซ,20201013,16.7618,16.8659,16.9492,15.9809,16.2412,5627663,87644314,-0.5206,-3.1056,15.5738,7.9146,1109238000,,6255600000,71105000,0,401000000,25.2854,4.3269,4.9637,-16.9644,
603848.SH,บรฬซฬซ,20201014,16.2412,16.1371,16.1892,15.4291,15.6165,4389498,66045604,-0.6247,-3.8462,15.0463,6.1733,1066575000,,6015000000,71105000,0,401000000,24.3129,4.1605,4.7728,-16.3119,
603848.SH,บรฬซฬซ,20201015,15.6165,15.5541,17.1782,15.3146,16.8659,15787874,254122427,1.2493,8,16.0961,22.2036,1151901000,,6496200000,71105000,0,401000000,26.2579,4.4933,5.1546,-17.6169,
603848.SH,บรฬซฬซ,20201016,16.8659,16.5015,16.6576,15.7207,15.8039,10246572,158029080,-1.0619,-6.2963,15.4226,14.4105,1079373900,,6087180000,71105000,0,401000000,24.6046,4.2104,4.8301,-16.5077,
603848.SH,บรฬซฬซ,20201019,15.8039,15.7519,16.1892,15.3875,15.8872,5383593,81945713,0.0833,0.527,15.2214,7.5713,1085062300,,6119260000,71105000,0,401000000,23.9398,4.0345,4.8555,-16.5947,
603848.SH,บรฬซฬซ,20201020,15.8872,15.8768,15.8768,15.4604,15.5645,4045986,60601078,-0.3227,-2.0315,14.9781,5.6902,1063019750,,5994950000,71105000,0,401000000,23.4535,3.9525,4.7569,-16.2575,
603848.SH,บรฬซฬซ,20201021,15.5645,15.6582,15.679,15.0335,15.1585,3940403,57718979,-0.406,-2.6087,14.648,5.5417,1035288800,,5838560000,71105000,0,401000000,22.8417,3.8494,4.6328,-15.8334,
603848.SH,บรฬซฬซ,20201022,15.1585,15.0752,15.45,14.867,15.273,2814081,41113583,0.1145,0.7555,14.61,3.9576,1043110350,,5882670000,71105000,0,401000000,23.0142,3.8785,4.6678,-15.9531,
603848.SH,บรฬซฬซ,20201023,15.273,15.2209,15.3875,14.8461,14.9607,2545781,36820799,-0.3123,-2.045,14.4635,3.5803,1021778850,,5762370000,71105000,0,401000000,22.5436,3.7992,4.5723,-15.6268,
603848.SH,บรฬซฬซ,20201026,14.9607,15.096,15.148,14.8045,15.1168,1586400,22889906,0.1562,1.0438,14.4288,2.2311,1032444600,,5822520000,71105000,0,401000000,22.7789,3.8388,4.62,-15.7899,
603848.SH,บรฬซฬซ,20201027,15.1168,15.1168,15.1897,14.919,15.0543,1263700,18260294,-0.0625,-0.4132,14.4499,1.7772,1028178300,,5798460000,71105000,0,401000000,22.6848,3.823,4.601,-15.7247,
603848.SH,บรฬซฬซ,20201028,15.0543,15.0543,15.3667,15.0439,15.3042,2114513,30876073,0.2499,1.6598,14.602,2.9738,1045243500,,5894700000,71105000,0,401000000,23.0613,3.8864,4.6773,-15.9857,
603848.SH,บรฬซฬซ,20201029,15.3042,15.0127,15.2209,14.9502,15.1168,1397500,20299414,-0.1874,-1.2245,14.5255,1.9654,1032444600,,5822520000,71105000,0,401000000,22.7789,3.8388,4.62,-15.7899,
603848.SH,บรฬซฬซ,20201030,15.1168,15.2522,15.2522,14.4713,14.9398,2574187,36661413,-0.177,-1.1708,14.2419,3.6203,1020356750,,5754350000,71105000,0,401000000,22.5122,3.7939,4.566,-15.6051,
603848.SH,บรฬซฬซ,20201102,14.9398,14.9398,15.0648,14.7941,14.8045,1405400,20148342,-0.1353,-0.9059,14.3364,1.9765,1011113100,,5702220000,71105000,0,401000000,22.3083,3.7595,4.5246,-15.4637,
603848.SH,บรฬซฬซ,20201103,14.8045,14.8149,14.9607,14.6796,14.8149,1538126,21885485,0.0104,0.0703,14.2287,2.1632,1011824150,,5706230000,71105000,0,401000000,22.324,3.7622,4.5278,-15.4746,
603848.SH,บรฬซฬซ,20201104,14.8149,14.8357,15.2938,14.8357,15.2417,2585844,37612729,0.4269,2.8812,14.5456,3.6367,1040977200,,5870640000,71105000,0,401000000,22.9672,3.8706,4.6582,-15.9204,
603848.SH,บรฬซฬซ,20201105,15.2417,15.2626,15.4708,15.1272,15.3979,2588925,38117323,0.1562,1.0246,14.7232,3.641,1051642950,,5930790000,71105000,0,401000000,23.2025,3.9102,4.706,-16.0835,
603848.SH,บรฬซฬซ,20201106,15.3979,15.3979,16.1267,15.2417,16.0122,5100372,77517647,0.6143,3.9892,15.1984,7.173,1093594900,,6167380000,71105000,0,401000000,24.1281,4.0662,4.8937,-16.7252,
603848.SH,บรฬซฬซ,20201109,16.0122,16.0538,16.3557,15.8039,15.9393,4041920,62023707,-0.0729,-0.4551,15.3451,5.6844,1088617550,,6139310000,71105000,0,401000000,24.0183,4.0477,4.8714,-16.649,
603848.SH,บรฬซฬซ,20201110,15.9393,16.0226,16.033,15.4083,15.5124,2621918,39541285,-0.4269,-2.678,15.0811,3.6874,1059464500,,5974900000,71105000,0,401000000,23.3751,3.9393,4.741,-16.2032,
603848.SH,บรฬซฬซ,20201111,15.5124,15.6165,15.8039,15.3563,15.679,2124398,31808783,0.1666,1.0738,14.9731,2.9877,1070841300,,6039060000,71105000,0,401000000,23.6261,3.9816,4.7919,-16.3772,
603848.SH,บรฬซฬซ,20201112,15.679,15.7102,15.8664,15.4083,15.5437,1411200,21059797,-0.1353,-0.8632,14.9233,1.9847,1061597650,,5986930000,71105000,0,401000000,23.4221,3.9472,4.7505,-16.2358,
603848.SH,บรฬซฬซ,20201113,15.5437,15.5437,15.7727,15.3563,15.5749,1705109,25508850,0.0312,0.2009,14.9602,2.398,1063730800,,5998960000,71105000,0,401000000,23.4692,3.9552,4.76,-16.2684,
603848.SH,บรฬซฬซ,20201116,15.5749,15.6998,15.9185,15.5124,15.6894,2055359,30999998,0.1145,0.7353,15.0825,2.8906,1071552350,,6043070000,71105000,0,401000000,23.6418,3.9843,4.7951,-16.388,
603848.SH,บรฬซฬซ,20201117,15.6894,15.6894,15.8976,15.4916,15.7935,2040000,30816328,0.1041,0.6636,15.106,2.869,1078662850,,6083170000,71105000,0,401000000,23.7986,4.0107,4.8269,-16.4968,
603848.SH,บรฬซฬซ,20201118,15.7935,15.8144,15.8664,15.4396,15.5124,1643183,24638724,-0.2811,-1.7798,14.9945,2.3109,1059464500,,5974900000,71105000,0,401000000,23.3751,3.9393,4.741,-16.2032,
603848.SH,บรฬซฬซ,20201119,15.5124,15.5124,16.0122,15.2209,15.8144,2916883,43945896,0.3019,1.9463,15.066,4.1022,1080084950,,6091190000,71105000,0,401000000,23.83,4.016,4.8332,-16.5185,
603848.SH,บรฬซฬซ,20201120,15.8144,15.7519,15.9705,15.6582,15.8352,1780400,27062834,0.0208,0.1317,15.2004,2.5039,1081507050,,6099210000,71105000,0,401000000,23.8614,4.0213,4.8396,-16.5403,
603848.SH,บรฬซฬซ,20201123,15.8352,15.9497,15.9809,15.6998,15.8039,1687900,25704081,-0.0312,-0.1972,15.2284,2.3738,1079373900,,6087180000,71105000,0,401000000,23.8143,4.0133,4.8301,-16.5077,
603848.SH,บรฬซฬซ,20201124,15.8039,15.8039,15.8039,15.4916,15.6061,1734700,25971161,-0.1978,-1.2516,14.9716,2.4396,1065863950,,6010990000,71105000,0,401000000,23.5163,3.9631,4.7696,-16.301,
603848.SH,บรฬซฬซ,20201125,15.6061,15.6061,15.7102,15.2105,15.2209,1801266,26549423,-0.3852,-2.4683,14.7393,2.5332,1039555100,,5862620000,71105000,0,401000000,22.9358,3.8653,4.6519,-15.8987,
603848.SH,บรฬซฬซ,20201126,15.2209,15.0439,15.2938,14.742,14.8774,1602600,22931211,-0.3436,-2.2572,14.3088,2.2538,1016090450,,5730290000,71105000,0,401000000,22.4181,3.778,4.5469,-15.5398,
603848.SH,บรฬซฬซ,20201127,14.8774,14.9919,14.9919,14.4713,14.5859,2178931,30635894,-0.2915,-1.9594,14.0601,3.0644,996181050,,5618010000,71105000,0,401000000,21.9788,3.704,4.4578,-15.2353,
603848.SH,บรฬซฬซ,20201130,14.5859,14.5234,14.9502,14.5234,14.7628,1569873,22201964,0.177,1.2134,14.1425,2.2078,1008268900,,5686180000,71105000,0,401000000,22.2455,3.749,4.5119,-15.4202,
603848.SH,บรฬซฬซ,20201201,14.7628,14.742,14.9086,14.5859,14.867,1540700,21856174,0.1041,0.7052,14.1859,0.3842,5726280000,,5726280000,401000000,0,401000000,22.4024,3.7754,4.5437,-15.5289,
603848.SH,บรฬซฬซ,20201202,14.867,14.867,15.0648,14.7733,14.8045,1058584,15115193,-0.0625,-0.4202,14.2787,0.264,5702220000,,5702220000,401000000,0,401000000,22.3083,3.7595,4.5246,-15.4637,
603848.SH,บรฬซฬซ,20201203,14.8045,14.8045,14.8045,14.4609,14.5546,1780694,24896416,-0.2499,-1.6878,13.9813,0.4441,5605980000,,5605980000,401000000,0,401000000,21.9318,3.6961,4.4482,-15.2027,
603848.SH,บรฬซฬซ,20201204,14.5546,14.5754,14.6067,14.4089,14.4505,1496900,20774674,-0.1041,-0.7153,13.8785,0.3733,5565880000,,5565880000,401000000,0,401000000,21.7749,3.6696,4.4164,-15.094,
603848.SH,บรฬซฬซ,20201207,14.4505,14.4401,14.5859,14.3776,14.4609,973900,13539284,0.0104,0.072,13.9021,0.2429,5569890000,,5569890000,401000000,0,401000000,21.7906,3.6723,4.4196,-15.1048,
603848.SH,บรฬซฬซ,20201208,14.4609,14.6379,14.6379,14.388,14.4609,874400,12162713,0,0,13.9098,0.2181,5569890000,,5569890000,401000000,0,401000000,21.7906,3.6723,4.4196,-15.1048,
603848.SH,บรฬซฬซ,20201209,14.4609,14.5442,14.5546,14.1694,14.1902,1221477,16750501,-0.2707,-1.8719,13.7133,0.3046,5465630000,,5465630000,401000000,0,401000000,21.3827,3.6035,4.3369,-14.8221,
603848.SH,บรฬซฬซ,20201210,14.1902,14.2111,14.2215,13.9508,14.0549,782861,10591715,-0.1353,-0.9538,13.5295,0.1952,5413500000,,5413500000,401000000,0,401000000,21.1787,3.5692,4.2955,-14.6807,
603848.SH,บรฬซฬซ,20201211,14.0549,14.0653,14.1382,13.5343,13.6905,1900689,25005061,-0.3644,-2.5926,13.1558,0.474,5273150000,,5273150000,401000000,0,401000000,20.6297,3.4766,4.1841,-14.3001,
603848.SH,บรฬซฬซ,20201214,13.6905,13.6905,13.805,13.4511,13.7738,712273,9332007,0.0833,0.6084,13.1017,0.1776,5305230000,,5305230000,401000000,0,401000000,20.7552,3.4978,4.2096,-14.3871,
603848.SH,บรฬซฬซ,20201215,13.7738,13.7738,13.8987,13.7217,13.7634,570854,7562084,-0.0104,-0.0756,13.247,0.1424,5301220000,,5301220000,401000000,0,401000000,20.7395,3.4951,4.2064,-14.3762,
603848.SH,บรฬซฬซ,20201216,13.7634,13.7634,13.7842,13.5239,13.5343,951753,12468136,-0.229,-1.6641,13.1002,0.2373,5213000000,,5213000000,401000000,0,401000000,20.3944,3.437,4.1364,-14.137,
603848.SH,บรฬซฬซ,20201217,13.5343,13.6489,13.6489,13.1804,13.5552,1321603,17015877,0.0208,0.1538,12.8752,0.3296,5221020000,,5221020000,401000000,0,401000000,20.4257,3.4423,4.1428,-14.1587,
603848.SH,บรฬซฬซ,20201218,13.5552,13.5552,13.6384,13.3261,13.3365,750601,9695989,-0.2186,-1.6129,12.9176,0.1872,5136810000,,5136810000,401000000,0,401000000,20.0963,3.3867,4.076,-13.9304,
603848.SH,บรฬซฬซ,20201221,13.3365,13.3469,13.4094,13.1804,13.2741,917800,11715063,-0.0625,-0.4684,12.7643,0.2289,5112750000,,5112750000,401000000,0,401000000,20.0022,3.3709,4.0569,-13.8651,
603848.SH,บรฬซฬซ,20201222,13.2741,13.2741,13.2741,12.9097,12.9409,1192900,14976910,-0.3332,-2.5098,12.555,0.2975,4984430000,,4984430000,401000000,0,401000000,19.5001,3.2863,3.955,-13.5171,
603848.SH,บรฬซฬซ,20201223,12.9409,12.9513,13.0242,12.7223,12.8472,877000,10814176,-0.0937,-0.7241,12.3309,0.2187,4948340000,,4948340000,401000000,0,401000000,19.3589,3.2625,3.9264,-13.4193,
603848.SH,บรฬซฬซ,20201224,12.8472,12.868,13.0867,12.7223,12.9201,1090000,13507514,0.0729,0.5673,12.3922,0.2718,4976410000,,4976410000,401000000,0,401000000,19.4688,3.281,3.9487,-13.4954,
603848.SH,บรฬซฬซ,20201225,12.9201,12.9617,13.1804,12.816,13.0034,916000,11443404,0.0833,0.6446,12.4928,0.2284,5008490000,,5008490000,401000000,0,401000000,19.5943,3.3021,3.9741,-13.5824,
603848.SH,บรฬซฬซ,20201228,13.0034,13.0138,13.1179,12.6078,12.6494,1096657,13480155,-0.354,-2.7222,12.292,0.2735,4872150000,,4872150000,401000000,0,401000000,19.0609,3.2123,3.8659,-13.2127,
603848.SH,บรฬซฬซ,20201229,12.6494,12.6494,12.9513,12.6286,12.7223,869700,10686276,0.0729,0.5761,12.2873,0.2169,4900220000,,4900220000,401000000,0,401000000,19.1707,3.2308,3.8882,-13.2888,
603848.SH,บรฬซฬซ,20201230,12.7223,12.7535,12.868,12.5036,12.8056,681025,8348678,0.0833,0.6547,12.259,0.1698,4932300000,,4932300000,401000000,0,401000000,19.2962,3.2519,3.9137,-13.3758,
603848.SH,บรฬซฬซ,20201231,12.8056,12.8472,13.0971,12.8056,13.0763,965396,12017262,0.2707,2.1138,12.448,0.2407,5036560000,,5036560000,401000000,0,401000000,19.7041,3.3207,3.9964,-13.6585,
603848.SH,บรฬซฬซ,20210104,13.0763,13.0554,13.1804,12.9305,13.1283,1144709,14341945,0.0521,0.3981,12.5289,0.2855,5056610000,,5056610000,401000000,0,401000000,19.7825,3.3339,4.3591,-12.82,
603848.SH,บรฬซฬซ,20210105,13.1283,13.1283,13.1283,12.7327,12.8264,1259870,15578983,-0.3019,-2.2998,12.3655,0.3142,4940320000,,4940320000,401000000,0,401000000,19.3276,3.2572,4.2589,-12.5251,
