ด๚ย๋,ผ๒ณฦ,ศีฦฺ,วฐสีลฬผÛ(ิช),ฟชลฬผÛ(ิช),ื๎ธ฿ผÛ(ิช),ื๎ตอผÛ(ิช),สีลฬผÛ(ิช),ณษฝปมฟ(นษ),ณษฝปฝ๐ถ๎(ิช),ีวต๘(ิช),ีวต๘ท๙(%),พ๙ผÛ(ิช),ปปสึยส(%),Aนษม๗อจสะึต(ิช),Bนษม๗อจสะึต(ิช),ืÜสะึต(ิช),Aนษม๗อจนษฑพ(นษ),Bนษม๗อจนษฑพ(นษ),ืÜนษฑพ(นษ),สะำฏยส,สะพปยส,สะฯ๚ยส,สะฯึยส,
301079.SZ,ษÛั๔าบัน,20220411,30.8,29,29.2,25.52,26.8,2684673,74440410,-4,-12.987,27.7279,15.0004,479649918,,2248341351.2,17897385,0,83893334,44.1474,5.1235,5.9911,83.1517,
301079.SZ,ษÛั๔าบัน,20220412,26.8,26.2,27.31,26.13,27.01,1349233,36167479,0.21,0.7836,26.806,7.5387,483408368.85,,2265958951.34,17897385,0,83893334,44.4933,5.1637,6.038,83.8033,
301079.SZ,ษÛั๔าบัน,20220413,27.01,26.58,26.88,25,25.33,1668963,43111379,-1.68,-6.2199,25.8312,9.3252,453340762.05,,2125018150.22,17897385,0,83893334,41.7258,4.8425,5.6624,78.5908,
301079.SZ,ษÛั๔าบัน,20220414,25.33,25.33,25.68,25.03,25.05,937456,23778674,-0.28,-1.1054,25.3651,5.2379,448329494.25,,2101528016.7,17897385,0,83893334,41.2646,4.789,5.5999,77.7221,
301079.SZ,ษÛั๔าบัน,20220415,25.05,24.95,24.95,23.93,24.3,1136277,27608571,-0.75,-2.994,24.2974,6.3488,434906455.5,,2038608016.2,17897385,0,83893334,40.0291,4.6456,5.4322,75.395,
301079.SZ,ษÛั๔าบัน,20220418,24.3,24.05,25.05,23.04,24.73,883524,21511941,0.43,1.7695,24.3479,4.9366,442602331.05,,2074682149.82,17897385,0,83893334,40.7375,4.7278,5.5283,76.7292,
301079.SZ,ษÛั๔าบัน,20220419,24.73,24.56,25.06,24.43,24.91,709176,17636929,0.18,0.7279,24.8696,3.9625,445823860.35,,2089782949.94,17897385,0,83893334,41.034,4.7622,5.5686,77.2877,
301079.SZ,ษÛั๔าบัน,20220420,24.91,25.38,25.38,24.46,24.83,675268,16777897,-0.08,-0.3212,24.8463,3.773,444392069.55,,2083071483.22,17897385,0,83893334,40.9022,4.7469,5.5507,77.0395,
301079.SZ,ษÛั๔าบัน,20220421,24.83,24.82,24.89,23.8,23.96,638900,15546042,-0.87,-3.5038,24.3325,3.5698,428821344.6,,2010084282.64,17897385,0,83893334,39.4691,4.5806,5.3562,74.3401,
301079.SZ,ษÛั๔าบัน,20220422,23.96,23.73,24.53,23.49,24.39,717024,17268025,0.43,1.7947,24.0829,4.0063,436517220.15,,2046158416.26,17897385,0,83893334,40.1774,4.6628,5.4523,75.6743,
301079.SZ,ษÛั๔าบัน,20220425,24.39,24.06,24.36,22.18,22.44,1169822,27023528,-1.95,-7.9951,23.1005,6.5363,401617319.4,,1882566414.96,17897385,0,83893334,36.9652,4.29,5.0164,69.6241,
301079.SZ,ษÛั๔าบัน,20220426,22.44,22.04,22.39,20.56,20.9,1755058,37648153,-1.54,-6.8627,21.4512,9.2978,394508420.9,,1753370680.6,18876001,0,83893334,34.4283,3.9956,4.6721,64.8459,
301079.SZ,ษÛั๔าบัน,20220427,20.9,20.26,21.2,19.85,21.04,1465689,29929100,0.14,0.6699,20.4198,7.7648,397151061.04,,1765115747.36,18876001,0,83893334,34.8633,3.9534,4.7034,65.2803,
301079.SZ,ษÛั๔าบัน,20220428,21.04,20.69,20.99,19.97,20.06,1119417,22867072,-0.98,-4.6578,20.4277,5.9304,378652580.06,,1682900280.04,18876001,0,83893334,33.2394,3.7693,4.4844,62.2397,
301079.SZ,ษÛั๔าบัน,20220429,20.06,20.22,21.48,20.22,21.29,1351527,28434681,1.23,6.1316,21.0389,7.16,401870061.29,,1786089080.86,18876001,0,83893334,35.2775,4.0004,4.7593,66.056,
301079.SZ,ษÛั๔าบัน,20220505,21.29,21.48,22.43,21.07,22.03,1146141,25195990,0.74,3.4758,21.9833,6.0719,415838302.03,,1848170148.02,18876001,0,83893334,36.5037,4.1394,4.9247,68.352,
301079.SZ,ษÛั๔าบัน,20220506,22.03,21.52,23.33,21.26,22.45,1284209,28789845,0.42,1.9065,22.4183,6.8034,423766222.45,,1883405348.3,18876001,0,83893334,37.1996,4.2183,5.0186,69.6551,
301079.SZ,ษÛั๔าบัน,20220509,22.45,22.32,23.26,22.32,23.1,1055941,24262241,0.65,2.8953,22.9769,5.5941,436035623.1,,1937936015.4,18876001,0,83893334,38.2767,4.3405,5.1639,71.6718,
301079.SZ,ษÛั๔าบัน,20220510,23.1,22.93,24.3,22.61,24,1473774,34990825,0.9,3.8961,23.7423,7.8077,453024024,,2013440016,18876001,0,83893334,39.768,4.5096,5.3651,74.4642,
301079.SZ,ษÛั๔าบัน,20220511,24,24,24.72,23.38,23.45,1431798,34454174,-0.55,-2.2917,24.0636,7.5853,442642223.45,,1967298682.3,18876001,0,83893334,38.8566,4.4062,5.2422,72.7578,
301079.SZ,ษÛั๔าบัน,20220512,23.45,23.4,23.85,23.16,23.77,856548,20228667,0.32,1.3646,23.6165,4.5378,448682543.77,,1994144549.18,18876001,0,83893334,39.3869,4.4664,5.3137,73.7506,
301079.SZ,ษÛั๔าบัน,20220513,23.77,24,24.57,24,24.28,907896,22026973,0.51,2.1456,24.2616,4.8098,458309304.28,,2036930149.52,18876001,0,83893334,40.232,4.5622,5.4277,75.333,
301079.SZ,ษÛั๔าบัน,20220516,24.28,24.16,24.43,23.58,23.71,807303,19320710,-0.57,-2.3476,23.9324,4.2769,447549983.71,,1989110949.14,18876001,0,83893334,39.2875,4.4551,5.3003,73.5645,
301079.SZ,ษÛั๔าบัน,20220517,23.71,23.83,23.83,23.15,23.65,617524,14506061,-0.06,-0.2531,23.4907,3.2715,446417423.65,,1984077349.1,18876001,0,83893334,39.188,4.4438,5.2869,73.3783,
301079.SZ,ษÛั๔าบัน,20220518,23.65,23.53,24.01,23.37,23.67,603843,14351565,0.02,0.0846,23.767,3.199,446794943.67,,1985755215.78,18876001,0,83893334,39.2212,4.4476,5.2914,73.4404,
301079.SZ,ษÛั๔าบัน,20220519,23.67,23.5,23.78,23.17,23.47,627768,14748615,-0.2,-0.845,23.4937,3.3257,443019743.47,,1968976548.98,18876001,0,83893334,38.8898,4.41,5.2467,72.8198,
301079.SZ,ษÛั๔าบัน,20220520,23.47,23.67,23.79,23.16,23.53,559782,13147937,0.06,0.2556,23.4876,2.9656,444152303.53,,1974010149.02,18876001,0,83893334,38.9892,4.4213,5.2601,73.006,
301079.SZ,ษÛั๔าบัน,20220523,23.53,23.51,23.67,23.18,23.53,544375,12756316,0,0,23.433,2.884,444152303.53,,1974010149.02,18876001,0,83893334,38.9892,4.4213,5.2601,73.006,
301079.SZ,ษÛั๔าบัน,20220524,23.53,23.51,23.65,21.85,21.88,1038146,23550360,-1.65,-7.0123,22.685,5.4998,413006901.88,,1835586147.92,18876001,0,83893334,36.2552,4.1112,4.8912,67.8866,
301079.SZ,ษÛั๔าบัน,20220525,21.88,21.88,22.58,21.88,22.54,668599,14956226,0.66,3.0165,22.3695,3.5421,425465062.54,,1890955748.36,18876001,0,83893334,37.3488,4.2352,5.0388,69.9343,
301079.SZ,ษÛั๔าบัน,20220526,22.54,22.4,23.78,22.4,23.37,1356746,31408071,0.83,3.6823,23.1496,7.1877,441132143.37,,1960587215.58,18876001,0,83893334,38.7241,4.3912,5.2243,72.5096,
301079.SZ,ษÛั๔าบัน,20220527,23.37,23.3,23.98,23,23.48,1154848,27114799,0.11,0.4707,23.4791,6.1181,443208503.48,,1969815482.32,18876001,0,83893334,38.9064,4.4119,5.2489,72.8509,
301079.SZ,ษÛั๔าบัน,20220530,23.48,23.51,23.8,23,23.32,687307,15964624,-0.16,-0.6814,23.2278,3.6412,440188343.32,,1956392548.88,18876001,0,83893334,38.6412,4.3818,5.2131,72.3544,
301079.SZ,ษÛั๔าบัน,20220531,23.32,23.32,23.42,22.78,23.34,566786,13134180,0.02,0.0858,23.1731,3.0027,440565863.34,,1958070415.56,18876001,0,83893334,38.6744,4.3856,5.2176,72.4165,
301079.SZ,ษÛั๔าบัน,20220601,23.34,23.34,24.16,23.05,23.73,911015,21598960,0.39,1.671,23.7087,4.8263,447927503.73,,1990788815.82,18876001,0,83893334,39.3206,4.4588,5.3048,73.6265,
301079.SZ,ษÛั๔าบัน,20220602,23.73,23.64,24.17,23.45,24.13,705094,16846121,0.4,1.6856,23.892,3.7354,455477904.13,,2024346149.42,18876001,0,83893334,39.9834,4.534,5.3942,74.8676,
301079.SZ,ษÛั๔าบัน,20220606,24.13,24.1,24.59,23.97,24.51,869181,21157486,0.38,1.5748,24.3419,4.6047,462650784.51,,2056225616.34,18876001,0,83893334,40.6131,4.6054,5.4791,76.0466,
301079.SZ,ษÛั๔าบัน,20220607,24.51,24.52,24.85,23.79,23.91,727583,17562924,-0.6,-2.448,24.1387,3.8545,451325183.91,,2005889615.94,18876001,0,83893334,39.6189,4.4927,5.345,74.185,
301079.SZ,ษÛั๔าบัน,20220608,23.91,24.12,24.28,23.26,23.58,625689,14873279,-0.33,-1.3802,23.771,3.3147,445096103.58,,1978204815.72,18876001,0,83893334,39.0721,4.4307,5.2712,73.1611,
301079.SZ,ษÛั๔าบัน,20220609,23.58,23.58,23.58,22.67,22.99,539000,12453977,-0.59,-2.5021,23.1057,2.8555,433959262.99,,1928707748.66,18876001,0,83893334,38.0944,4.3198,5.1393,71.3305,
301079.SZ,ษÛั๔าบัน,20220610,22.99,22.99,24.58,22.64,24.33,1130843,26926999,1.34,5.8286,23.8114,5.9909,459253104.33,,2041124816.22,18876001,0,83893334,40.3148,4.5716,5.4389,75.4881,
301079.SZ,ษÛั๔าบัน,20220613,24.33,23.9786,25.796,23.7476,25.063,2242761,55532430,0.733,3.0128,24.7607,11.8815,471144984.96,,2093977616.64,18876001,0,83893334,41.3587,4.69,5.5797,77.4428,
301079.SZ,ษÛั๔าบัน,20220614,25.063,24.5509,24.9023,23.7074,24.3802,1429119,34465909,-0.6828,-2.7244,24.1169,7.5711,458309304.28,,2036930149.52,18876001,0,83893334,40.232,4.5622,5.4277,75.333,
301079.SZ,ษÛั๔าบัน,20220615,24.3802,24.3802,24.5107,23.7576,23.8179,1491018,35771477,-0.5623,-2.3064,23.9913,7.899,447738743.72,,1989949882.48,18876001,0,83893334,39.304,4.457,5.3025,73.5955,
301079.SZ,ษÛั๔าบัน,20220616,23.8179,23.8982,24.089,23.6371,23.8079,1062633,25246588,-0.01,-0.0422,23.7585,5.6295,447549983.71,,1989110949.14,18876001,0,83893334,39.2875,4.4551,5.3003,73.5645,
301079.SZ,ษÛั๔าบัน,20220617,23.8079,23.7074,24.2497,23.3058,24.1091,1068245,25366712,0.3012,1.2653,23.7462,5.6593,453212784.01,,2014278949.34,18876001,0,83893334,39.7846,4.5115,5.3674,74.4953,
301079.SZ,ษÛั๔าบัน,20220620,24.1091,24.571,25.786,24.099,25.6153,2943211,74031171,1.5062,6.2474,25.1532,15.5923,481526785.51,,2140118950.34,18876001,0,83893334,42.2701,4.7933,5.7027,79.1493,
301079.SZ,ษÛั๔าบัน,20220621,25.6153,26.027,26.1073,24.5609,24.9023,1807492,45032471,-0.7129,-2.7832,24.9143,9.5756,468124824.8,,2080554683.2,18876001,0,83893334,41.0936,4.6599,5.544,76.9464,
301079.SZ,ษÛั๔าบัน,20220622,24.9023,25.0128,25.2538,24.4003,24.4003,1351255,33443314,-0.5021,-2.0161,24.7498,7.1586,458686824.3,,2038608016.2,18876001,0,83893334,40.2651,4.5659,5.4322,75.395,
301079.SZ,ษÛั๔าบัน,20220623,24.4003,24.4505,25.2036,24.2296,25.2036,1247602,30758697,0.8033,3.2922,24.6543,6.6095,473787625.1,,2105722683.4,18876001,0,83893334,41.5907,4.7163,5.611,77.8772,
301079.SZ,ษÛั๔าบัน,20220624,25.2036,25.8964,25.8964,24.9526,25.1132,1582652,39765716,-0.0904,-0.3586,25.126,8.3845,472088785.01,,2098172283.34,18876001,0,83893334,41.4416,4.6994,5.5909,77.5979,
301079.SZ,ษÛั๔าบัน,20220627,25.1132,25.8061,26.0069,25.2237,25.4446,1793490,45615639,0.3314,1.3195,25.434,9.5014,478317865.34,,2125857083.56,18876001,0,83893334,41.9884,4.7614,5.6647,78.6218,
301079.SZ,ษÛั๔าบัน,20220628,25.4446,25.2438,26.3583,25.1634,25.8462,1909872,49166000,0.4017,1.5785,25.7431,10.118,485868265.74,,2159414417.16,18876001,0,83893334,42.6512,4.8365,5.7541,79.8629,
301079.SZ,ษÛั๔าบัน,20220629,25.8462,26.1073,26.5491,24.8722,24.9626,1797208,45794983,-0.8836,-3.4188,25.4812,9.5211,469257384.86,,2085588283.24,18876001,0,83893334,41.193,4.6712,5.5574,77.1325,
301079.SZ,ษÛั๔าบัน,20220630,24.9626,24.812,25.294,24.6614,24.9023,1049277,26156596,-0.0602,-0.2414,24.9282,5.5588,468124824.8,,2080554683.2,18876001,0,83893334,41.0936,4.6599,5.544,76.9464,
301079.SZ,ษÛั๔าบัน,20220701,24.9023,24.7316,25.786,24.7316,25.304,1147177,28937853,0.4017,1.6129,25.2253,6.0774,475675225.2,,2114112016.8,18876001,0,83893334,41.7564,4.7351,5.6334,78.1875,
301079.SZ,ษÛั๔าบัน,20220704,25.304,25.314,25.4647,24.6011,24.9023,889299,22004996,-0.4017,-1.5873,24.7442,4.7113,468124824.8,,2080554683.2,18876001,0,83893334,41.0936,4.6599,5.544,76.9464,
301079.SZ,ษÛั๔าบัน,20220705,24.9023,24.9023,24.9124,23.9585,24.1995,963061,23313901,-0.7029,-2.8226,24.2081,5.102,454911624.1,,2021829349.4,18876001,0,83893334,39.9337,4.5284,5.3875,74.7745,
301079.SZ,ษÛั๔าบัน,20220706,24.1995,24.2396,24.4605,23.6974,24.3099,712598,17132419,0.1105,0.4564,24.0422,3.7752,456987984.21,,2031057616.14,18876001,0,83893334,40.116,4.549,5.4121,75.1158,
301079.SZ,ษÛั๔าบัน,20220707,24.3099,23.9484,24.6011,23.8781,24.2296,779835,18859804,-0.0803,-0.3304,24.1844,4.1314,455477904.13,,2024346149.42,18876001,0,83893334,39.9834,4.534,5.3942,74.8676,
301079.SZ,ษÛั๔าบัน,20220708,24.2296,24.2296,24.812,24.0288,24.1493,737153,17920549,-0.0803,-0.3315,24.3105,3.9052,453967824.05,,2017634682.7,18876001,0,83893334,39.8508,4.519,5.3763,74.6194,
301079.SZ,ษÛั๔าบัน,20220711,24.1493,24.1693,24.33,23.3359,23.848,756799,17850466,-0.3012,-1.2474,23.5868,4.0093,448305023.75,,1992466682.5,18876001,0,83893334,39.3537,4.4626,5.3092,73.6886,
301079.SZ,ษÛั๔าบัน,20220712,23.848,23.6472,23.6472,22.8138,22.9041,775634,17834287,-0.9439,-3.9579,22.9932,4.1091,430561582.81,,1913606948.54,18876001,0,83893334,37.7962,4.286,5.0991,70.7721,
301079.SZ,ษÛั๔าบัน,20220713,22.9041,22.9041,24.4806,22.9041,24.32,1393622,33166870,1.4158,6.1815,23.799,7.383,457176744.22,,2031896549.48,18876001,0,83893334,40.1325,4.5509,5.4143,75.1468,
301079.SZ,ษÛั๔าบัน,20220714,24.32,24.0689,24.571,23.8982,24.4806,975435,23647014,0.1607,0.6606,24.2425,5.1676,460196904.38,,2045319482.92,18876001,0,83893334,40.3977,4.581,5.4501,75.6433,
301079.SZ,ษÛั๔าบัน,20220715,24.4806,24.3099,25.6554,24.2195,24.5609,1383829,34357831,0.0803,0.3281,24.8281,7.3312,461706984.46,,2052030949.64,18876001,0,83893334,40.5302,4.596,5.468,75.8915,
301079.SZ,ษÛั๔าบัน,20220718,24.5609,24.5609,25.314,24.5007,25.063,1291163,32197905,0.5021,2.0442,24.9371,6.8402,471144984.96,,2093977616.64,18876001,0,83893334,41.3587,4.69,5.5797,77.4428,
301079.SZ,ษÛั๔าบัน,20220719,25.063,25.0831,25.2839,24.7718,25.2538,1005632,25166853,0.1908,0.7612,25.0259,5.3276,474731425.15,,2109917350.1,18876001,0,83893334,41.6735,4.7257,5.6222,78.0323,
301079.SZ,ษÛั๔าบัน,20220720,25.2538,25.6454,25.9065,25.2136,25.4546,1242487,31599727,0.2008,0.7952,25.4326,6.5824,478506625.35,,2126696016.9,18876001,0,83893334,42.0049,4.7632,5.6669,78.6529,
301079.SZ,ษÛั๔าบัน,20220721,25.4546,25.4647,25.6856,25.2136,25.2739,761300,19259119,-0.1807,-0.7101,25.2977,4.0332,475108945.17,,2111595216.78,18876001,0,83893334,41.7067,4.7294,5.6267,78.0944,
301079.SZ,ษÛั๔าบัน,20220722,25.2739,25.2839,25.7157,24.9927,25.2739,635790,16007411,0,0,25.1772,3.3682,475108945.17,,2111595216.78,18876001,0,83893334,41.7067,4.7294,5.6267,78.0944,
301079.SZ,ษÛั๔าบัน,20220725,25.2739,25.3241,25.4948,24.7819,25.0429,538739,13444419,-0.2309,-0.9138,24.9553,2.8541,470767464.94,,2092299749.96,18876001,0,83893334,41.3256,4.6862,5.5753,77.3808,
301079.SZ,ษÛั๔าบัน,20220726,25.0429,25.2237,25.2438,24.2999,24.822,576420,14173065,-0.2209,-0.8821,24.5881,3.0537,466614744.72,,2073843216.48,18876001,0,83893334,40.961,4.6449,5.5261,76.6982,
301079.SZ,ษÛั๔าบัน,20220727,24.822,24.7919,25.7157,24.6513,25.6052,1440201,36386182,0.7832,3.1553,25.2647,7.6298,481338025.5,,2139280017,18876001,0,83893334,42.2535,4.7914,5.7005,79.1183,
301079.SZ,ษÛั๔าบัน,20220728,25.6052,25.6052,26.1073,25.4044,25.9165,1397583,35905856,0.3113,1.2157,25.6914,7.404,487189585.81,,2165286950.54,18876001,0,83893334,42.7672,4.8497,5.7698,80.0801,
301079.SZ,ษÛั๔าบัน,20220729,25.9165,25.9165,26.0872,25.4647,25.7358,1095533,28028505,-0.1807,-0.6974,25.5844,5.8038,483791905.63,,2150186150.42,18876001,0,83893334,42.4689,4.8159,5.7295,79.5216,
301079.SZ,ษÛั๔าบัน,20220801,25.7358,25.6956,25.9466,25.3542,25.6454,646316,16477772,-0.0904,-0.3512,25.4949,3.424,482093065.54,,2142635750.36,18876001,0,83893334,42.3198,4.7989,5.7094,79.2424,
301079.SZ,ษÛั๔าบัน,20220802,25.6454,25.4345,25.4446,24.0187,24.2697,1069292,26269557,-1.3757,-5.3641,24.5672,5.6648,456232944.17,,2027701882.78,18876001,0,83893334,40.0497,4.5415,5.4031,74.9917,
301079.SZ,ษÛั๔าบัน,20220803,24.2697,24.4003,25.1935,24.2999,24.3802,999878,24755611,0.1105,0.4551,24.7586,5.2971,458309304.28,,2036930149.52,18876001,0,83893334,40.232,4.5622,5.4277,75.333,
301079.SZ,ษÛั๔าบัน,20220804,24.3802,24.3802,24.8622,24.2798,24.8019,738430,18087436,0.4217,1.7298,24.4944,3.912,466237224.7,,2072165349.8,18876001,0,83893334,40.9279,4.6411,5.5216,76.6361,
301079.SZ,ษÛั๔าบัน,20220805,24.8019,24.8521,25.053,24.3099,24.8622,927344,22795025,0.0602,0.2429,24.581,4.9128,467369784.76,,2077198949.84,18876001,0,83893334,41.0273,4.6524,5.535,76.8223,
301079.SZ,ษÛั๔าบัน,20220808,24.8622,24.8823,25.4446,24.5308,25.4446,702106,17501207,0.5824,2.3425,24.9267,3.7196,478317865.34,,2125857083.56,18876001,0,83893334,41.9884,4.7614,5.6647,78.6218,
301079.SZ,ษÛั๔าบัน,20220809,25.4446,26.3383,27.6135,25.6856,26.4989,4242070,111064760,1.0543,4.1436,26.1817,22.4734,498137666.39,,2213945084.26,18876001,0,83893334,43.7282,4.9587,5.8994,81.8796,
301079.SZ,ษÛั๔าบัน,20220810,26.4989,26.037,28.2361,25.9868,27.7039,4789130,130459654,1.205,4.5472,27.2408,25.3715,520788867.59,,2314617085.06,18876001,0,83893334,45.7166,5.1841,6.1677,85.6029,
301079.SZ,ษÛั๔าบัน,20220811,27.7039,27.3725,27.5934,26.77,26.9407,2982926,80159889,-0.7631,-2.7546,26.8729,15.8027,506443106.83,,2250858151.22,18876001,0,83893334,44.4573,5.0413,5.9978,83.2448,
301079.SZ,ษÛั๔าบัน,20220812,26.9407,26.9106,27.1616,26.3081,26.5893,2096853,55773143,-0.3514,-1.3045,26.5985,11.1086,499836506.48,,2221495484.32,18876001,0,83893334,43.8774,4.9756,5.9195,82.1589,
301079.SZ,ษÛั๔าบัน,20220815,26.5893,26.6094,26.8001,26.1073,26.7901,1416991,37496601,0.2008,0.7553,26.4621,7.5068,503611706.68,,2238274151.12,18876001,0,83893334,44.2088,5.0131,5.9642,82.7794,
301079.SZ,ษÛั๔าบัน,20220816,26.7901,26.8905,26.9508,26.2178,26.3784,1235114,32589266,-0.4117,-1.5367,26.3856,6.5433,495872546.27,,2203877884.18,18876001,0,83893334,43.5294,4.9361,5.8726,81.5073,
301079.SZ,ษÛั๔าบัน,20220817,26.3784,26.3784,26.509,25.8061,25.9065,1405462,36450611,-0.4719,-1.7891,25.935,7.4458,487000825.8,,2164448017.2,18876001,0,83893334,42.7506,4.8478,5.7675,80.0491,
301079.SZ,ษÛั๔าบัน,20220818,25.9065,25.9266,26.4587,25.5149,26.3885,1487044,38776599,0.482,1.8605,26.0763,7.878,496061306.28,,2204716817.52,18876001,0,83893334,43.546,4.938,5.8748,81.5383,
301079.SZ,ษÛั๔าบัน,20220819,26.3885,25.4647,25.8964,24.8823,24.8923,2316965,58308604,-1.4961,-5.6697,25.1659,12.2747,467936064.79,,2079715749.86,18876001,0,83893334,46.5783,4.6155,5.5417,76.9154,
301079.SZ,ษÛั๔าบัน,20220822,24.8923,24.7819,25.0429,24.4605,24.7015,1073160,26421191,-0.1908,-0.7664,24.62,5.6853,464349624.6,,2063776016.4,18876001,0,83893334,46.2213,4.5802,5.4993,76.3259,
301079.SZ,ษÛั๔าบัน,20220823,24.7015,24.6513,25.2839,24.4605,25.053,1271845,31485133,0.3514,1.4228,24.7555,6.7379,470956224.95,,2093138683.3,18876001,0,83893334,46.879,4.6453,5.5775,77.4118,
301079.SZ,ษÛั๔าบัน,20220824,25.053,25.0931,25.2036,23.6773,23.7476,1296627,31210042,-1.3054,-5.2104,24.0702,6.8692,446417423.65,,1984077349.1,18876001,0,83893334,44.4364,4.4033,5.2869,73.3783,
301079.SZ,ษÛั๔าบัน,20220825,23.7476,23.8882,23.8882,22.8138,23.0447,989556,22795983,-0.7029,-2.9598,23.0366,5.2424,433204222.95,,1925352015.3,18876001,0,83893334,43.1211,4.273,5.1304,71.2064,
301079.SZ,ษÛั๔าบัน,20220826,23.0447,23.0748,23.2757,22.9744,23.105,622253,14315240,0.0602,0.2614,23.0055,3.2965,434336783.01,,1930385615.34,18876001,0,83893334,43.2339,4.2841,5.1438,71.3926,
301079.SZ,ษÛั๔าบัน,20220829,23.105,22.5929,23.3259,22.5125,23.2355,469389,10792140,0.1305,0.565,22.9919,2.4867,436790663.14,,1941291748.76,18876001,0,83893334,43.4781,4.3083,5.1729,71.7959,
301079.SZ,ษÛั๔าบัน,20220830,23.2355,23.3158,23.5769,22.9644,23.1853,556841,12882685,-0.0502,-0.2161,23.1353,2.95,435846863.09,,1937097082.06,18876001,0,83893334,43.3842,4.299,5.1617,71.6408,
301079.SZ,ษÛั๔าบัน,20220831,23.1853,23.0748,23.2957,22.2414,22.3418,756737,17022467,-0.8435,-3.6379,22.4946,4.009,419991022.25,,1866626681.5,18876001,0,83893334,41.8059,4.1426,4.9739,69.0346,
301079.SZ,ษÛั๔าบัน,20220901,22.3418,22.4222,22.6933,22.1109,22.2314,410190,9154391,-0.1105,-0.4944,22.3174,2.1731,417914662.14,,1857398414.76,18876001,0,83893334,41.5992,4.1222,4.9493,68.6933,
301079.SZ,ษÛั๔าบัน,20220902,22.2314,22.2414,22.7234,22.1912,22.6933,539672,12111941,0.4619,2.0777,22.4432,2.859,426597622.6,,1895989348.4,18876001,0,83893334,42.4635,4.2078,5.0522,70.1205,
301079.SZ,ษÛั๔าบัน,20220905,22.6933,22.6732,22.7937,22.3519,22.5025,405800,9115990,-0.1908,-0.8407,22.4642,2.1498,423011182.41,,1880049614.94,18876001,0,83893334,42.1065,4.1724,5.0097,69.531,
301079.SZ,ษÛั๔าบัน,20220906,22.5025,22.5828,22.5828,22.1912,22.4623,584044,13035636,-0.0402,-0.1785,22.3196,3.0941,422256142.37,,1876693881.58,18876001,0,83893334,42.0314,4.165,5.0008,69.4069,
301079.SZ,ษÛั๔าบัน,20220907,22.4623,22.4724,22.7937,22.4222,22.5828,511096,11527158,0.1205,0.5364,22.5538,2.7076,424521262.49,,1886761081.66,18876001,0,83893334,42.2568,4.1873,5.0276,69.7792,
301079.SZ,ษÛั๔าบัน,20220908,22.5828,22.6029,22.623,21.9301,21.9402,640063,14153175,-0.6426,-2.8457,22.1122,3.3909,412440621.85,,1833069347.9,18876001,0,83893334,41.0543,4.0682,4.8845,67.7935,
301079.SZ,ษÛั๔าบัน,20220909,21.9402,22.0305,22.3719,21.5787,22.0908,450569,9833983,0.1506,0.6865,21.8257,2.387,415272022,,1845653348,18876001,0,83893334,41.3362,4.0961,4.918,68.2589,
301079.SZ,ษÛั๔าบัน,20220913,22.0908,22.2213,22.5326,22.0908,22.4422,448668,9968978,0.3514,1.5909,22.2191,2.3769,421878622.35,,1875016014.9,18876001,0,83893334,41.9938,4.1613,4.9963,69.3448,
301079.SZ,ษÛั๔าบัน,20220914,22.4422,21.8799,22.5427,21.6791,22.3418,418142,9236546,-0.1004,-0.4474,22.0895,2.2152,419991022.25,,1866626681.5,18876001,0,83893334,41.8059,4.1426,4.9739,69.0346,
301079.SZ,ษÛั๔าบัน,20220915,22.3418,22.3318,22.392,21.5385,21.7996,519042,11286086,-0.5422,-2.427,21.7441,2.7497,409797981.71,,1821324281.14,18876001,0,83893334,40.7913,4.0421,4.8532,67.3591,
301079.SZ,ษÛั๔าบัน,20220916,21.7996,21.7795,21.8297,20.685,20.9059,620280,13130252,-0.8937,-4.0995,21.1683,3.2861,392998340.82,,1746659213.88,18876001,0,83893334,39.119,3.8764,4.6543,64.5977,
301079.SZ,ษÛั๔าบัน,20220919,20.9059,21.2775,21.2775,20.1629,20.3235,470627,9567807,-0.5824,-2.7858,20.3299,2.4933,382050260.24,,1698001080.16,18876001,0,83893334,38.0293,3.7684,4.5246,62.7982,
301079.SZ,ษÛั๔าบัน,20220920,20.3235,20.4641,21.0465,20.4239,20.9863,654992,13584661,0.6627,3.2609,20.7402,3.47,394508420.9,,1753370680.6,18876001,0,83893334,39.2694,3.8913,4.6721,64.8459,
301079.SZ,ษÛั๔าบัน,20220921,20.9863,20.926,21.0264,20.6348,20.9059,395395,8224129,-0.0803,-0.3828,20.7998,2.0947,392998340.82,,1746659213.88,18876001,0,83893334,39.119,3.8764,4.6543,64.5977,
301079.SZ,ษÛั๔าบัน,20220922,20.9059,20.7151,21.2775,20.675,20.7051,315787,6570312,-0.2008,-0.9606,20.8062,1.673,389223140.62,,1729880547.08,18876001,0,83893334,38.7433,3.8392,4.6095,63.9772,
301079.SZ,ษÛั๔าบัน,20220923,20.7051,20.675,20.8557,20.0123,20.1428,505931,10225283,-0.5623,-2.7158,20.2108,2.6803,378652580.06,,1682900280.04,18876001,0,83893334,37.6911,3.7349,4.4844,62.2397,
