╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
603908.SH,да╦ъ╣я,20180420,30.4726,30.0493,30.9262,29.4041,30.775,997198,30089680,0.3024,0.9924,30.1742,4.3264,703695281.65,,2036045700,23049305,0,66690000,37.8178,4.5531,3.9462,43.4369,
603908.SH,да╦ъ╣я,20180423,30.775,30.0291,30.4424,28.8094,30.3113,824798,24372503,-0.4637,-1.5067,29.5497,3.5784,693092601.35,,2005368300,23049305,0,66690000,40.0695,4.5027,3.8867,42.7825,
603908.SH,да╦ъ╣я,20180424,30.3113,30.1904,31.7528,29.7771,31.5008,686399,21004011,1.1895,3.9242,30.6003,2.978,720290781.25,,2084062500,23049305,0,66690000,41.6419,4.6794,4.0392,44.4613,
603908.SH,да╦ъ╣я,20180425,31.5008,31.3798,31.7226,30.9464,31.1077,608400,18876813,-0.3931,-1.248,31.027,2.6396,711301552.3,,2058053400,23049305,0,66690000,41.1222,4.621,3.9888,43.9064,
603908.SH,да╦ъ╣я,20180426,31.1077,31.0674,31.2488,29.7468,29.8073,394100,11982705,-1.3004,-4.1802,30.4052,1.7098,681567948.85,,1972023300,23049305,0,66690000,39.4033,4.4279,3.8221,42.0711,
603908.SH,да╦ъ╣я,20180427,29.8073,29.9081,30.4827,29.8174,30.0593,318442,9527250,0.252,0.8455,29.9183,1.3816,687330275.1,,1988695800,23049305,0,66690000,39.7364,4.4653,3.8544,42.4268,
603908.SH,да╦ъ╣я,20180502,30.0593,29.2328,30.1803,29.2328,29.6057,254600,7502233,-0.4536,-1.5091,29.4667,1.1046,676958087.85,,1958685300,23049305,0,66690000,43.0834,4.2106,3.7962,41.7865,
603908.SH,да╦ъ╣я,20180503,29.6057,29.515,30.392,29.1622,30.2509,316100,9376097,0.6451,2.1791,29.6618,1.3714,691709643.05,,2001366900,23049305,0,66690000,44.0222,4.3024,3.8789,42.6971,
603908.SH,да╦ъ╣я,20180504,30.2509,29.9686,31.5008,29.9686,31.2992,794900,24545106,1.0483,3.4655,30.8782,3.4487,715680920.25,,2070724500,23049305,0,66690000,45.5478,4.4515,4.0134,44.1768,
603908.SH,да╦ъ╣я,20180507,31.2992,31.4504,32.0552,31.0573,31.8637,782299,24678158,0.5645,1.8035,31.5457,3.394,728588531.05,,2108070900,23049305,0,66690000,46.3693,4.5318,4.0857,44.9735,
603908.SH,да╦ъ╣я,20180508,31.8637,31.6218,32.8112,31.5311,31.7831,2284143,72528931,-0.0806,-0.2531,31.7532,9.9098,726744586.65,,2102735700,23049305,0,66690000,46.2519,4.5203,4.0754,44.8597,
603908.SH,да╦ъ╣я,20180509,31.7831,31.2589,31.7528,30.9565,31.7427,997542,31078841,-0.0403,-0.1269,31.1554,4.3279,725822614.45,,2100068100,23049305,0,66690000,46.1933,4.5146,4.0702,44.8028,
603908.SH,да╦ъ╣я,20180510,31.7427,31.7629,32.2568,31.5109,31.7427,869842,27553781,0,0,31.6768,3.7738,725822614.45,,2100068100,23049305,0,66690000,46.1933,4.5146,4.0702,44.8028,
603908.SH,да╦ъ╣я,20180511,31.7427,31.7831,32.0552,31.2488,31.2891,705400,22102358,-0.4536,-1.429,31.3331,3.0604,715450427.2,,2070057600,23049305,0,66690000,45.5331,4.4501,4.0121,44.1625,
603908.SH,да╦ъ╣я,20180514,31.2891,31.4,31.7024,31.0472,31.4706,538000,16772799,0.1814,0.5799,31.1762,2.3341,719599302.1,,2082061800,23049305,0,66690000,45.7972,4.4759,4.0353,44.4186,
603908.SH,да╦ъ╣я,20180515,31.4706,31.4706,33.0431,31.3294,32.8213,1686565,54002278,1.3508,4.2921,32.0191,7.3172,750485370.8,,2171426400,23049305,0,66690000,47.7629,4.668,4.2085,46.3251,
603908.SH,да╦ъ╣я,20180516,32.8213,32.6197,32.9221,32.0552,32.4685,1093817,35151249,-0.3528,-1.0749,32.1363,4.7456,742418114.05,,2148084900,23049305,0,66690000,47.2494,4.6178,4.1633,45.8272,
603908.SH,да╦ъ╣я,20180517,32.4685,32.408,33.789,32.408,32.8314,1354800,44526676,0.3629,1.1177,32.8659,5.8778,750715863.85,,2172093300,23049305,0,66690000,47.7775,4.6694,4.2098,46.3394,
603908.SH,да╦ъ╣я,20180518,32.8314,32.5794,32.7911,32.0048,32.5794,852700,27386979,-0.252,-0.7676,32.118,3.6995,744953537.6,,2155420800,23049305,0,66690000,47.4108,4.6336,4.1775,45.9837,
603908.SH,да╦ъ╣я,20180521,32.5794,32.5794,33.4564,32.4584,33.2447,1048960,34465956,0.6653,2.0421,32.8573,4.5509,760166078.9,,2199436200,23049305,0,66690000,48.379,4.7282,4.2628,46.9227,
603908.SH,да╦ъ╣я,20180522,33.2447,33.4665,33.6882,32.9625,33.6277,1028818,34046087,0.383,1.1522,33.0924,4.4636,768924814.8,,2224778400,23049305,0,66690000,48.9364,4.7827,4.3119,47.4634,
603908.SH,да╦ъ╣я,20180523,33.6277,33.7689,33.8193,32.8818,33.0431,765832,25363003,-0.5847,-1.7386,33.1182,3.3226,755556217.9,,2186098200,23049305,0,66690000,48.0856,4.6995,4.237,46.6382,
603908.SH,да╦ъ╣я,20180524,33.0431,33.1842,33.1943,32.8516,33.0733,534350,17512864,0.0302,0.0915,32.7741,2.3183,756247697.05,,2188098900,23049305,0,66690000,48.1296,4.7038,4.2409,46.6808,
603908.SH,да╦ъ╣я,20180525,33.0733,32.3576,32.8012,32.1359,32.4584,920160,29630255,-0.6149,-1.8592,32.2012,3.9921,742187621,,2147418000,23049305,0,66690000,47.2348,4.6164,4.162,45.813,
603908.SH,да╦ъ╣я,20180528,32.4584,32.7205,33.7689,32.0754,32.9322,1371318,45192244,0.4738,1.4596,32.9553,5.9495,753020794.35,,2178762300,23049305,0,66690000,47.9242,4.6837,4.2228,46.4817,
603908.SH,да╦ъ╣я,20180529,32.9322,32.408,36.2285,32.408,34.3334,3410560,117558496,1.4012,4.2547,34.469,14.7968,785059328.3,,2271461400,23049305,0,66690000,49.9632,4.883,4.4024,48.4593,
603908.SH,да╦ъ╣я,20180530,34.3334,33.3657,33.4564,31.3496,31.521,2160160,68980239,-2.8124,-8.1914,31.9329,9.3719,720751767.35,,2085396300,23049305,0,66690000,45.8705,4.483,4.0418,44.4898,
603908.SH,да╦ъ╣я,20180531,31.521,32.0149,34.6761,31.6016,34.6761,2147114,71127751,3.1551,10.0096,33.1271,9.3153,792896092,,2294136000,23049305,0,66690000,50.462,4.9318,4.4464,48.943,
603908.SH,да╦ъ╣я,20180601,34.6761,37.6425,38.1437,36.3946,38.1437,3271475,121305587,3.4676,10,37.0798,14.1934,859508583.45,,2486870100,23049305,0,66690000,54.7014,5.3461,4.8199,53.0548,
603908.SH,да╦ъ╣я,20180604,38.1437,40.9158,41.4272,35.2898,35.3614,5431479,200846424,-2.7823,-7.2942,36.9782,23.5646,796814473.85,,2305473300,23049305,0,66690000,50.7114,4.9561,4.4683,49.1849,
603908.SH,да╦ъ╣я,20180605,35.3614,34.0931,36.2821,34.0931,35.4535,3883600,132847552,0.0921,0.2603,34.2073,16.8491,798888911.3,,2311475400,23049305,0,66690000,50.8434,4.969,4.48,49.3129,
603908.SH,да╦ъ╣я,20180606,35.4535,34.7989,36.1286,34.7989,35.6785,3121399,108627033,0.225,0.6347,34.8008,13.5423,803959758.4,,2326147200,23049305,0,66690000,51.1661,5.0006,4.5084,49.626,
603908.SH,да╦ъ╣я,20180607,35.6785,35.2898,35.8013,33.9089,34.0624,2409300,81191554,-1.6162,-4.5298,33.6992,10.4528,767541856.5,,2220777000,23049305,0,66690000,48.8484,4.7741,4.3042,47.378,
603908.SH,да╦ъ╣я,20180608,34.0624,34.0931,34.5738,33.152,33.5407,1293700,42860735,-0.5217,-1.5315,33.1304,5.6128,755786710.95,,2186765100,23049305,0,66690000,48.1002,4.7009,4.2383,46.6524,
603908.SH,да╦ъ╣я,20180611,33.5407,33.6021,34.7784,33.2441,34.2567,1588500,53204386,0.716,2.1348,33.4935,6.8917,771921224.45,,2233448100,23049305,0,66690000,49.1271,4.8013,4.3287,47.6483,
603908.SH,да╦ъ╣я,20180612,34.2567,33.6839,34.134,32.6099,33.4486,1293914,42242324,-0.8081,-2.3589,32.6469,5.6137,753712273.5,,2180763000,23049305,0,66690000,47.9682,4.688,4.2266,46.5243,
603908.SH,да╦ъ╣я,20180613,33.4486,33.4282,33.4282,32.3541,32.5587,984500,31661138,-0.8899,-2.6606,32.1596,4.2713,733659378.15,,2122742700,23049305,0,66690000,46.692,4.5633,4.1142,45.2865,
603908.SH,да╦ъ╣я,20180614,32.5587,32.17,33.0906,32.0575,32.3132,733900,23325988,-0.2455,-0.754,31.7836,3.184,728127544.95,,2106737100,23049305,0,66690000,46.3399,4.5289,4.0832,44.9451,
603908.SH,да╦ъ╣я,20180615,32.3132,32.4257,32.4667,29.1013,29.5514,1450700,42942848,-2.7618,-8.547,29.6015,6.2939,665894421.45,,1926674100,23049305,0,66690000,42.3793,4.1418,3.7342,41.1036,
603908.SH,да╦ъ╣я,20180619,29.5514,28.8456,28.8456,26.5952,26.6668,1222800,32827236,-2.8846,-9.7612,26.846,5.3051,600895381.35,,1738608300,23049305,0,66690000,38.2426,3.7375,3.3697,37.0914,
603908.SH,да╦ъ╣я,20180620,26.6668,26.6975,27.4954,26.3702,27.1578,861900,22640875,0.491,1.8412,26.2686,3.7394,611959047.75,,1770619500,23049305,0,66690000,38.9467,3.8063,3.4317,37.7743,
603908.SH,да╦ъ╣я,20180621,27.1578,27.1578,27.4442,25.8792,25.9201,582200,15209943,-1.2377,-4.5574,26.1249,2.5259,584069388.7,,1689924600,23049305,0,66690000,37.1717,3.6329,3.2753,36.0528,
603908.SH,да╦ъ╣я,20180622,25.9201,25.9099,27.0351,25.6849,26.5952,460900,11930902,0.6751,2.6046,25.8861,1.9996,599281930,,1733940000,23049305,0,66690000,38.1399,3.7275,3.3606,36.9918,
603908.SH,да╦ъ╣я,20180625,26.5952,26.5952,27.8943,26.5952,27.1988,926600,24629319,0.6035,2.2692,26.5803,4.0201,612881019.95,,1773287100,23049305,0,66690000,39.0054,3.8121,3.4369,37.8313,
603908.SH,да╦ъ╣я,20180626,27.1988,26.9942,27.8125,26.4111,27.5875,860400,22957110,0.3887,1.4291,26.6819,3.7329,621639755.85,,1798629300,23049305,0,66690000,39.5628,3.8666,3.486,38.3719,
603908.SH,да╦ъ╣я,20180627,27.5875,28.5797,28.5797,27.5772,27.6693,1120404,30669287,0.0818,0.2966,27.3734,4.8609,623483700.25,,1803964500,23049305,0,66690000,39.6801,3.878,3.4963,38.4857,
603908.SH,да╦ъ╣я,20180628,27.6693,27.6795,28.0068,27.0453,27.209,667600,17993345,-0.4603,-1.6636,26.9523,2.8964,613111513,,1773954000,23049305,0,66690000,39.02,3.8135,3.4382,37.8455,
603908.SH,да╦ъ╣я,20180629,27.209,28.0171,28.0171,26.8817,27.7511,779700,21009127,0.5421,1.9925,26.9451,3.3827,625327644.65,,1809299700,23049305,0,66690000,39.7975,3.8895,3.5067,38.5995,
603908.SH,да╦ъ╣я,20180702,27.7511,27.6181,27.7511,26.3907,26.7589,828500,21957525,-0.9922,-3.5754,26.5027,3.5945,602969818.8,,1744610400,23049305,0,66690000,38.3746,3.7504,3.3813,37.2195,
603908.SH,да╦ъ╣я,20180703,26.7589,27.0146,28.0989,26.9737,27.8329,842500,22616567,1.074,4.0138,26.8446,3.6552,627171589.05,,1814634900,23049305,0,66690000,39.9148,3.901,3.517,38.7134,
603908.SH,да╦ъ╣я,20180704,27.8329,27.6693,27.6693,26.6771,26.8612,571600,15166450,-0.9717,-3.4914,26.5333,2.4799,605274749.3,,1751279400,23049305,0,66690000,38.5213,3.7648,3.3942,37.3617,
603908.SH,да╦ъ╣я,20180705,26.8612,26.6464,27.1885,26.3395,26.3702,373700,9795439,-0.491,-1.8279,26.212,1.6213,594211082.9,,1719268200,23049305,0,66690000,37.8172,3.696,3.3322,36.6788,
603908.SH,да╦ъ╣я,20180706,26.3702,26.3702,27.1681,26.1759,26.7998,480704,12545223,0.4296,1.6292,26.0976,2.0855,603891791,,1747278000,23049305,0,66690000,38.4333,3.7562,3.3865,37.2764,
603908.SH,да╦ъ╣я,20180709,26.7998,26.8714,27.4136,26.7998,27.342,571604,15150179,0.5421,2.0229,26.5047,2.4799,616107922.65,,1782623700,23049305,0,66690000,39.2107,3.8321,3.455,38.0304,
603908.SH,да╦ъ╣я,20180710,27.342,27.2397,27.5875,26.9021,27.3317,473000,12597606,-0.0102,-0.0374,26.6334,2.0521,615877429.6,,1781956800,23049305,0,66690000,39.1961,3.8307,3.4537,38.0162,
603908.SH,да╦ъ╣я,20180711,27.3317,27.0044,27.0044,26.0838,26.452,511200,13227571,-0.8797,-3.2186,25.8755,2.2179,596055027.3,,1724603400,23049305,0,66690000,37.9345,3.7074,3.3425,36.7926,
603908.SH,да╦ъ╣я,20180712,26.452,26.4623,27.301,26.36,27.1374,655600,17324092,0.6853,2.5909,26.4248,2.8443,611498061.65,,1769285700,23049305,0,66690000,38.9173,3.8035,3.4291,37.7459,
603908.SH,да╦ъ╣я,20180713,27.1374,27.4749,27.4749,27.0351,27.2704,603099,16050311,0.133,0.49,26.6131,2.6166,614494471.3,,1777955400,23049305,0,66690000,39.108,3.8221,3.4459,37.9308,
603908.SH,да╦ъ╣я,20180716,27.2704,26.9839,27.3726,26.6873,26.9533,433400,11399027,-0.3171,-1.1628,26.3014,1.8803,607349186.75,,1757281500,23049305,0,66690000,38.6533,3.7777,3.4059,37.4898,
603908.SH,да╦ъ╣я,20180717,26.9533,26.9533,27.1374,26.6259,27.0965,395300,10372739,0.1432,0.5313,26.2402,1.715,610576089.45,,1766618100,23049305,0,66690000,38.8587,3.7977,3.424,37.689,
603908.SH,да╦ъ╣я,20180718,27.0965,27.1374,27.8841,27.0555,27.4442,899204,24167358,0.3478,1.2835,26.8764,3.9012,618412853.15,,1789292700,23049305,0,66690000,39.3574,3.8465,3.4679,38.1727,
603908.SH,да╦ъ╣я,20180719,27.4442,27.4136,27.6079,26.7282,27.0249,532200,14160983,-0.4194,-1.5281,26.6084,2.309,608962638.1,,1761949800,23049305,0,66690000,38.756,3.7877,3.4149,37.5894,
603908.SH,да╦ъ╣я,20180720,27.0249,26.8203,27.4749,26.8203,27.301,502000,13357457,0.2762,1.022,26.6085,2.1779,615185950.45,,1779956100,23049305,0,66690000,39.152,3.8264,3.4498,37.9735,
603908.SH,да╦ъ╣я,20180723,27.301,27.209,27.3113,26.8817,27.2704,619304,16390195,-0.0307,-0.1124,26.4655,2.6869,614494471.3,,1777955400,23049305,0,66690000,39.108,3.8221,3.4459,37.9308,
603908.SH,да╦ъ╣я,20180724,27.2704,27.209,27.7511,27.1169,27.6591,797800,21470805,0.3887,1.4254,26.9125,3.4613,623253207.2,,1803297600,23049305,0,66690000,39.6655,3.8766,3.4951,38.4715,
603908.SH,да╦ъ╣я,20180725,27.6591,27.6284,27.7716,27.434,27.5875,562104,15178307,-0.0716,-0.2589,27.0027,2.4387,621639755.85,,1798629300,23049305,0,66690000,39.5628,3.8666,3.486,38.3719,
603908.SH,да╦ъ╣я,20180726,27.5875,27.5158,27.7613,27.342,27.3829,465400,12517393,-0.2046,-0.7416,26.896,2.0191,617029894.85,,1785291300,23049305,0,66690000,39.2694,3.8379,3.4602,38.0874,
603908.SH,да╦ъ╣я,20180727,27.3829,27.0351,27.5158,26.8817,27.3829,492300,13077662,0,0,26.5644,2.1359,617029894.85,,1785291300,23049305,0,66690000,39.2694,3.8379,3.4602,38.0874,
603908.SH,да╦ъ╣я,20180730,27.3829,27.3624,27.3624,26.6157,26.7384,483900,12707790,-0.6444,-2.3534,26.2612,2.0994,602508832.7,,1743276600,23049305,0,66690000,38.3452,3.7476,3.3787,37.191,
603908.SH,да╦ъ╣я,20180731,26.7384,26.6566,26.9021,26.5952,26.7384,233500,6109537,0,0,26.165,1.013,602508832.7,,1743276600,23049305,0,66690000,38.3452,3.7476,3.3787,37.191,
603908.SH,да╦ъ╣я,20180801,26.7384,26.6157,26.8101,25.4803,25.6746,789600,20107986,-1.0638,-3.9786,25.466,3.4257,578537555.5,,1673919000,23049305,0,66690000,36.8196,3.5985,3.2443,35.7113,
603908.SH,да╦ъ╣я,20180802,25.6746,25.3882,25.5212,24.0892,24.8052,693404,16833269,-0.8695,-3.3865,24.2763,3.0084,558945646.25,,1617232500,23049305,0,66690000,35.5728,3.4766,3.1344,34.502,
603908.SH,да╦ъ╣я,20180803,24.8052,24.4472,24.9382,24.2426,24.263,400304,9586611,-0.5421,-2.1856,23.9483,1.7367,546729514.6,,1581886800,23049305,0,66690000,34.7953,3.4006,3.0659,33.7479,
603908.SH,да╦ъ╣я,20180806,24.263,24.3244,24.3244,23.6289,23.7925,278200,6516067,-0.4705,-1.9393,23.4222,1.207,536126834.3,,1551209400,23049305,0,66690000,34.1205,3.3347,3.0065,33.0935,
603908.SH,да╦ъ╣я,20180807,23.7925,23.7516,24.3858,23.5368,24.3551,317904,7468207,0.5626,2.3646,23.492,1.3792,548803952.05,,1587888900,23049305,0,66690000,34.9273,3.4135,3.0776,33.876,
603908.SH,да╦ъ╣я,20180808,24.3551,24.3551,24.9177,23.9153,24.0482,282200,6672666,-0.3069,-1.26,23.6452,1.2243,541889160.55,,1567881900,23049305,0,66690000,34.4872,3.3705,3.0388,33.4491,
603908.SH,да╦ъ╣я,20180809,24.0482,23.6595,24.5699,23.6595,24.4472,382700,9134476,0.3989,1.6589,23.8685,1.6604,550878389.5,,1593891000,23049305,0,66690000,35.0593,3.4264,3.0892,34.004,
603908.SH,да╦ъ╣я,20180810,24.4472,24.4472,24.6006,24.1505,24.5085,201600,4819570,0.0614,0.251,23.9066,0.8746,552261347.8,,1597892400,23049305,0,66690000,35.1474,3.435,3.0969,34.0894,
603908.SH,да╦ъ╣я,20180813,24.5085,23.9562,24.5085,23.9357,24.4676,251800,5968372,-0.0409,-0.1669,23.7028,1.0924,551339375.6,,1595224800,23049305,0,66690000,35.0887,3.4293,3.0918,34.0325,
603908.SH,да╦ъ╣я,20180814,24.4676,24.3449,24.9279,24.3244,24.8563,308700,7466927,0.3887,1.5886,24.1883,1.3393,560098111.5,,1620567000,23049305,0,66690000,35.6461,3.4838,3.1409,34.5731,
603908.SH,да╦ъ╣я,20180815,24.8563,26.2065,26.8612,25.4598,25.9406,2605900,67278618,1.0843,4.3621,25.8178,11.3058,584530374.8,,1691258400,23049305,0,66690000,37.201,3.6357,3.2779,36.0813,
603908.SH,да╦ъ╣я,20180816,25.9406,25.9406,25.9406,24.7233,24.7847,1215000,29701967,-1.1559,-4.4558,24.4461,5.2713,558484660.15,,1615898700,23049305,0,66690000,35.5434,3.4737,3.1318,34.4735,
603908.SH,да╦ъ╣я,20180817,24.7847,24.8256,25.3166,23.8334,23.8641,759500,18099131,-0.9206,-3.7144,23.8303,3.2951,537740285.65,,1555877700,23049305,0,66690000,34.2232,3.3447,3.0155,33.193,
603908.SH,да╦ъ╣я,20180820,23.8641,23.5368,23.8846,23.0969,23.7618,612299,14058214,-0.1023,-0.4286,22.9597,2.6565,535435355.15,,1549208700,23049305,0,66690000,34.0765,3.3304,3.0026,33.0508,
603908.SH,да╦ъ╣я,20180821,23.7618,23.7925,23.9664,23.4345,23.9255,417900,9701064,0.1637,0.6888,23.2138,1.8131,539123243.95,,1559879100,23049305,0,66690000,34.3112,3.3533,3.0233,33.2784,
603908.SH,да╦ъ╣я,20180822,23.9255,23.9255,23.9255,23.5368,23.5368,314300,7266738,-0.3887,-1.6246,23.1204,1.3636,530364508.05,,1534536900,23049305,0,66690000,33.7538,3.2988,2.9742,32.7378,
603908.SH,да╦ъ╣я,20180823,23.5368,23.5266,23.8027,23.4243,23.68,283500,6552274,0.1432,0.6084,23.1121,1.23,533591410.75,,1543873500,23049305,0,66690000,33.9592,3.3189,2.9922,32.937,
603908.SH,да╦ъ╣я,20180824,23.68,23.6698,23.7516,23.3322,23.4652,270100,6220955,-0.2148,-0.9071,23.032,1.1718,528751056.7,,1529868600,23049305,0,66690000,33.6511,3.2888,2.9651,32.6382,
603908.SH,да╦ъ╣я,20180827,23.4652,23.6698,24.0892,23.3527,24.0073,431100,10045835,0.5421,2.3104,23.3028,1.8703,540967188.35,,1565214300,23049305,0,66690000,34.4286,3.3648,3.0336,33.3922,
603908.SH,да╦ъ╣я,20180828,24.0073,23.9664,24.3653,23.7823,24.1096,343000,8058489,0.1023,0.4261,23.4941,1.4881,543272118.85,,1571883300,23049305,0,66690000,34.5753,3.3791,3.0465,33.5345,
603908.SH,да╦ъ╣я,20180829,24.1096,24.1403,24.2426,23.8948,24.2426,276100,6490060,0.133,0.5515,23.5062,1.1979,546268528.5,,1580553000,23049305,0,66690000,34.766,3.3978,3.0633,33.7195,
603908.SH,да╦ъ╣я,20180830,24.2426,24.1301,24.1301,23.3731,23.4345,545804,12603052,-0.8081,-3.3333,23.0908,2.368,528059577.55,,1527867900,23049305,0,66690000,34.9883,3.3887,2.9612,32.5955,
603908.SH,да╦ъ╣я,20180831,23.4345,23.414,23.6595,23.2197,23.2197,250000,5712726,-0.2148,-0.9166,22.8509,1.0846,523219223.5,,1513863000,23049305,0,66690000,34.6676,3.3576,2.9341,32.2967,
603908.SH,да╦ъ╣я,20180903,23.2197,23.2606,23.414,22.2479,22.698,372600,8264308,-0.5217,-2.2467,22.1801,1.6165,511464077.95,,1479851100,23049305,0,66690000,33.8887,3.2822,2.8682,31.5711,
603908.SH,да╦ъ╣я,20180904,22.698,22.6878,22.9128,22.4423,22.8208,291900,6487405,0.1227,0.5408,22.2248,1.2664,514229994.55,,1487853900,23049305,0,66690000,34.072,3.3,2.8837,31.7418,
603908.SH,да╦ъ╣я,20180905,22.8208,22.7901,22.8515,22.3707,22.4116,360700,7988000,-0.4092,-1.7929,22.1458,1.5649,505010272.55,,1461177900,23049305,0,66690000,33.4611,3.2408,2.832,31.1727,
603908.SH,да╦ъ╣я,20180906,22.4116,22.4014,22.5548,22.1763,22.2479,250300,5476213,-0.1637,-0.7303,21.8786,1.0859,501322383.75,,1450507500,23049305,0,66690000,33.2168,3.2171,2.8113,30.9451,
603908.SH,да╦ъ╣я,20180907,22.2479,22.3605,22.6878,22.2173,22.4218,214000,4694224,0.1739,0.7816,21.9356,0.9284,505240765.6,,1461844800,23049305,0,66690000,33.4764,3.2423,2.8333,31.187,
603908.SH,да╦ъ╣я,20180910,22.4218,22.4832,22.4832,21.716,21.7467,263300,5677073,-0.6751,-3.0109,21.5612,1.1423,490028224.3,,1417829400,23049305,0,66690000,32.4684,3.1446,2.748,30.2479,
603908.SH,да╦ъ╣я,20180911,21.7467,21.9513,22.0127,21.6751,21.849,215800,4606902,0.1023,0.4704,21.348,0.9363,492333154.8,,1424498400,23049305,0,66690000,32.6212,3.1594,2.7609,30.3902,
603908.SH,да╦ъ╣я,20180912,21.849,22.0536,22.0638,21.4808,21.9104,228200,4895422,0.0614,0.2809,21.4523,0.9901,493716113.1,,1428499800,23049305,0,66690000,32.7128,3.1683,2.7686,30.4756,
603908.SH,да╦ъ╣я,20180913,21.9104,22.0945,22.1559,21.849,22.0945,278500,5994026,0.1841,0.8403,21.5225,1.2083,497864988,,1440504000,23049305,0,66690000,32.9877,3.1949,2.7919,30.7317,
603908.SH,да╦ъ╣я,20180914,22.0945,22.0945,22.3809,22.0434,22.115,312300,6776974,0.0205,0.0926,21.7002,1.3549,498325974.1,,1441837800,23049305,0,66690000,33.0182,3.1979,2.7945,30.7601,
603908.SH,да╦ъ╣я,20180917,22.115,21.982,21.982,21.3683,21.4501,217800,4610206,-0.6649,-3.0065,21.1672,0.9449,483343925.85,,1398489300,23049305,0,66690000,32.0255,3.1017,2.7105,29.8353,
603908.SH,да╦ъ╣я,20180918,21.4501,21.3785,21.9718,21.1841,21.7979,263400,5552253,0.3478,1.6214,21.0792,1.1428,491180689.55,,1421163900,23049305,0,66690000,32.5448,3.152,2.7544,30.3191,
603908.SH,да╦ъ╣я,20180919,21.7979,21.6956,22.2173,21.6751,22.0945,307761,6626370,0.2966,1.3609,21.5309,1.3352,497864988,,1440504000,23049305,0,66690000,32.9877,3.1949,2.7919,30.7317,
603908.SH,да╦ъ╣я,20180920,22.0945,22.1763,22.1763,21.9002,21.9615,239941,5168062,-0.133,-0.6019,21.5389,1.041,494868578.35,,1431834300,23049305,0,66690000,32.7892,3.1757,2.7751,30.5467,
603908.SH,да╦ъ╣я,20180921,21.9615,22.6264,24.0278,22.5753,22.9128,1069140,23936627,0.9513,4.3316,22.3887,4.6385,516304432,,1493856000,23049305,0,66690000,34.2095,3.3133,2.8953,31.8699,
603908.SH,да╦ъ╣я,20180925,22.9128,22.5037,22.9128,22.2786,22.6571,476436,10538551,-0.2557,-1.1161,22.1196,2.067,510542105.75,,1477183500,23049305,0,66690000,33.8277,3.2763,2.863,31.5142,
603908.SH,да╦ъ╣я,20180926,22.6571,22.606,23.3731,22.4014,23.1174,609504,13728168,0.4603,2.0316,22.5235,2.6443,520914293,,1507194000,23049305,0,66690000,34.5149,3.3428,2.9212,32.1544,
603908.SH,да╦ъ╣я,20180927,23.1174,22.8412,23.4038,22.8412,22.9537,506412,11408531,-0.1637,-0.708,22.5282,2.1971,517226404.2,,1496523600,23049305,0,66690000,34.2705,3.3192,2.9005,31.9268,
603908.SH,да╦ъ╣я,20180928,22.9537,23.1481,23.1481,22.5139,22.7287,314900,6990767,-0.225,-0.9804,22.2,1.3662,512155557.1,,1481851800,23049305,0,66690000,33.9346,3.2866,2.872,31.6138,
603908.SH,да╦ъ╣я,20181008,22.7287,22.5548,22.5548,21.7774,21.8183,279700,6050601,-0.9104,-4.0054,21.6325,1.2135,491641675.65,,1422497700,23049305,0,66690000,32.5753,3.155,2.757,30.3475,
603908.SH,да╦ъ╣я,20181009,21.8183,22.0229,22.0229,21.624,21.9104,159200,3397700,0.0921,0.4219,21.3423,0.6907,493716113.1,,1428499800,23049305,0,66690000,32.7128,3.1683,2.7686,30.4756,
603908.SH,да╦ъ╣я,20181010,21.9104,21.7774,22.2479,21.7774,22.1457,164000,3540315,0.2353,1.0738,21.5873,0.7115,499017453.25,,1443838500,23049305,0,66690000,33.064,3.2023,2.7984,30.8028,
603908.SH,да╦ъ╣я,20181011,22.1457,21.5319,21.5421,20.0385,20.2635,398700,8160379,-1.8821,-8.4988,20.4675,1.7298,456606732.05,,1321128900,23049305,0,66690000,30.254,2.9302,2.5605,28.1849,
603908.SH,да╦ъ╣я,20181012,20.2635,20.4374,21.5421,19.4759,20.6931,292000,5784789,0.4296,2.1201,19.8109,1.2668,466287440.15,,1349138700,23049305,0,66690000,30.8954,2.9923,2.6148,28.7825,
603908.SH,да╦ъ╣я,20181015,20.6931,20.7954,21.0102,20.4681,20.5397,151700,3073278,-0.1534,-0.7415,20.2589,0.6582,462830044.4,,1339135200,23049305,0,66690000,30.6663,2.9701,2.5954,28.5691,
603908.SH,да╦ъ╣я,20181016,20.5397,20.5499,20.9386,20.0283,20.1203,142600,2846842,-0.4194,-2.0418,19.9638,0.6187,453379829.35,,1311792300,23049305,0,66690000,30.0402,2.9095,2.5424,27.9857,
