╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
603916.SH,ку╡╘ль,20190122,11.9026,11.933,11.9835,11.8015,11.8723,1598649,18795141,-0.0303,-0.2549,11.7569,1.2397,1513873000,,3631299400,128950000,0,309310000,15.0655,1.7838,1.5679,32.7496,
603916.SH,ку╡╘ль,20190123,11.8723,11.8116,12.0948,11.8116,12.0847,3207858,38025173,0.2124,1.7888,11.8538,2.4877,1540952500,,3696254500,128950000,0,309310000,15.335,1.8157,1.596,33.3354,
603916.SH,ку╡╘ль,20190124,12.0847,12.0139,12.0745,11.9633,12.0442,1993609,23699586,-0.0405,-0.3347,11.8878,1.546,1535794500,,3683882100,128950000,0,309310000,15.2836,1.8096,1.5907,33.2238,
603916.SH,ку╡╘ль,20190125,12.0442,11.9835,12.0644,11.8521,11.8622,2009200,23712262,-0.182,-1.5113,11.8018,1.5581,1512583500,,3628206300,128950000,0,309310000,15.0526,1.7823,1.5666,32.7217,
603916.SH,ку╡╘ль,20190128,11.8622,11.9835,12.1049,11.8015,11.8419,1648100,19458138,-0.0202,-0.1705,11.8064,1.2781,1510004500,,3622020100,128950000,0,309310000,15.027,1.7792,1.5639,32.6659,
603916.SH,ку╡╘ль,20190129,11.8419,11.7712,11.8824,11.4172,11.6599,1566609,18065732,-0.182,-1.5371,11.5317,1.2149,1486793500,,3566344300,128950000,0,309310000,14.796,1.7519,1.5399,32.1638,
603916.SH,ку╡╘ль,20190130,11.6599,11.67,11.8217,11.6195,11.67,1253687,14532024,0.0101,0.0867,11.5914,0.9722,1488083000,,3569437400,128950000,0,309310000,14.8088,1.7534,1.5412,32.1917,
603916.SH,ку╡╘ль,20190131,11.67,11.5487,11.67,11.2048,11.2756,2622899,29593104,-0.3944,-3.3795,11.2826,2.034,1437792500,,3448806500,128950000,0,309310000,14.3084,1.6942,1.4891,31.1037,
603916.SH,ку╡╘ль,20190201,11.2756,11.2959,11.5082,11.2959,11.4577,1335400,15098977,0.182,1.6143,11.3067,1.0356,1461003500,,3504482300,128950000,0,309310000,14.5393,1.7215,1.5132,31.6059,
603916.SH,ку╡╘ль,20190211,11.4577,11.5183,11.7408,11.4981,11.7004,1975600,22764931,0.2427,2.1183,11.523,1.5321,1491951500,,3578716700,128950000,0,309310000,14.8473,1.758,1.5452,32.2754,
603916.SH,ку╡╘ль,20190212,11.7004,11.7914,11.8521,11.6903,11.8217,2134099,24855295,0.1214,1.0372,11.6467,1.655,1507425500,,3615833900,128950000,0,309310000,15.0013,1.7762,1.5613,32.6101,
603916.SH,ку╡╘ль,20190213,11.8217,11.9026,11.9734,11.8419,11.933,3210300,37865664,0.1112,0.941,11.7951,2.4896,1521610000,,3649858000,128950000,0,309310000,15.1425,1.7929,1.576,32.917,
603916.SH,ку╡╘ль,20190214,11.933,11.933,12.0543,11.9026,12.0038,2647500,31339505,0.0708,0.5932,11.8374,2.0531,1530636500,,3671509700,128950000,0,309310000,15.2323,1.8036,1.5853,33.1122,
603916.SH,ку╡╘ль,20190215,12.0038,12.0038,12.0038,11.8521,11.9026,2381149,28048632,-0.1011,-0.8425,11.7795,1.8466,1517741500,,3640578700,128950000,0,309310000,15.104,1.7884,1.572,32.8333,
603916.SH,ку╡╘ль,20190218,11.9026,11.9835,12.2363,11.9633,12.206,4403225,52710386,0.3034,2.5489,11.9709,3.4147,1556426500,,3733371700,128950000,0,309310000,15.4889,1.8339,1.612,33.6701,
603916.SH,ку╡╘ль,20190219,12.206,12.2262,12.3071,12.0644,12.1959,3593615,43263895,-0.0101,-0.0829,12.0391,2.7868,1555137000,,3730278600,128950000,0,309310000,15.4761,1.8324,1.6107,33.6423,
603916.SH,ку╡╘ль,20190220,12.1959,12.1757,12.5903,12.1453,12.4487,6966676,85603294,0.2528,2.073,12.2875,5.4026,1587374500,,3807606100,128950000,0,309310000,15.7969,1.8704,1.6441,34.3396,
603916.SH,ку╡╘ль,20190221,12.4487,12.3577,12.479,12.1656,12.2161,4800425,58551637,-0.2326,-1.8684,12.1972,3.7227,1557716000,,3736464800,128950000,0,309310000,15.5018,1.8355,1.6134,33.698,
603916.SH,ку╡╘ль,20190222,12.2161,12.2566,12.3375,12.0745,12.3274,3939576,47515539,0.1112,0.9106,12.0611,3.0551,1571900500,,3770488900,128950000,0,309310000,15.6429,1.8522,1.628,34.0049,
603916.SH,ку╡╘ль,20190225,12.3274,12.3678,12.7723,12.3476,12.742,8206998,102106504,0.4146,3.3634,12.4414,6.3645,1624770000,,3897306000,128950000,0,309310000,16.1691,1.9145,1.6828,35.1486,
603916.SH,ку╡╘ль,20190226,12.742,12.7319,12.8836,12.5397,12.6409,6526763,81986775,-0.1011,-0.7937,12.5616,5.0615,1611875000,,3866375000,128950000,0,309310000,16.0408,1.8993,1.6695,34.8697,
603916.SH,ку╡╘ль,20190227,12.6409,12.6611,12.742,12.4588,12.5498,4091033,51016153,-0.091,-0.72,12.4702,3.1726,1600269500,,3838537100,128950000,0,309310000,15.9253,1.8856,1.6574,34.6186,
603916.SH,ку╡╘ль,20190228,12.5498,12.5498,12.6914,12.5094,12.5802,2556366,31812600,0.0303,0.2417,12.4445,1.9824,1604138000,,3847816400,128950000,0,309310000,15.9638,1.8902,1.6614,34.7023,
603916.SH,ку╡╘ль,20190301,12.5802,12.5599,12.833,12.5296,12.6712,3285849,41199392,0.091,0.7235,12.5384,2.5482,1615743500,,3875654300,128950000,0,309310000,16.0793,1.9038,1.6735,34.9534,
603916.SH,ку╡╘ль,20190304,12.6712,12.7319,13.0049,12.651,12.7116,5959832,75326024,0.0405,0.3192,12.639,4.6218,1620901500,,3888026700,128950000,0,309310000,16.1306,1.9099,1.6788,35.0649,
603916.SH,ку╡╘ль,20190305,12.7116,12.9847,13.4802,12.9341,13.4195,10388783,136413030,0.7079,5.5688,13.1308,8.0564,1711166500,,4104543700,128950000,0,309310000,15.2353,2.0163,1.7723,37.0176,
603916.SH,ку╡╘ль,20190306,13.4195,13.4499,13.5004,13.106,13.4195,8037361,105560788,0,0,13.1338,6.2329,1711166500,,4104543700,128950000,0,309310000,15.2353,2.0163,1.7723,37.0176,
603916.SH,ку╡╘ль,20190307,13.4195,13.3386,13.642,13.1465,13.5004,8097232,107101930,0.0809,0.6029,13.227,6.2794,1721482500,,4129288500,128950000,0,309310000,15.3272,2.0284,1.783,37.2408,
603916.SH,ку╡╘ль,20190308,13.5004,13.2577,13.3487,12.7824,12.7925,7217261,93619057,-0.7079,-5.2434,12.9715,5.5969,1631217500,,3912771500,128950000,0,309310000,14.5235,1.9221,1.6895,35.2881,
603916.SH,ку╡╘ль,20190311,12.7925,12.8431,13.2173,12.8431,13.197,3963678,51209896,0.4045,3.1621,12.9198,3.0738,1682797500,,4036495500,128950000,0,309310000,14.9827,1.9829,1.7429,36.4039,
603916.SH,ку╡╘ль,20190312,13.197,13.2678,13.3892,13.0757,13.3083,6330549,83233027,0.1112,0.8429,13.1478,4.9093,1696982000,,4070519600,128950000,0,309310000,15.109,1.9996,1.7576,36.7108,
603916.SH,ку╡╘ль,20190313,13.3083,13.3083,13.4499,13.1263,13.197,5473261,72041231,-0.1112,-0.8359,13.1624,4.2445,1682797500,,4036495500,128950000,0,309310000,14.9827,1.9829,1.7429,36.4039,
603916.SH,ку╡╘ль,20190314,13.197,13.197,13.3083,12.8633,12.9746,3958178,51007182,-0.2225,-1.6858,12.8865,3.0695,1654428500,,3985511200,128950000,0,310640000,14.7301,1.9494,1.7209,35.9441,
603916.SH,ку╡╘ль,20190315,12.9746,12.9847,13.2072,12.9847,13.1364,2744100,35604901,0.1618,1.2471,12.9751,2.128,1675060500,,4035213600,128950000,0,310640000,14.9138,1.9737,1.7424,36.3924,
603916.SH,ку╡╘ль,20190318,13.1364,13.1364,13.4802,13.0757,13.4701,4897211,64623239,0.3337,2.5404,13.1959,3.7978,1717614000,,4137724800,128950000,0,310640000,15.2927,2.0239,1.7866,37.3169,
603916.SH,ку╡╘ль,20190319,13.4701,13.5308,14.1173,13.3993,14.0263,11378542,155545208,0.5562,4.1291,13.67,8.824,1788536500,,4308576800,128950000,0,310640000,15.9926,2.1165,1.8604,38.8577,
603916.SH,ку╡╘ль,20190320,14.0263,14.0769,14.2387,13.6926,14.1476,8701232,120183874,0.1214,0.8652,13.8123,6.7478,1804010500,,4345853600,128950000,0,310640000,16.131,2.1348,1.8765,39.1939,
603916.SH,ку╡╘ль,20190321,14.1476,14.0566,14.3297,13.9656,14.0263,6409570,89555934,-0.1214,-0.8578,13.9722,4.9706,1788536500,,4308576800,128950000,0,310640000,15.9926,2.1165,1.8604,38.8577,
603916.SH,ку╡╘ль,20190322,14.0263,14.0465,14.4005,13.9454,14.2488,6001400,84455508,0.2225,1.5862,14.0726,4.6541,1816905500,,4376917600,128950000,0,310640000,16.2463,2.1501,1.8899,39.4741,
603916.SH,ку╡╘ль,20190325,14.2488,14.0162,14.5218,13.8038,14.0263,7045466,98885536,-0.2225,-1.5614,14.0353,5.4637,1788536500,,4308576800,128950000,0,310640000,15.9926,2.1165,1.8604,38.8577,
603916.SH,ку╡╘ль,20190326,14.0263,14.1578,14.3398,13.9049,13.9555,4380714,61055590,-0.0708,-0.5047,13.9374,3.3972,1779510000,,4286832000,128950000,0,310640000,15.9119,2.1058,1.851,38.6616,
603916.SH,ку╡╘ль,20190327,13.9555,14.087,14.451,13.915,14.4005,6565736,92284459,0.445,3.1884,14.0555,5.0917,1836248000,,4423513600,128950000,0,310640000,16.4193,2.173,1.91,39.8943,
603916.SH,ку╡╘ль,20190328,14.4005,13.9555,14.1173,13.5813,13.7937,8600598,117817195,-0.6068,-4.2135,13.6987,6.6697,1758878000,,4237129600,128950000,0,310640000,15.7869,2.0321,1.8295,38.2134,
603916.SH,ку╡╘ль,20190329,13.7937,13.7431,13.9757,13.551,13.9049,5066100,69271405,0.1112,0.8065,13.6735,3.9287,1773062500,,4271300000,128950000,0,310640000,15.9142,2.0485,1.8443,38.5216,
603916.SH,ку╡╘ль,20190401,13.9049,14.0061,15.0679,14.0061,14.896,16436967,237243049,0.991,7.1273,14.4335,12.7468,1899433500,,4575727200,128950000,0,310640000,17.0485,2.1945,1.9757,41.2671,
603916.SH,ку╡╘ль,20190402,14.896,15.26,16.0589,15.1589,15.7151,15692054,241420712,0.8191,5.499,15.3849,12.1691,2003883000,,4827345600,128950000,0,310640000,17.9859,2.3152,2.0844,43.5364,
603916.SH,ку╡╘ль,20190403,15.7151,15.5735,16.1297,15.4825,15.8162,7750259,121047967,0.1011,0.6435,15.6186,6.0103,2016778000,,4858409600,128950000,0,310640000,18.1017,2.3301,2.0978,43.8165,
603916.SH,ку╡╘ль,20190404,15.8162,16.1297,16.1702,15.5634,15.5938,5302970,82590013,-0.2225,-1.4066,15.5743,4.1124,1988409000,,4790068800,128950000,0,310640000,17.8471,2.2973,2.0683,43.2002,
603916.SH,ку╡╘ль,20190408,15.5938,15.8567,16.0286,14.9465,15.3814,7315990,111863197,-0.2124,-1.3619,15.2902,5.6735,1961329500,,4724834400,128950000,0,310640000,17.604,2.266,2.0401,42.6118,
603916.SH,ку╡╘ль,20190409,15.3814,15.4218,15.4724,14.9668,15.1083,4414036,65905035,-0.273,-1.7751,14.9308,3.4231,1926513000,,4640961600,128950000,0,310640000,17.2915,2.2258,2.0039,41.8554,
603916.SH,ку╡╘ль,20190410,15.1083,14.987,15.2196,14.9364,15.1589,3229366,48139954,0.0506,0.3347,14.9069,2.5044,1932960500,,4656493600,128950000,0,310640000,17.3494,2.2333,2.0106,41.9955,
603916.SH,ку╡╘ль,20190411,15.1589,15.1488,15.2701,14.7241,14.7241,4019066,59422739,-0.4348,-2.8686,14.7852,3.1168,1877512000,,4522918400,128950000,0,310640000,16.8517,2.1692,1.9529,40.7908,
603916.SH,ку╡╘ль,20190412,14.7241,14.7139,14.8656,14.5926,14.7342,2153849,31310023,0.0101,0.0687,14.5368,1.6703,1878801500,,4526024800,128950000,0,310640000,16.8633,2.1707,1.9543,40.8188,
603916.SH,ку╡╘ль,20190415,14.7342,15.0679,15.0679,14.6533,14.6634,2609905,38412319,-0.0708,-0.4804,14.7179,2.024,1869775000,,4504280000,128950000,0,310640000,16.7823,2.1603,1.9449,40.6227,
603916.SH,ку╡╘ль,20190416,14.6634,14.6634,14.7949,14.178,14.7645,3117490,44750997,0.1011,0.6897,14.3548,2.4176,1882670000,,4535344000,128950000,0,310640000,16.898,2.1752,1.9583,40.9029,
603916.SH,ку╡╘ль,20190417,14.7645,14.7746,15.169,14.7746,15.0376,3460578,51344003,0.273,1.8493,14.8368,2.6837,1917486500,,4619216800,128950000,0,310640000,17.2105,2.2154,1.9945,41.6593,
603916.SH,ку╡╘ль,20190418,15.0376,14.9567,15.7556,14.8353,15.6241,6947937,106137714,0.5865,3.9005,15.2761,5.3881,1992277500,,4799388000,128950000,0,310640000,17.8818,2.3018,2.0723,43.2842,
603916.SH,ку╡╘ль,20190419,15.6241,15.6544,15.7758,15.078,15.3207,3912117,59094218,-0.3034,-1.9417,15.1054,3.0338,1953592500,,4706196000,128950000,0,310640000,17.5346,2.2571,2.0321,42.4438,
603916.SH,ку╡╘ль,20190422,15.3207,15.2904,15.4623,15.0376,15.1488,2143770,32245803,-0.1719,-1.1221,15.0416,1.6625,1931671000,,4653387200,128950000,0,310640000,17.3378,2.2318,2.0093,41.9675,
603916.SH,ку╡╘ль,20190423,15.1488,15.169,15.169,14.6533,14.6533,2664800,39079010,-0.4955,-3.271,14.6649,2.0665,1868485500,,4501173600,128950000,0,310640000,15.6636,2.1096,1.9435,40.5947,
603916.SH,ку╡╘ль,20190424,14.6533,14.6533,14.9061,14.6027,14.8758,1707834,24867174,0.2225,1.5183,14.5607,1.3244,1896854500,,4569514400,128950000,0,310640000,15.9014,2.1417,1.9731,41.2111,
603916.SH,ку╡╘ль,20190425,14.8758,14.8859,14.9668,14.1375,14.1476,2752478,39420257,-0.7281,-4.8946,14.3217,2.1345,1804010500,,4345853600,128950000,0,310640000,15.1231,2.0368,1.8765,39.1939,
603916.SH,ку╡╘ль,20190426,14.1476,14.0465,14.1982,13.733,13.7836,2753049,37723132,-0.3641,-2.5733,13.7023,2.135,1757588500,,4234023200,128950000,0,310640000,14.734,1.9844,1.8282,38.1854,
603916.SH,ку╡╘ль,20190429,13.7836,13.7431,13.8847,13.0251,13.0454,4030389,53112433,-0.7382,-5.3558,13.178,3.1255,1663455000,,4007256000,128950000,0,310640000,13.9448,1.8781,1.7303,36.1402,
603916.SH,ку╡╘ль,20190430,13.0454,13.0454,13.2982,13.0454,13.1667,1955035,25474178,0.1214,0.9302,13.03,1.5161,1678929000,,4044532800,128950000,0,310640000,14.0745,1.8956,1.7464,36.4764,
603916.SH,ку╡╘ль,20190506,13.1667,12.651,12.9341,12.4588,12.5802,3063172,38453748,-0.5865,-4.4547,12.5536,2.3755,1604138000,,3864361600,128950000,0,310640000,13.4476,1.8112,1.6686,34.8515,
603916.SH,ку╡╘ль,20190507,12.5802,12.6206,12.8027,12.4588,12.8027,2268178,28366493,0.2225,1.7685,12.5063,1.759,1632507000,,3932702400,128950000,0,310640000,13.6854,1.8432,1.6981,35.4678,
603916.SH,ку╡╘ль,20190508,12.8027,12.5397,13.0251,12.4386,12.9341,1958313,24814753,0.1315,1.0269,12.6715,1.5187,1649270500,,3973085600,128950000,0,310640000,13.8259,1.8621,1.7155,35.8321,
603916.SH,ку╡╘ль,20190509,12.9341,12.8128,13.015,12.7218,12.8532,1581649,20144671,-0.0809,-0.6255,12.7365,1.2266,1638954500,,3948234400,128950000,0,310640000,13.7394,1.8505,1.7048,35.6079,
603916.SH,ку╡╘ль,20190510,12.8532,13.0049,13.2678,12.6105,13.2173,2482133,32131750,0.3641,2.8324,12.9452,1.9249,1685376500,,4060064800,128950000,0,310640000,14.1286,1.9029,1.7531,36.6165,
603916.SH,ку╡╘ль,20190513,13.2173,13.1566,13.5105,12.9948,13.2375,1995800,26185975,0.0202,0.153,13.1205,1.5477,1687955500,,4066277600,128950000,0,310640000,14.1502,1.9058,1.7558,36.6725,
603916.SH,ку╡╘ль,20190514,13.2375,13.1465,13.2476,12.8734,13.106,1515700,19680432,-0.1315,-0.9931,12.9844,1.1754,1671192000,,4025894400,128950000,0,310640000,14.0097,1.8869,1.7383,36.3083,
603916.SH,ку╡╘ль,20190515,13.106,13.2812,13.2812,12.9927,13.1679,1980587,25248244,0.0618,0.4717,12.7479,1.5359,1647981000,,3969979200,128950000,0,310640000,13.8151,1.8607,1.7142,35.804,
603916.SH,ку╡╘ль,20190516,13.1679,13.1679,13.2915,13.1266,13.1369,2008837,25721080,-0.0309,-0.2347,12.804,1.5578,1644112500,,3960660000,128950000,0,310640000,13.7827,1.8563,1.7102,35.72,
603916.SH,ку╡╘ль,20190517,13.1369,13.1885,13.24,12.4878,12.529,2005261,24981604,-0.6079,-4.6275,12.458,1.5551,1568032000,,3777382400,128950000,0,310640000,13.1449,1.7704,1.631,34.0671,
603916.SH,ку╡╘ль,20190520,12.529,12.56,12.8691,12.4878,12.766,1438086,17720003,0.237,1.8914,12.3219,1.1152,1597690500,,3848829600,128950000,0,310640000,13.3935,1.8039,1.6619,34.7114,
603916.SH,ку╡╘ль,20190521,12.766,12.766,12.9103,12.6836,12.8381,1257600,15650091,0.0721,0.565,12.4444,0.9753,1606717000,,3870574400,128950000,0,310640000,13.4692,1.8141,1.6713,34.9075,
603916.SH,ку╡╘ль,20190522,12.8381,12.8485,12.8794,12.7145,12.7454,1033600,12812547,-0.0927,-0.7223,12.396,0.8016,1595111500,,3842616800,128950000,0,310640000,13.3719,1.801,1.6592,34.6554,
603916.SH,ку╡╘ль,20190523,12.7454,12.6836,12.7454,12.4569,12.4569,1524347,18660663,-0.2885,-2.2635,12.2417,1.1821,1559005500,,3755637600,128950000,0,310640000,13.0692,1.7602,1.6216,33.871,
603916.SH,ку╡╘ль,20190524,12.4569,12.4569,13.0751,12.4466,12.8381,2038950,25288427,0.3812,3.0604,12.4027,1.5812,1606717000,,3870574400,128950000,0,310640000,13.4692,1.8141,1.6713,34.9075,
603916.SH,ку╡╘ль,20190527,12.8381,12.8588,13.0339,12.6115,13.0236,2296576,28675168,0.1855,1.4446,12.4861,1.781,1629928000,,3926489600,128950000,0,310640000,13.6638,1.8403,1.6954,35.4118,
603916.SH,ку╡╘ль,20190528,13.0236,13.0133,13.1369,12.7969,12.8485,1544062,19478545,-0.1752,-1.3449,12.6151,1.1974,1608006500,,3873680800,128950000,0,310640000,13.48,1.8155,1.6726,34.9356,
603916.SH,ку╡╘ль,20190529,12.8485,13.003,13.0751,12.8691,12.9824,1102762,13915559,0.1339,1.0425,12.6188,0.8552,1624770000,,3914064000,128950000,0,310640000,13.6205,1.8345,1.69,35.2998,
603916.SH,ку╡╘ль,20190530,12.9824,12.8381,13.0339,12.7351,12.9206,1077900,13428525,-0.0618,-0.4762,12.458,0.8359,1617033000,,3895425600,128950000,0,310640000,13.5557,1.8257,1.682,35.1317,
603916.SH,ку╡╘ль,20190531,12.9206,12.8175,13.2194,12.8175,13.1885,1765000,22488677,0.2679,2.0734,12.7415,1.3687,1650560000,,3976192000,128950000,0,310640000,13.8367,1.8636,1.7169,35.8601,
603916.SH,ку╡╘ль,20190603,13.1885,13.3224,13.3224,12.7145,12.8588,1477900,18561327,-0.3297,-2.5,12.5593,1.1461,1609296000,,3876787200,128950000,0,310640000,13.4908,1.817,1.6739,34.9636,
603916.SH,ку╡╘ль,20190604,12.8588,12.9309,12.9412,12.4981,12.5909,1286749,15876799,-0.2679,-2.0833,12.3387,0.9979,1575769000,,3796020800,128950000,0,310640000,13.2098,1.7791,1.6391,34.2352,
603916.SH,ку╡╘ль,20190605,12.5909,12.663,12.8278,12.6012,12.6321,725700,8951848,0.0412,0.3273,12.3355,0.5628,1580927000,,3808446400,128950000,0,310640000,13.253,1.785,1.6444,34.3472,
603916.SH,ку╡╘ль,20190606,12.6321,12.6836,12.7351,12.3024,12.3127,1393010,16869199,-0.3194,-2.5285,12.1099,1.0803,1540952500,,3712148000,128950000,0,310640000,12.9179,1.7398,1.6029,33.4787,
603916.SH,ку╡╘ль,20190610,12.3127,12.3436,12.5084,12.3024,12.426,891900,10735022,0.1133,0.9205,12.0361,0.6917,1555137000,,3746318400,128950000,0,310640000,13.0368,1.7558,1.6176,33.7869,
603916.SH,ку╡╘ль,20190611,12.426,12.4569,13.2606,12.426,13.0751,3458600,43477013,0.6491,5.2239,12.5707,2.6821,1636375500,,3942021600,128950000,0,310640000,13.7178,1.8476,1.7021,35.5519,
603916.SH,ку╡╘ль,20190612,13.0751,13.0442,13.4667,13.0442,13.1576,2732223,35150683,0.0824,0.6304,12.8652,2.1188,1646691500,,3966872800,128950000,0,310640000,13.8043,1.8592,1.7128,35.776,
603916.SH,ку╡╘ль,20190613,13.1576,13.1576,13.3018,13.0133,13.24,1614859,20681713,0.0824,0.6265,12.8071,1.2523,1657007500,,3991724000,128950000,0,310640000,13.8908,1.8709,1.7236,36.0001,
603916.SH,ку╡╘ль,20190614,13.24,13.1473,13.3533,12.9,12.9309,1248195,15894778,-0.3091,-2.3346,12.7342,0.968,1618322500,,3898532000,128950000,0,310640000,13.5665,1.8272,1.6833,35.1597,
603916.SH,ку╡╘ль,20190617,12.9309,13.0545,13.0957,12.9412,12.9721,816324,10307258,0.0412,0.3187,12.6264,0.6331,1623480500,,3910957600,128950000,0,310640000,13.6097,1.833,1.6887,35.2717,
603916.SH,ку╡╘ль,20190618,12.9721,13.0339,13.1679,12.9206,13.106,979481,12425191,0.1339,1.0326,12.6855,0.7596,1640244000,,3951340800,128950000,0,310640000,13.7502,1.8519,1.7061,35.6359,
603916.SH,ку╡╘ль,20190619,13.106,13.2709,13.3945,13.0957,13.1369,1488600,19110347,0.0309,0.2358,12.8378,1.1544,1644112500,,3960660000,128950000,0,310640000,13.7827,1.8563,1.7102,35.72,
603916.SH,ку╡╘ль,20190620,13.1369,13.1369,13.3739,13.0545,13.2812,1835784,23613104,0.1442,1.098,12.8627,1.4236,1662165500,,4004149600,128950000,0,310640000,13.934,1.8767,1.7289,36.1122,
603916.SH,ку╡╘ль,20190621,13.2812,13.3224,13.5697,13.2709,13.5388,2620360,34241791,0.2576,1.9395,13.0676,2.0321,1694403000,,4081809600,128950000,0,310640000,14.2043,1.9131,1.7625,36.8126,
603916.SH,ку╡╘ль,20190624,13.5388,13.477,13.58,13.4048,13.4358,1070278,13968552,-0.103,-0.761,13.0513,0.83,1681508000,,4050745600,128950000,0,310640000,14.0962,1.8985,1.7491,36.5324,
603916.SH,ку╡╘ль,20190625,13.4358,13.4667,13.4976,13.1163,13.3636,1493070,19312342,-0.0721,-0.5368,12.9347,1.1579,1672481500,,4029000800,128950000,0,310640000,14.0205,1.8883,1.7397,36.3363,
603916.SH,ку╡╘ль,20190626,13.3636,13.2503,13.4254,13.1679,13.2812,854070,11039412,-0.0824,-0.6168,12.9257,0.6623,1662165500,,4004149600,128950000,0,310640000,13.934,1.8767,1.7289,36.1122,
603916.SH,ку╡╘ль,20190627,13.2812,13.3842,13.6006,13.3327,13.5903,2354578,30968233,0.3091,2.3274,13.1523,1.826,1700850500,,4097341600,128950000,0,310640000,14.2583,1.9204,1.7692,36.9527,
603916.SH,ку╡╘ль,20190628,13.5903,13.683,13.683,13.2812,13.2915,1465762,19051985,-0.2988,-2.1986,12.998,1.1367,1663455000,,4007256000,128950000,0,310640000,13.9448,1.8781,1.7303,36.1402,
603916.SH,ку╡╘ль,20190701,13.2915,13.5079,13.6006,13.4358,13.5903,1565700,20556006,0.2988,2.2481,13.129,1.2142,1700850500,,4097341600,128950000,0,310640000,14.2583,1.9204,1.7692,36.9527,
603916.SH,ку╡╘ль,20190702,13.5903,13.5903,13.8891,13.5388,13.7655,2418542,32329210,0.1752,1.2889,13.3672,1.8756,1722772000,,4150150400,128950000,0,310640000,14.4421,1.9451,1.792,37.4289,
603916.SH,ку╡╘ль,20190703,13.7655,13.7964,13.7964,13.6006,13.683,1119900,14847187,-0.0824,-0.5988,13.2576,0.8685,1712456000,,4125299200,128950000,0,310640000,14.3556,1.9335,1.7813,37.2048,
603916.SH,ку╡╘ль,20190704,13.683,13.6624,13.7552,13.5594,13.683,951708,12617191,0,0,13.2574,0.738,1712456000,,4125299200,128950000,0,310640000,14.3556,1.9335,1.7813,37.2048,
603916.SH,ку╡╘ль,20190705,13.683,13.7449,13.7449,13.4976,13.5388,880357,11593477,-0.1442,-1.0542,13.1691,0.6827,1694403000,,4081809600,128950000,0,310640000,14.2043,1.9131,1.7625,36.8126,
603916.SH,ку╡╘ль,20190708,13.5388,13.5491,13.58,12.9412,13.0545,1454549,18581842,-0.4843,-3.5769,12.775,1.128,1633796500,,3935808800,128950000,0,310640000,13.6962,1.8447,1.6994,35.4959,
603916.SH,ку╡╘ль,20190709,13.0545,12.9515,13.1473,12.9412,13.0133,855738,10830162,-0.0412,-0.3157,12.6559,0.6636,1628638500,,3923383200,128950000,0,310640000,13.653,1.8388,1.6941,35.3838,
603916.SH,ку╡╘ль,20190710,13.0133,13.0648,13.2709,13.0236,13.0854,888304,11345347,0.0721,0.5542,12.7719,0.6889,1637665000,,3945128000,128950000,0,310640000,13.7286,1.849,1.7035,35.5799,
603916.SH,ку╡╘ль,20190711,13.0854,13.2606,13.2812,12.9721,13.0339,933570,11881716,-0.0515,-0.3937,12.7272,0.724,1631217500,,3929596000,128950000,0,310640000,13.6746,1.8417,1.6967,35.4398,
603916.SH,ку╡╘ль,20190712,13.0339,13.1576,13.4976,12.9824,13.4461,2021034,26161668,0.4121,3.1621,12.9447,1.5673,1682797500,,4053852000,128950000,0,310640000,14.107,1.9,1.7504,36.5605,
603916.SH,ку╡╘ль,20190715,13.4461,13.343,13.4564,13.003,13.4151,1624514,20921435,-0.0309,-0.2299,12.8786,1.2598,1678929000,,4044532800,128950000,0,310640000,14.0745,1.8956,1.7464,36.4764,
603916.SH,ку╡╘ль,20190716,13.4151,13.4151,13.58,13.3121,13.5182,1707149,22296891,0.103,0.768,13.0609,1.3239,1691824000,,4075596800,128950000,0,310640000,14.1826,1.9102,1.7598,36.7566,
603916.SH,ку╡╘ль,20190717,13.5182,13.4358,13.4976,13.3327,13.3533,1375512,17869574,-0.1649,-1.2195,12.9912,1.0667,1671192000,,4025894400,128950000,0,310640000,14.0097,1.8869,1.7383,36.3083,
603916.SH,ку╡╘ль,20190718,13.3533,13.3533,13.3533,13.003,13.003,1836100,23378142,-0.3503,-2.6235,12.7325,1.4239,1627349000,,3919898200,128950000,0,310610000,13.6408,1.8372,1.6926,35.3524,
603916.SH,ку╡╘ль,20190719,13.003,13.0236,13.2091,13.0133,13.0133,896864,11393864,0.0103,0.0792,12.7041,0.6955,1628638500,,3923004300,128950000,0,310610000,13.6516,1.8387,1.6939,35.3804,
603916.SH,ку╡╘ль,20190722,13.0133,13.0133,13.0957,12.5703,12.6012,1658520,20502509,-0.4121,-3.1671,12.3619,1.2862,1577058500,,3798760300,128950000,0,310610000,13.2193,1.7804,1.6403,34.2599,
