╢ЗбК,╪РЁф,хуфз,г╟йуел╪ш(т╙),©╙ел╪ш(т╙),вН╦ъ╪ш(т╙),вН╣м╪ш(т╙),йуел╪ш(т╙),Ёи╫╩а©(╧и),Ёи╫╩╫П╤Н(т╙),уг╣Ь(т╙),уг╣Ь╥Ы(%),╬Ы╪ш(т╙),╩╩йжбй(%),A╧иаВм╗йпж╣(т╙),B╧иаВм╗йпж╣(т╙),вэйпж╣(т╙),A╧иаВм╗╧и╠╬(╧и),B╧иаВм╗╧и╠╬(╧и),вэ╧и╠╬(╧и),йпс╞бй,йп╬╩бй,йпоЗбй,йпожбй,
300459.SZ,люд╥ц╗,20160720,86.7136,86.7388,91.7671,85.7331,90.4597,16483176,584974563.5,3.7461,4.3201,35.4892,12.713,4665031875,,18964588496.98,129656250,0,527086951,311.3106,29.3627,37.4467,798.648,
300459.SZ,люд╥ц╗,20160721,90.4597,89.6552,90.51,87.3673,88.197,11459082,403984594.8,-2.2628,-2.5014,35.2545,8.838,4548341250,,18490210241.08,129656250,0,527086951,303.5235,28.6282,36.51,778.6707,
300459.SZ,люд╥ц╗,20160722,88.197,87.5433,88.9261,82.4898,82.7412,11697582,395399792.8,-5.4557,-6.1859,33.8018,9.022,4266987187.5,,17346431557.41,129656250,0,527086951,284.748,26.8573,34.2515,730.5032,
300459.SZ,люд╥ц╗,20160725,82.7412,82.2133,85.8337,80.9813,85.3308,8668909,289450918.3,2.5896,3.1297,33.3895,6.6861,4400533125,,17889331116.94,129656250,0,527086951,293.6599,27.6979,35.3235,753.3661,
300459.SZ,люд╥ц╗,20160726,85.3308,85.356,85.356,83.2189,83.8726,6259229,209468776.1,-1.4582,-1.7089,33.4656,4.8276,4325332500,,17583620685.36,129656250,0,527086951,288.6415,27.2245,34.7199,740.4919,
300459.SZ,люд╥ц╗,20160727,83.8726,83.5206,85.1046,75.4753,75.4753,10909889,342421338.4,-8.3973,-10.012,31.3863,8.4145,3892280625,,15823150269.02,129656250,0,527086951,259.7427,24.4988,31.2437,666.3539,
300459.SZ,люд╥ц╗,20160728,75.4753,75.425,75.4753,71.6538,73.64,6692464,195228145.2,-1.8353,-2.4317,29.1713,5.1617,3797631562.5,,15438376794.79,129656250,0,527086951,253.4265,23.9031,30.484,650.1501,
300459.SZ,люд╥ц╗,20160729,73.64,73.64,74.1679,71.9303,72.2069,3476064,100522654.5,-1.4331,-1.9461,28.9185,2.681,3723727500,,15137937232.72,129656250,0,527086951,248.4947,23.4379,29.8907,637.4978,
300459.SZ,люд╥ц╗,20160801,72.2069,71.6538,73.7908,69.1396,73.288,5362569,151765666.1,1.0811,1.4972,28.3009,4.136,3779479687.5,,15364584621.65,129656250,0,527086951,252.2152,23.7888,30.3383,647.0425,
300459.SZ,люд╥ц╗,20160802,73.288,73.288,74.3691,72.6091,73.3383,3356470,98236671.6,0.0503,0.0686,29.2679,2.5887,3782072812.5,,15375126360.67,129656250,0,527086951,252.3883,23.8052,30.3591,647.4865,
300459.SZ,люд╥ц╗,20160803,73.3383,73.1874,77.4363,72.9863,75.249,6330694,190183220.1,1.9108,2.6054,30.0414,4.8827,3880611562.5,,15775712443.43,129656250,0,527086951,258.964,24.4254,31.1501,664.3562,
300459.SZ,люд╥ц╗,20160804,75.249,75.3999,82.7664,74.7965,82.7664,6987718,220999521.2,7.5174,9.99,31.6269,5.3894,4268283750,,17351702426.92,129656250,0,527086951,284.8345,26.8655,34.2619,730.7252,
300459.SZ,люд╥ц╗,20160805,82.7664,87.9958,90.0072,85.0291,87.4176,25246055,872976091.1,4.6512,5.6197,34.5787,19.4715,4508147812.5,,18326813286.27,129656250,0,527086951,300.8413,28.3752,36.1874,771.7897,
300459.SZ,люд╥ц╗,20160808,87.4176,85.5822,86.8645,82.9675,86.2359,15651455,529725615,-1.1817,-1.3517,33.8451,12.0715,4447209375,,18079082419.3,129656250,0,527086951,296.7747,27.9917,35.6982,761.3571,
300459.SZ,люд╥ц╗,20160809,86.2359,86.2359,93.0242,84.7274,89.982,23808273,848112390.9,3.7461,4.344,35.6226,18.3626,4640397187.5,,18864441976.29,129656250,0,527086951,309.6667,29.2076,37.2489,794.4306,
300459.SZ,люд╥ц╗,20160810,89.982,88.4484,91.5157,87.493,88.2473,17171629,608318372.5,-1.7348,-1.9279,35.4258,13.244,4550934375,,18500751980.1,129656250,0,527086951,303.6965,28.6445,36.5308,779.1147,
300459.SZ,люд╥ц╗,20160811,88.2473,92.0185,95.0355,88.549,88.549,22043335,803165747.4,0.3017,0.3419,36.4358,17.0014,4566493125,,18564002414.22,129656250,0,527086951,200.9353,3.879,36.6557,781.7783,
300459.SZ,люд╥ц╗,20160812,88.549,86.6633,90.0072,84.5263,89.2529,16735159,578295392,0.704,0.795,34.5557,12.9073,4602796875,,18711586760.5,129656250,0,527086951,202.5327,3.9098,36.9471,787.9935,
300459.SZ,люд╥ц╗,20160815,89.2529,89.1775,98.1782,88.7501,98.1782,21692255,809811004.1,8.9253,10,37.3318,16.7306,5063076562.5,,20582745436.55,129656250,0,527086951,222.786,4.3008,40.6418,866.7928,
300459.SZ,люд╥ц╗,20160816,98.1782,102.7791,108.0086,98.9325,105.0419,40338035,1654672138.6,6.8637,6.991,41.0201,31.1115,5417038125,,22021692812.78,129656250,0,527086951,238.3611,4.6015,43.4831,927.3906,
300459.SZ,люд╥ц╗,20160817,105.0419,102.5277,115.5511,102.1255,111.0759,39566854,1752419877.9,6.034,5.7444,44.2901,30.5167,5728213125,,23286701495.18,129656250,0,527086951,252.0534,4.8658,45.9809,980.6635,
300459.SZ,люд╥ц╗,20160818,111.0759,109.3663,122.1885,108.612,122.1885,42766677,1947035916.1,11.1126,10.0045,45.5269,32.9847,6301293750,,25616425818.6,129656250,0,527086951,277.2702,5.3526,50.5811,1078.7742,
300459.SZ,люд╥ц╗,20160819,122.1885,120.3783,133.0749,119.6995,126.4375,37330411,1873159156.8,4.2489,3.4774,50.1778,28.7918,6520412812.5,,26507202765.79,129656250,0,527086951,286.9119,5.5387,52.34,1116.2871,
300459.SZ,люд╥ц╗,20160822,126.4375,125.7083,130.5858,118.191,121.7611,32011465,1583859348.9,-4.6764,-3.6985,49.4779,24.6895,6279252187.5,,25526821036.93,129656250,0,527086951,276.3003,5.3339,50.4042,1075.0007,
300459.SZ,люд╥ц╗,20160823,121.7611,120.5543,125.4066,118.367,123.1942,25673772,1245256107.9,1.4331,1.177,48.503,19.8014,6353156250,,25827260599,129656250,0,527086951,279.5522,5.3966,50.9974,1087.653,
300459.SZ,люд╥ц╗,20160824,123.1942,122.9428,135.0108,122.4148,130.9881,30345129,1572250823.9,7.7939,6.3265,51.8123,23.4043,6755090625,,27461230147.1,129656250,0,527086951,297.2382,5.7381,54.2238,1156.4636,
300459.SZ,люд╥ц╗,20160825,130.9881,128.6751,144.0869,128.6751,144.0869,29879427,1628480071.3,13.0988,10,54.5017,23.0451,7430599687.5,,30207353161.81,129656250,0,527086951,326.962,6.3119,59.6462,1272.11,
300459.SZ,люд╥ц╗,20160826,144.0869,145.5451,146.6514,129.6807,130.3093,34134355,1848203109.7,-13.7776,-9.562,54.145,26.3268,6720083437.5,,27318916670.33,129656250,0,527086951,295.6978,5.7083,53.9428,1150.4705,
300459.SZ,люд╥ц╗,20160829,130.3093,129.4796,134.6336,122.1885,126.714,25445236,1294474427.8,-3.5953,-2.759,50.873,19.6252,6534675000,,26565182330.4,129656250,0,527086951,287.5394,5.5508,52.4545,1118.7288,
300459.SZ,люд╥ц╗,20160830,126.714,127.1414,127.9711,119.6743,122.0628,23364725,1142738010.4,-4.6512,-3.6706,48.9087,18.0205,6294810937.5,,25590071471.05,129656250,0,527086951,276.9849,5.3471,50.5291,1077.6643,
300459.SZ,люд╥ц╗,20160831,122.0628,121.5851,124.2753,112.685,121.1828,26408481,1251462309.5,-0.88,-0.7209,47.3887,20.5736,6187010129.2,,25405591038.2,128361206,0,527086951,274.9881,5.3085,50.1648,1069.8954,
300459.SZ,люд╥ц╗,20160901,121.1828,119.9258,121.5851,116.4814,116.959,20953749,993901225.2,-4.2238,-3.4855,47.4331,16.3241,5971363303.12,,24520084960.52,128361206,0,527086951,265.4035,5.1235,48.4163,1032.6044,
300459.SZ,люд╥ц╗,20160902,116.959,116.4059,121.1828,116.4059,117.5876,21212599,1002535057.6,0.6285,0.5374,47.2613,16.5257,6003453604.62,,24651856698.27,128361206,0,527086951,266.8297,5.151,48.6765,1038.1537,
300459.SZ,люд╥ц╗,20160905,117.5876,117.3613,121.4343,114.6712,118.1658,23170371,1090986042.4,0.5783,0.4918,47.0854,18.0509,6032976682,,24773086697,128361206,0,527086951,268.1419,5.1764,48.9159,1043.259,
300459.SZ,люд╥ц╗,20160906,118.1658,115.4511,120.2773,112.5102,118.015,67366885,1034636635.8,-0.1508,-0.1276,15.3582,17.4941,6026558621.7,,24746732349.45,385083618,0,1581260853,267.8567,5.1709,48.8638,1042.1492,
300459.SZ,люд╥ц╗,20160907,118.015,118.3921,119.7494,108.8906,110.2479,70054893,1058075930.9,-7.7671,-6.5815,15.1035,18.1921,5629922495.16,,23118033670.86,385083618,0,1581260853,250.2278,4.8305,45.6479,973.5604,
300459.SZ,люд╥ц╗,20160908,110.2479,109.1168,112.284,106.9299,111.6807,51279792,743902877.8,1.4328,1.2996,14.5067,13.3165,5703088382.58,,23418473232.93,385083618,0,1581260853,253.4797,4.8933,46.2411,986.2127,
300459.SZ,люд╥ц╗,20160909,111.6807,111.002,111.9069,106.4775,106.7037,37633729,545821979.5,-4.977,-4.4564,14.5035,9.7729,5448933194.7,,22374841069.95,385083618,0,1581260853,242.1835,4.6753,44.1804,942.2626,
300459.SZ,люд╥ц╗,20160912,106.7037,104.0644,114.5462,103.3857,109.7201,72462984,1067394552,3.0164,2.8269,14.7302,18.8175,5602966641.9,,23007345411.15,385083618,0,1581260853,249.0297,4.8074,45.4293,968.899,
300459.SZ,люд╥ц╗,20160913,109.7201,110.4741,120.7298,110.0971,120.7298,81125756,1248380488.4,11.0097,10.0344,15.3882,21.067,6165188724.18,,25315986256.53,385083618,0,1581260853,274.0182,5.2898,49.9879,1066.1218,
300459.SZ,люд╥ц╗,20160914,120.7298,121.4084,131.9657,119.7494,122.8412,112233783,1864777174.4,2.1115,1.7489,16.6151,29.1453,6273012137.22,,25758739295.37,385083618,0,1581260853,278.8105,5.3823,50.8621,1084.7673,
300459.SZ,люд╥ц╗,20160919,122.8412,120.2773,123.2937,116.7331,120.8052,66544297,1055158051.3,-2.036,-1.6575,15.8565,17.2805,6169039560.36,,25331798865.06,385083618,0,1581260853,274.1894,5.2931,50.0191,1066.7878,
300459.SZ,люд╥ц╗,20160920,120.8052,120.6544,120.6544,114.0938,115.6774,53396373,829950966.1,-5.1278,-4.2447,15.5432,13.8662,5907182700.12,,24256541485.02,385083618,0,1581260853,262.5509,5.0684,47.8959,1021.5059,
300459.SZ,люд╥ц╗,20160921,115.6774,113.2643,117.4118,112.284,113.943,38447032,583382077.3,-1.7344,-1.4993,15.1737,9.9841,5818613467.98,,23892851488.83,385083618,0,1581260853,258.6143,4.9924,47.1778,1006.19,
300459.SZ,люд╥ц╗,20160922,113.943,114.32,116.8839,112.3594,112.5856,37418003,565550109.7,-1.3574,-1.1913,15.1144,9.7169,5749298416.74,,23608224535.29,385083618,0,1581260853,255.5336,4.933,46.6158,994.2036,
300459.SZ,люд╥ц╗,20160923,112.5856,110.8512,111.3036,106.7037,107.684,36597087,529273744.2,-4.9016,-4.3537,14.4622,9.5037,5498994065.04,,22580404980.84,385083618,0,1581260853,244.4085,4.7182,44.5863,950.9194,
300459.SZ,люд╥ц╗,20160926,107.684,107.0807,109.4938,105.5726,107.9102,31407947,450116412.9,0.2262,0.2101,14.3313,8.1561,5510546573.58,,22627842806.43,385083618,0,1581260853,244.922,4.7281,44.68,952.9172,
300459.SZ,люд╥ц╗,20160927,107.9102,109.1922,117.4118,108.5889,114.9987,51865649,779996345.4,7.0884,6.5688,15.0388,13.4687,5872525174.5,,24114228008.25,385083618,0,1581260853,261.0105,5.0387,47.6149,1015.5127,
300459.SZ,люд╥ц╗,20160928,114.9987,112.8872,113.1135,108.966,109.4184,31367321,460856881.9,-5.5803,-4.8525,14.6923,8.1456,5587563297.18,,22944094977.03,385083618,0,1581260853,248.3451,4.7942,45.3044,966.2354,
300459.SZ,люд╥ц╗,20160929,109.4184,108.5135,111.9823,107.8348,108.3627,22679606,329481837.3,-1.0557,-0.9649,14.5277,5.8895,5533651590.66,,22722718457.61,385083618,0,1581260853,245.9489,4.7479,44.8673,956.9127,
300459.SZ,люд╥ц╗,20160930,108.3627,107.8348,109.7201,107.0807,108.2873,16531243,236672144.7,-0.0754,-0.0696,14.3167,4.2929,5529800754.48,,22706905849.08,385083618,0,1581260853,245.7778,4.7446,44.8361,956.2468,
300459.SZ,люд╥ц╗,20161010,108.2873,109.2676,111.6053,106.8545,110.9266,23475413,340935876.5,2.6393,2.4373,14.5231,6.0962,5664580020.78,,23260347147.63,385083618,0,1581260853,251.7682,4.8603,45.9289,979.5536,
300459.SZ,люд╥ц╗,20161011,110.9266,110.8512,110.8512,108.2119,110.0971,23452750,339906827.8,-0.8295,-0.7478,14.4933,6.0903,5622220822.8,,23086408453.8,385083618,0,1581260853,249.8855,4.8239,45.5854,972.2286,
300459.SZ,люд╥ц╗,20161012,110.0971,108.5889,116.8085,108.5135,114.0938,42425959,639068584.6,3.9967,3.6301,15.0632,11.0173,5826315140.34,,23924476705.89,385083618,0,1581260853,258.9566,4.9991,47.2403,1007.5218,
300459.SZ,люд╥ц╗,20161013,114.0938,112.4348,114.0938,110.9266,111.6807,24503850,363823182.7,-2.4131,-2.115,14.8476,6.3633,5703088382.58,,23418473232.93,385083618,0,1581260853,253.4797,4.8933,46.2411,986.2127,
300459.SZ,люд╥ц╗,20161014,111.6807,111.2282,116.8085,110.8512,115.3757,49134902,749124344.8,3.695,3.3086,15.2463,12.7595,5891779355.4,,24193291050.9,385083618,0,1581260853,261.8663,5.0552,47.771,1018.8423,
300459.SZ,люд╥ц╗,20161017,115.3757,115.8282,118.7691,113.3397,117.2609,45280709,697171163.5,1.8852,1.634,15.3966,11.7587,5988050259.9,,24588606264.15,385083618,0,1581260853,266.1451,5.1378,48.5516,1035.49,
300459.SZ,люд╥ц╗,20161018,117.2609,116.1298,122.9166,115.2249,122.4642,56318383,890103428.8,5.2032,4.4373,15.8048,14.625,6253757956.32,,25679676252.72,385083618,0,1581260853,277.9548,5.3658,50.706,1081.4379,
300459.SZ,люд╥ц╗,20161019,122.4642,122.4642,130.5329,121.0314,124.7264,72178054,1206133241.2,2.2623,1.8473,16.7105,18.7435,6369283041.72,,26154054508.62,385083618,0,1581260853,283.0894,5.4649,51.6427,1101.4152,
300459.SZ,люд╥ц╗,20161020,124.7264,124.1986,137.1689,122.1625,134.3788,97256063,1694582785.8,9.6523,7.7388,17.4239,25.2558,6862190072.76,,28178068400.46,385083618,0,1581260853,304.9972,5.8879,55.6392,1186.6516,
300459.SZ,люд╥ц╗,20161021,134.3788,130.0805,132.0411,125.2543,127.1395,69240611,1179565505.1,-7.2393,-5.3872,17.0357,17.9807,6492509799.48,,26660057981.58,385083618,0,1581260853,288.5663,5.5707,52.6418,1122.7242,
300459.SZ,люд╥ц╗,20161024,127.1395,127.2149,133.0968,124.5756,129.7788,58001498,989360892.2,2.6393,2.0759,17.0575,15.0621,6627289065.78,,27213499280.13,385083618,0,1581260853,294.5568,5.6863,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161025,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,294.5568,5.6863,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161026,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,294.5568,5.6863,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161027,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,294.5568,5.6863,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161028,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,294.5568,5.6863,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161031,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161101,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161102,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161103,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161104,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161107,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161108,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161109,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161110,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161111,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161114,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161115,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161116,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161117,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161118,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161121,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161122,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161123,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161124,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161125,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161128,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161129,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161130,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161201,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161202,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161205,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161206,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161207,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161208,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161209,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161212,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161213,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161214,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161215,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161216,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161219,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161220,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161221,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161222,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161223,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161226,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161227,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161228,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161229,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20161230,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6627289065.78,,27213499280.13,385083618,0,1581260853,183.2753,5.5911,53.7346,1146.0311,
300459.SZ,люд╥ц╗,20170103,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6831405689.28,,27213499280.13,396943968,0,1581260853,183.2753,5.5911,30.4211,25.3483,
300459.SZ,люд╥ц╗,20170104,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6831405689.28,,27213499280.13,396943968,0,1581260853,183.2753,5.5911,30.4211,25.3483,
300459.SZ,люд╥ц╗,20170105,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6831405689.28,,27213499280.13,396943968,0,1581260853,183.2753,5.5911,30.4211,25.3483,
300459.SZ,люд╥ц╗,20170106,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6831405689.28,,27213499280.13,396943968,0,1581260853,183.2753,5.5911,30.4211,25.3483,
300459.SZ,люд╥ц╗,20170109,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6831405689.28,,27213499280.13,396943968,0,1581260853,183.2753,5.5911,30.4211,25.3483,
300459.SZ,люд╥ц╗,20170110,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6831405689.28,,27213499280.13,396943968,0,1581260853,183.2753,5.5911,30.4211,25.3483,
300459.SZ,люд╥ц╗,20170111,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6831405689.28,,27213499280.13,396943968,0,1581260853,183.2753,5.5911,30.4211,25.3483,
300459.SZ,люд╥ц╗,20170112,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6831405689.28,,27213499280.13,396943968,0,1581260853,183.2753,5.5911,30.4211,25.3483,
300459.SZ,люд╥ц╗,20170113,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6831405689.28,,27213499280.13,396943968,0,1581260853,183.2753,5.5911,30.4211,25.3483,
300459.SZ,люд╥ц╗,20170116,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6831405689.28,,27213499280.13,396943968,0,1581260853,183.2753,5.5911,30.4211,25.3483,
300459.SZ,люд╥ц╗,20170117,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6831405689.28,,27213499280.13,396943968,0,1581260853,183.2753,5.5911,30.4211,25.3483,
300459.SZ,люд╥ц╗,20170118,129.7788,129.7788,129.7788,129.7788,129.7788,,,0,0,,,6831405689.28,,27213499280.13,396943968,0,1581260853,183.2753,5.5911,30.4211,25.3483,
